ReportID,UserID,TradeID,ReportDate,ReportedAmount
TAX1600001,USR6672,SPT811159,2022-11-09,21819.06
TAX1600002,USR4741,SPT721685,2022-05-30,30276.82
TAX1600003,USR9190,SPT254435,2023-09-10,36748.16
TAX1600004,USR2436,SPT767266,2023-09-23,45753.44
TAX1600005,USR1978,SPT1883605,2024-01-20,20295.42
TAX1600006,USR3842,SPT362630,2022-07-05,15963.54
TAX1600007,USR2714,SPT1303354,2023-12-28,15924.84
TAX1600008,USR2503,SPT1240085,2023-08-12,26516.77
TAX1600009,USR6741,SPT1241660,2023-05-12,38164.38
TAX1600010,USR2899,SPT1729707,2024-01-09,22627.1
TAX1600011,USR6388,SPT1295368,2023-03-29,47830.55
TAX1600012,USR7387,SPT1326824,2023-10-23,40154.85
TAX1600013,USR5016,SPT609533,2023-11-14,43126.62
TAX1600014,USR9938,SPT1851689,2022-06-08,35272.94
TAX1600015,USR6609,SPT1983273,2023-07-05,7412.11
TAX1600016,USR8161,SPT67138,2023-06-22,27329.93
TAX1600017,USR7780,SPT883855,2023-11-23,47643.68
TAX1600018,USR3182,SPT498707,2023-02-25,15022.63
TAX1600019,USR5136,SPT1668073,2023-01-26,7716.21
TAX1600020,USR391,SPT451905,2023-01-26,6575.88
TAX1600021,USR9954,SPT1135476,2022-07-02,8874.51
TAX1600022,USR3608,SPT716658,2023-03-05,3287.09
TAX1600023,USR2042,SPT837304,2023-12-24,13896.67
TAX1600024,USR3989,SPT523614,2022-02-11,40995.48
TAX1600025,USR539,SPT106054,2022-06-12,49554.24
TAX1600026,USR7434,SPT491638,2023-11-30,25620.73
TAX1600027,USR8489,SPT52507,2023-05-26,17944.97
TAX1600028,USR4094,SPT1927846,2024-01-11,29887.13
TAX1600029,USR5711,SPT356805,2023-01-31,9311.89
TAX1600030,USR1816,SPT1123791,2022-10-06,39883.6
TAX1600031,USR6223,SPT720358,2023-04-21,24106.24
TAX1600032,USR835,SPT1362470,2023-11-21,21294.24
TAX1600033,USR3950,SPT1051791,2023-12-19,31714.09
TAX1600034,USR2208,SPT1318220,2023-11-08,33656.53
TAX1600035,USR2240,SPT1190757,2023-04-20,11133.38
TAX1600036,USR2490,SPT925470,2023-03-29,34100.36
TAX1600037,USR3271,SPT1054193,2023-08-28,8933.02
TAX1600038,USR5712,SPT1790906,2022-09-03,5444.43
TAX1600039,USR7494,SPT1609707,2023-12-29,48745.98
TAX1600040,USR5055,SPT1875680,2022-06-01,30326.78
TAX1600041,USR5956,SPT1490984,2022-03-16,49546.38
TAX1600042,USR9362,SPT1804226,2023-11-06,25550.98
TAX1600043,USR3552,SPT37549,2023-11-30,9803.99
TAX1600044,USR6567,SPT842299,2023-12-13,22216.32
TAX1600045,USR876,SPT640543,2023-08-28,33044.66
TAX1600046,USR9129,SPT694317,2024-01-09,29118.79
TAX1600047,USR4173,SPT902602,2024-01-31,10182.82
TAX1600048,USR7836,SPT18927,2023-05-29,2949.85
TAX1600049,USR1705,SPT1644737,2022-03-26,27391.64
TAX1600050,USR9732,SPT496970,2022-08-25,32012.82
TAX1600051,USR1750,SPT1694135,2023-07-26,31517.37
TAX1600052,USR6185,SPT1990000,2022-10-21,33174.57
TAX1600053,USR1250,SPT1958064,2023-01-13,47418.54
TAX1600054,USR694,SPT1626564,2023-04-12,4905.5
TAX1600055,USR3924,SPT740785,2022-07-26,44643.52
TAX1600056,USR358,SPT103478,2023-01-23,30967.41
TAX1600057,USR6303,SPT1874992,2023-07-03,44926.35
TAX1600058,USR5053,SPT1776888,2022-06-05,27965.42
TAX1600059,USR4738,SPT1877570,2022-04-02,9981.17
TAX1600060,USR6567,SPT1747604,2023-11-20,9951.53
TAX1600061,USR1570,SPT1448506,2022-11-24,2482.53
TAX1600062,USR2933,SPT978357,2023-11-26,9766.37
TAX1600063,USR212,SPT1820114,2022-12-08,45134.08
TAX1600064,USR6342,SPT573647,2022-11-04,34230.65
TAX1600065,USR3370,SPT179582,2022-08-23,15949.42
TAX1600066,USR796,SPT1261249,2022-09-27,28714.79
TAX1600067,USR4160,SPT1828609,2022-04-26,47129.33
TAX1600068,USR8936,SPT1664678,2022-12-06,21420.33
TAX1600069,USR6468,SPT668597,2023-09-30,20422.56
TAX1600070,USR7047,SPT1551635,2022-06-14,24665.97
TAX1600071,USR6009,SPT1632957,2022-02-28,39103.4
TAX1600072,USR1163,SPT1295522,2023-10-25,43052.57
TAX1600073,USR2975,SPT1852442,2023-09-01,24423.96
TAX1600074,USR4969,SPT1970472,2022-09-19,41160.37
TAX1600075,USR1957,SPT1218959,2022-12-03,6981.62
TAX1600076,USR3598,SPT847925,2022-10-09,42472.22
TAX1600077,USR6398,SPT1271425,2022-08-18,23320.64
TAX1600078,USR4210,SPT779817,2023-06-15,11977.83
TAX1600079,USR5966,SPT197546,2022-03-11,8058.65
TAX1600080,USR1570,SPT1924507,2023-11-02,47414.43
TAX1600081,USR6784,SPT110542,2023-09-16,17520.38
TAX1600082,USR1983,SPT1934196,2022-09-18,18477.43
TAX1600083,USR8951,SPT258687,2023-06-03,14142.96
TAX1600084,USR9685,SPT581482,2022-03-29,21260.74
TAX1600085,USR7752,SPT561944,2023-12-18,15272.7
TAX1600086,USR6710,SPT1450324,2023-06-03,7697.16
TAX1600087,USR8585,SPT373612,2022-08-16,23603.22
TAX1600088,USR1471,SPT1718937,2023-07-30,44910.16
TAX1600089,USR2251,SPT140301,2023-09-17,23744.8
TAX1600090,USR3534,SPT1580399,2023-08-18,33052.6
TAX1600091,USR6564,SPT854221,2023-05-19,24303.02
TAX1600092,USR541,SPT685478,2023-02-13,35163.04
TAX1600093,USR7007,SPT1181191,2022-05-05,42552.04
TAX1600094,USR2354,SPT1442443,2022-08-07,5339.99
TAX1600095,USR6827,SPT1422024,2023-01-30,6627.01
TAX1600096,USR5953,SPT224578,2023-05-04,26780.76
TAX1600097,USR9088,SPT948474,2022-09-27,7473.92
TAX1600098,USR8631,SPT268156,2023-03-14,24490.93
TAX1600099,USR814,SPT1929570,2022-03-27,46489.52
TAX1600100,USR8619,SPT1096995,2022-11-23,19586.71
TAX1600101,USR4135,SPT774805,2022-08-13,43441.77
TAX1600102,USR5232,SPT1454609,2023-03-16,2463.76
TAX1600103,USR7688,SPT344979,2022-07-18,19702.71
TAX1600104,USR4517,SPT931074,2022-11-29,43704.94
TAX1600105,USR8617,SPT83313,2023-05-04,33306.18
TAX1600106,USR909,SPT1217592,2024-01-07,32681.96
TAX1600107,USR2549,SPT1786131,2023-11-24,10543.13
TAX1600108,USR596,SPT1700494,2023-02-08,21762.37
TAX1600109,USR1807,SPT625829,2024-02-07,23742.32
TAX1600110,USR9759,SPT1900204,2023-06-19,45631.49
TAX1600111,USR6113,SPT224436,2022-11-28,43435.54
TAX1600112,USR1150,SPT1031075,2023-10-30,30587.83
TAX1600113,USR4130,SPT782032,2023-07-03,37917.61
TAX1600114,USR386,SPT375605,2022-03-27,32915.76
TAX1600115,USR3132,SPT493407,2022-05-23,7223.06
TAX1600116,USR7901,SPT958538,2022-07-23,32264.28
TAX1600117,USR9825,SPT1981722,2023-01-07,42698.73
TAX1600118,USR3096,SPT87860,2022-10-04,26668.92
TAX1600119,USR969,SPT273936,2022-11-01,32713.93
TAX1600120,USR4776,SPT1030168,2023-08-30,34054.84
TAX1600121,USR1411,SPT1685392,2024-01-28,37045.02
TAX1600122,USR2433,SPT1840612,2022-11-12,1790.74
TAX1600123,USR1866,SPT1863098,2023-08-01,28286.96
TAX1600124,USR7053,SPT1239572,2022-07-13,43722.72
TAX1600125,USR3513,SPT1452907,2022-03-22,16367.82
TAX1600126,USR8328,SPT588114,2022-03-26,25826.18
TAX1600127,USR3376,SPT635746,2023-12-06,5969.74
TAX1600128,USR8676,SPT1140167,2022-12-28,33917.13
TAX1600129,USR6244,SPT307405,2022-04-21,21604.69
TAX1600130,USR9943,SPT1424886,2023-01-30,37211.54
