ReportID,UserID,TradeID,ReportDate,ReportedAmount
TAX800001,USR7632,SPT92012,2023-01-05,13949.95
TAX800002,USR2245,SPT1246003,2022-10-22,18137.61
TAX800003,USR810,SPT784986,2023-09-05,4132.28
TAX800004,USR1055,SPT1449097,2022-09-23,45231.58
TAX800005,USR2723,SPT719237,2023-03-11,37109.25
TAX800006,USR8474,SPT1722490,2022-06-04,36684.98
TAX800007,USR6604,SPT763488,2023-06-23,18165.86
TAX800008,USR7216,SPT71087,2023-06-17,16791.2
TAX800009,USR2519,SPT1124703,2023-01-25,19777.55
TAX800010,USR8267,SPT999541,2023-04-04,25778.05
TAX800011,USR5703,SPT955031,2023-04-27,30971.4
TAX800012,USR7704,SPT915157,2024-01-21,20057.79
TAX800013,USR7658,SPT277068,2023-08-21,17956.41
TAX800014,USR6517,SPT1242824,2022-10-03,10744.0
TAX800015,USR5010,SPT1461815,2022-09-27,9651.25
TAX800016,USR3746,SPT825496,2022-05-11,6337.43
TAX800017,USR4658,SPT534085,2023-10-24,23872.47
TAX800018,USR243,SPT1137919,2023-03-11,24689.96
TAX800019,USR537,SPT490826,2022-04-20,26854.04
TAX800020,USR1516,SPT308101,2022-03-14,34184.63
TAX800021,USR5317,SPT1941852,2023-08-03,13483.01
TAX800022,USR468,SPT1216055,2023-06-23,3328.43
TAX800023,USR3475,SPT949172,2023-01-23,20592.16
TAX800024,USR66,SPT288186,2023-10-26,21000.19
TAX800025,USR7655,SPT1427209,2023-06-20,28156.4
TAX800026,USR6201,SPT1556718,2022-11-22,39745.38
TAX800027,USR3776,SPT863963,2022-05-27,14000.97
TAX800028,USR4121,SPT930809,2022-12-19,5627.54
TAX800029,USR3469,SPT1490595,2022-10-30,41869.13
TAX800030,USR3591,SPT651263,2022-02-22,11797.21
TAX800031,USR9585,SPT447903,2023-01-19,26201.68
TAX800032,USR5396,SPT1982675,2022-07-24,28338.48
TAX800033,USR9666,SPT1228068,2022-06-22,49157.68
TAX800034,USR7998,SPT1101309,2022-09-29,15881.73
TAX800035,USR1036,SPT190123,2023-04-05,17462.43
TAX800036,USR1249,SPT140895,2022-07-14,30887.62
TAX800037,USR4636,SPT378576,2023-10-17,4396.78
TAX800038,USR7200,SPT1463146,2022-05-14,16814.52
TAX800039,USR8871,SPT1668775,2022-07-20,31560.29
TAX800040,USR7847,SPT690458,2023-02-08,34909.01
TAX800041,USR4686,SPT122428,2022-11-15,35914.35
TAX800042,USR4658,SPT637880,2022-12-17,18681.57
TAX800043,USR135,SPT1879238,2022-06-20,45952.3
TAX800044,USR1249,SPT1575381,2022-12-18,33208.49
TAX800045,USR7787,SPT1104942,2023-07-18,37167.57
TAX800046,USR8470,SPT413224,2022-11-27,16873.81
TAX800047,USR68,SPT609426,2024-01-08,16037.29
TAX800048,USR8939,SPT869430,2023-05-07,13370.23
TAX800049,USR3674,SPT1740434,2023-06-09,43152.86
TAX800050,USR9996,SPT1116240,2023-05-01,36703.37
TAX800051,USR9154,SPT626583,2022-02-20,38775.52
TAX800052,USR5509,SPT158551,2022-03-19,32253.78
TAX800053,USR3548,SPT335353,2024-01-05,7129.91
TAX800054,USR4432,SPT957480,2022-07-16,39406.17
TAX800055,USR7045,SPT53393,2023-10-05,45186.06
TAX800056,USR3188,SPT1727152,2024-02-06,10530.47
TAX800057,USR277,SPT230493,2022-10-13,38795.11
TAX800058,USR3100,SPT406922,2023-05-01,26909.66
TAX800059,USR3937,SPT712779,2023-04-19,45564.08
TAX800060,USR6389,SPT293463,2023-06-22,2747.65
TAX800061,USR7542,SPT406934,2023-07-20,8135.41
TAX800062,USR9513,SPT1079211,2023-11-21,48335.52
TAX800063,USR9278,SPT1297582,2022-03-13,26201.09
TAX800064,USR5799,SPT1715831,2022-07-09,3048.14
TAX800065,USR3007,SPT256692,2022-06-11,48987.59
TAX800066,USR4073,SPT1349365,2022-09-10,31400.46
TAX800067,USR6304,SPT1082850,2022-03-01,19297.48
TAX800068,USR5204,SPT1761240,2023-12-19,14297.33
TAX800069,USR4052,SPT1634912,2022-04-29,9175.6
TAX800070,USR4361,SPT703895,2022-04-05,25426.21
TAX800071,USR7776,SPT811211,2023-11-16,13814.39
TAX800072,USR3476,SPT1113696,2023-05-27,10936.37
TAX800073,USR2529,SPT1508707,2023-06-02,41542.38
TAX800074,USR3757,SPT1231838,2023-06-19,44781.43
TAX800075,USR8431,SPT1238779,2024-02-03,25637.58
TAX800076,USR1046,SPT1325407,2023-11-26,5345.31
TAX800077,USR5666,SPT69717,2023-03-21,21947.78
TAX800078,USR7579,SPT1245934,2023-11-14,33388.36
TAX800079,USR1814,SPT1603987,2022-05-27,31865.3
TAX800080,USR9653,SPT1624502,2022-04-28,44302.42
TAX800081,USR5179,SPT1628718,2023-11-09,47386.72
TAX800082,USR4500,SPT1613392,2023-08-16,29359.65
TAX800083,USR4512,SPT224387,2022-10-28,38955.45
TAX800084,USR1778,SPT1727578,2022-05-14,12872.71
TAX800085,USR6504,SPT1847367,2023-07-30,44851.0
TAX800086,USR4587,SPT1625297,2023-08-28,11962.52
TAX800087,USR1627,SPT1615550,2023-04-06,42366.05
TAX800088,USR5811,SPT194815,2022-12-18,49695.59
TAX800089,USR4533,SPT196218,2024-01-15,48378.38
TAX800090,USR5653,SPT1840133,2022-08-16,25904.23
TAX800091,USR960,SPT1521522,2022-04-09,19939.84
TAX800092,USR8382,SPT1797821,2023-04-07,6321.48
TAX800093,USR5286,SPT39961,2022-09-05,3585.5
TAX800094,USR3093,SPT909163,2022-12-14,23953.86
TAX800095,USR4695,SPT1131905,2022-06-10,1371.52
TAX800096,USR9722,SPT350585,2022-12-01,1378.77
TAX800097,USR8538,SPT343550,2023-07-23,31810.7
TAX800098,USR6480,SPT868175,2022-02-27,6939.88
TAX800099,USR7291,SPT1677370,2024-01-06,5708.96
TAX800100,USR3441,SPT596145,2022-08-25,11599.77
TAX800101,USR7098,SPT791788,2022-10-17,42039.32
TAX800102,USR7067,SPT1771370,2023-12-01,21466.78
TAX800103,USR7930,SPT1551837,2023-05-13,29795.42
TAX800104,USR3706,SPT286068,2022-03-15,47881.31
TAX800105,USR4688,SPT1984234,2022-06-08,33808.82
TAX800106,USR8731,SPT1267970,2023-02-18,43742.4
TAX800107,USR1640,SPT1915824,2023-07-13,45734.39
TAX800108,USR217,SPT675642,2023-09-21,25613.97
TAX800109,USR6523,SPT1896742,2022-10-11,21041.57
TAX800110,USR3328,SPT1783798,2023-09-30,21366.75
TAX800111,USR3772,SPT258613,2022-04-21,29436.33
TAX800112,USR5908,SPT1928421,2024-01-27,14875.58
TAX800113,USR250,SPT1962685,2023-05-03,41962.31
TAX800114,USR2907,SPT334828,2022-11-01,36440.58
TAX800115,USR8480,SPT1774046,2023-06-04,31098.75
TAX800116,USR9844,SPT1631496,2023-09-08,11249.13
TAX800117,USR1829,SPT993694,2022-04-04,4027.22
TAX800118,USR1166,SPT1355332,2023-08-27,47594.03
TAX800119,USR5850,SPT497997,2023-01-07,33357.36
TAX800120,USR9214,SPT1047876,2023-04-01,17062.89
TAX800121,USR4462,SPT1835991,2023-03-02,32335.99
TAX800122,USR821,SPT1262164,2022-06-28,22872.35
TAX800123,USR7197,SPT332701,2023-03-23,23937.89
TAX800124,USR3822,SPT1145807,2023-01-04,18496.48
TAX800125,USR8908,SPT790343,2022-04-03,18189.35
TAX800126,USR8149,SPT1466190,2023-07-03,16890.99
TAX800127,USR6272,SPT621517,2023-09-09,6325.34
