ReportID,UserID,TradeID,ReportDate,ReportedAmount
TAX1160001,USR1588,SPT672541,2022-06-07,46304.79
TAX1160002,USR5905,SPT1973165,2022-07-24,19636.69
TAX1160003,USR5417,SPT619698,2023-06-06,23644.8
TAX1160004,USR826,SPT1151472,2022-09-19,13725.08
TAX1160005,USR9417,SPT233712,2022-05-31,49694.05
TAX1160006,USR1060,SPT756479,2023-09-28,18538.77
TAX1160007,USR6356,SPT682669,2023-02-18,7469.68
TAX1160008,USR3541,SPT10984,2023-09-07,46603.77
TAX1160009,USR3062,SPT759503,2022-12-16,6914.23
TAX1160010,USR3093,SPT1086973,2023-10-04,43351.29
TAX1160011,USR9621,SPT1897966,2022-05-05,40986.46
TAX1160012,USR7241,SPT1149452,2022-11-07,39851.22
TAX1160013,USR9147,SPT1681776,2023-08-30,27476.09
TAX1160014,USR5304,SPT1678277,2023-06-24,49413.72
TAX1160015,USR3006,SPT613611,2022-10-23,35918.21
TAX1160016,USR3525,SPT1527603,2022-10-17,46013.48
TAX1160017,USR9496,SPT611483,2023-11-12,28370.42
TAX1160018,USR451,SPT563345,2024-02-05,19777.64
TAX1160019,USR6554,SPT762634,2023-11-02,24953.01
TAX1160020,USR2203,SPT112487,2023-03-06,28020.39
TAX1160021,USR3863,SPT434648,2023-02-25,24212.45
TAX1160022,USR9183,SPT1595303,2024-01-04,11698.13
TAX1160023,USR2605,SPT1560101,2023-07-06,6718.31
TAX1160024,USR8775,SPT1460990,2023-12-20,49064.59
TAX1160025,USR7272,SPT622831,2023-10-31,41481.22
TAX1160026,USR9506,SPT196934,2023-08-06,5689.06
TAX1160027,USR7932,SPT1479676,2023-10-17,36785.78
TAX1160028,USR8005,SPT1808496,2022-06-06,13834.81
TAX1160029,USR5298,SPT256100,2023-11-11,34810.88
TAX1160030,USR615,SPT1975207,2023-07-23,9820.97
TAX1160031,USR8477,SPT833672,2023-05-26,20288.06
TAX1160032,USR1370,SPT1978727,2022-02-26,20550.76
TAX1160033,USR3196,SPT223830,2022-06-13,6194.26
TAX1160034,USR7104,SPT670223,2022-02-12,26441.2
TAX1160035,USR9145,SPT1326355,2023-10-04,2618.03
TAX1160036,USR3771,SPT1187786,2023-12-07,7033.9
TAX1160037,USR1382,SPT1117043,2022-02-12,3876.78
TAX1160038,USR5495,SPT179413,2023-11-14,28305.55
TAX1160039,USR7973,SPT1579131,2024-01-01,41064.94
TAX1160040,USR6628,SPT39799,2024-01-03,44828.49
TAX1160041,USR486,SPT1321032,2023-08-01,49829.97
TAX1160042,USR5858,SPT1595084,2022-09-09,38219.28
TAX1160043,USR3165,SPT54872,2022-10-02,34146.38
TAX1160044,USR2204,SPT665477,2024-02-04,20746.75
TAX1160045,USR2355,SPT1353383,2022-09-26,36680.32
TAX1160046,USR9377,SPT302700,2022-07-24,39607.79
TAX1160047,USR3295,SPT1181148,2022-03-18,11671.13
TAX1160048,USR3980,SPT1085438,2022-11-23,9071.59
TAX1160049,USR1384,SPT1239976,2023-11-08,19606.49
TAX1160050,USR7415,SPT1778121,2022-03-13,1398.87
TAX1160051,USR2717,SPT144499,2023-01-30,21296.49
TAX1160052,USR9442,SPT1895501,2022-03-30,17200.21
TAX1160053,USR6104,SPT553484,2023-09-04,16769.43
TAX1160054,USR9554,SPT1836628,2023-03-14,20856.75
TAX1160055,USR6265,SPT477419,2023-04-12,22768.95
TAX1160056,USR5746,SPT1819819,2022-07-23,21832.15
TAX1160057,USR384,SPT1050033,2022-06-11,36917.31
TAX1160058,USR5294,SPT1165870,2022-08-13,12144.25
TAX1160059,USR1954,SPT1932584,2023-04-20,43006.76
TAX1160060,USR232,SPT291131,2023-11-17,17898.75
TAX1160061,USR4768,SPT469110,2023-04-11,42471.45
TAX1160062,USR2205,SPT561387,2022-11-09,36753.14
TAX1160063,USR2550,SPT1231185,2023-10-25,28349.42
TAX1160064,USR1197,SPT774245,2022-03-01,17801.14
TAX1160065,USR9723,SPT1013585,2023-04-11,45404.9
TAX1160066,USR8315,SPT1173236,2023-11-08,28727.17
TAX1160067,USR5708,SPT1897916,2023-07-19,27685.26
TAX1160068,USR8775,SPT204112,2022-10-10,5499.76
TAX1160069,USR8279,SPT777749,2022-11-28,21919.08
TAX1160070,USR508,SPT1254583,2023-02-28,28072.93
TAX1160071,USR4805,SPT892946,2022-05-14,15162.97
TAX1160072,USR615,SPT605408,2023-07-30,32947.19
TAX1160073,USR4810,SPT1836510,2023-01-04,24672.44
TAX1160074,USR1245,SPT141789,2023-08-19,22336.38
TAX1160075,USR347,SPT1449663,2023-10-06,27245.92
TAX1160076,USR1915,SPT716320,2023-02-01,17479.56
TAX1160077,USR6597,SPT1229653,2023-04-13,22941.84
TAX1160078,USR3986,SPT1437555,2023-04-09,17338.17
TAX1160079,USR1263,SPT747458,2022-09-14,44272.09
TAX1160080,USR3314,SPT996244,2022-05-06,22136.94
TAX1160081,USR7924,SPT277033,2023-08-28,15737.59
TAX1160082,USR6028,SPT1187805,2022-09-06,1825.07
TAX1160083,USR536,SPT1093259,2022-06-23,8337.87
TAX1160084,USR9159,SPT573847,2024-01-02,30754.37
TAX1160085,USR3027,SPT710202,2022-04-11,12918.66
TAX1160086,USR2734,SPT1573861,2022-03-17,21983.47
TAX1160087,USR7565,SPT919510,2022-08-29,33297.59
TAX1160088,USR8842,SPT503278,2023-01-24,15448.08
TAX1160089,USR3603,SPT404117,2022-10-02,40019.7
TAX1160090,USR7559,SPT404744,2022-03-01,25184.78
TAX1160091,USR5342,SPT1986171,2022-11-02,31000.68
TAX1160092,USR5671,SPT1231446,2023-05-20,29371.65
TAX1160093,USR5344,SPT216523,2023-08-23,40124.39
TAX1160094,USR9078,SPT1177443,2022-06-10,26202.34
TAX1160095,USR8776,SPT1372685,2023-04-08,45254.68
TAX1160096,USR5513,SPT1712518,2023-11-17,2272.58
TAX1160097,USR8631,SPT1132670,2023-07-11,16542.17
TAX1160098,USR6884,SPT1581597,2022-09-03,46939.65
TAX1160099,USR917,SPT559870,2023-06-01,10168.86
TAX1160100,USR4878,SPT1325523,2023-02-18,3805.01
TAX1160101,USR4761,SPT401759,2022-11-28,28127.23
TAX1160102,USR7120,SPT986646,2023-08-08,5775.86
TAX1160103,USR754,SPT600636,2024-01-07,7102.04
TAX1160104,USR1660,SPT1959368,2022-02-10,26783.57
TAX1160105,USR5532,SPT726821,2022-04-10,42097.85
TAX1160106,USR1167,SPT1117249,2023-07-01,44214.62
TAX1160107,USR8241,SPT945975,2023-04-02,5595.92
TAX1160108,USR9361,SPT256303,2022-06-10,24277.49
TAX1160109,USR818,SPT803566,2022-08-08,33030.52
TAX1160110,USR1249,SPT1562771,2023-08-06,25070.14
TAX1160111,USR4352,SPT1529823,2023-09-09,10582.7
TAX1160112,USR9014,SPT1771576,2022-12-17,12328.63
TAX1160113,USR6688,SPT1942164,2023-10-28,21050.32
TAX1160114,USR5214,SPT1689939,2022-11-15,3857.98
TAX1160115,USR2282,SPT458498,2023-09-19,14250.45
TAX1160116,USR7997,SPT349413,2023-05-07,46499.06
TAX1160117,USR3901,SPT1563705,2023-05-14,46491.64
TAX1160118,USR6230,SPT591225,2023-12-17,3653.81
TAX1160119,USR8311,SPT1696025,2023-12-07,34468.89
TAX1160120,USR4878,SPT334523,2023-12-28,44147.79
TAX1160121,USR8065,SPT1880618,2023-05-13,31356.11
TAX1160122,USR3547,SPT567721,2022-06-07,21615.41
TAX1160123,USR1031,SPT474866,2022-08-24,48025.82
TAX1160124,USR9901,SPT1840056,2023-10-28,30652.52
TAX1160125,USR8076,SPT123842,2022-08-23,41600.16
TAX1160126,USR1689,SPT1102990,2022-05-23,28312.69
TAX1160127,USR6825,SPT852123,2022-07-04,43743.75
TAX1160128,USR4963,SPT1580786,2023-10-05,32842.4
TAX1160129,USR9618,SPT748733,2022-12-30,33871.16
TAX1160130,USR5207,SPT1818620,2023-10-05,47789.86
TAX1160131,USR962,SPT1584824,2022-04-20,24322.1
TAX1160132,USR1475,SPT1934979,2023-11-19,2473.27
TAX1160133,USR548,SPT649135,2022-06-06,39318.17
TAX1160134,USR8081,SPT540766,2023-11-08,19317.25
TAX1160135,USR5523,SPT1828890,2023-01-29,6761.1
TAX1160136,USR6850,SPT1210981,2023-06-18,12124.25
TAX1160137,USR9710,SPT1871559,2022-09-10,44838.72
TAX1160138,USR8688,SPT8328,2023-08-26,30286.43
TAX1160139,USR6189,SPT36389,2023-08-29,26749.58
TAX1160140,USR1463,SPT1683875,2022-07-04,30231.67
TAX1160141,USR6159,SPT1347393,2023-09-18,2503.23
TAX1160142,USR4491,SPT1387903,2022-11-03,35881.82
TAX1160143,USR7413,SPT1712675,2022-02-13,35000.72
TAX1160144,USR1227,SPT1548233,2023-08-07,3961.0
TAX1160145,USR5085,SPT232174,2022-08-03,37617.2
TAX1160146,USR8080,SPT1173249,2022-04-23,12049.85
TAX1160147,USR2856,SPT1843936,2022-08-07,9343.82
TAX1160148,USR7039,SPT1182136,2023-10-06,6244.85
TAX1160149,USR8679,SPT676038,2023-11-25,45132.17
TAX1160150,USR672,SPT745740,2023-05-18,15384.23
TAX1160151,USR6468,SPT39844,2023-07-23,26130.35
TAX1160152,USR1253,SPT1837033,2022-12-20,20679.0
TAX1160153,USR3282,SPT451469,2023-05-23,11368.2
TAX1160154,USR1465,SPT1540718,2023-10-07,45315.86
TAX1160155,USR2738,SPT404166,2023-09-14,41442.52
TAX1160156,USR2482,SPT1711227,2022-10-28,5184.75
TAX1160157,USR2877,SPT539459,2024-01-14,37990.99
TAX1160158,USR4736,SPT1900011,2023-05-11,49154.7
TAX1160159,USR3526,SPT231178,2022-11-27,32582.26
TAX1160160,USR6206,SPT367670,2023-07-07,16229.21
TAX1160161,USR9341,SPT1520571,2023-06-01,33504.76
TAX1160162,USR4230,SPT1047614,2022-05-13,40184.23
TAX1160163,USR7810,SPT1878816,2022-05-13,39127.11
TAX1160164,USR6594,SPT195911,2023-05-24,2716.18
TAX1160165,USR5783,SPT552314,2022-10-22,27316.18
TAX1160166,USR5211,SPT221585,2023-03-18,23659.78
TAX1160167,USR8890,SPT862928,2023-10-20,14006.49
