ReportID,UserID,TradeID,ReportDate,ReportedAmount
TAX880001,USR2972,SPT876520,2023-03-10,31486.89
TAX880002,USR3764,SPT1066608,2022-10-17,41529.97
TAX880003,USR5767,SPT605566,2023-12-11,1104.19
TAX880004,USR7420,SPT384437,2022-08-05,23237.19
TAX880005,USR291,SPT1032037,2022-02-26,1907.13
TAX880006,USR8045,SPT1283817,2022-12-13,36361.73
TAX880007,USR3864,SPT963583,2022-03-18,46176.26
TAX880008,USR7145,SPT1067435,2023-11-15,13626.94
TAX880009,USR6991,SPT296166,2022-10-17,27928.0
TAX880010,USR5420,SPT518412,2023-12-24,31254.27
TAX880011,USR85,SPT155620,2023-03-24,20721.19
TAX880012,USR6466,SPT323405,2022-08-09,11480.57
TAX880013,USR3756,SPT674450,2023-01-17,22235.18
TAX880014,USR8191,SPT819530,2022-03-06,1452.97
TAX880015,USR5194,SPT1584015,2024-01-20,28163.73
TAX880016,USR4481,SPT25701,2022-12-26,40769.63
TAX880017,USR4380,SPT436685,2023-02-24,11424.34
TAX880018,USR3911,SPT740999,2023-05-18,33391.51
TAX880019,USR4862,SPT1508246,2022-08-02,24433.13
TAX880020,USR8050,SPT1520557,2022-07-15,38996.42
TAX880021,USR3356,SPT1532084,2022-07-17,23797.99
TAX880022,USR1616,SPT71471,2023-06-20,37698.07
TAX880023,USR1464,SPT1961426,2022-05-02,10681.95
TAX880024,USR594,SPT793590,2023-03-30,1852.8
TAX880025,USR115,SPT492165,2023-07-09,26670.35
TAX880026,USR6443,SPT683624,2022-12-26,10623.3
TAX880027,USR2881,SPT1986542,2023-07-02,1362.45
TAX880028,USR5857,SPT663845,2024-01-16,39989.5
TAX880029,USR1781,SPT541353,2022-12-27,48585.68
TAX880030,USR1921,SPT988594,2022-05-28,26774.21
TAX880031,USR1963,SPT1564187,2023-04-04,39900.75
TAX880032,USR3714,SPT504800,2023-09-23,44111.32
TAX880033,USR2685,SPT1819292,2022-02-17,36822.68
TAX880034,USR1660,SPT1011710,2023-12-19,22308.1
