ReportID,UserID,TradeID,ReportDate,ReportedAmount
TAX1840001,USR4742,SPT1871622,2022-08-08,8756.33
TAX1840002,USR2276,SPT17160,2022-06-12,33660.48
TAX1840003,USR1464,SPT321229,2023-12-25,49742.89
TAX1840004,USR6683,SPT1538216,2023-10-03,29630.08
TAX1840005,USR6122,SPT420309,2022-08-31,22029.34
TAX1840006,USR1066,SPT1007298,2023-11-19,29126.85
TAX1840007,USR3801,SPT281327,2022-06-22,20792.94
TAX1840008,USR9227,SPT171147,2023-05-04,39237.71
TAX1840009,USR5339,SPT899766,2023-09-25,18599.08
TAX1840010,USR8927,SPT1495176,2023-12-30,20391.51
TAX1840011,USR4536,SPT484754,2022-08-17,16808.43
TAX1840012,USR3792,SPT1102689,2022-03-01,40248.89
TAX1840013,USR157,SPT1499518,2022-10-10,2548.62
TAX1840014,USR1379,SPT1734590,2023-05-16,27641.19
TAX1840015,USR2962,SPT783101,2023-01-18,25815.37
TAX1840016,USR1178,SPT993753,2022-03-21,27102.1
TAX1840017,USR1503,SPT1311511,2023-10-02,4153.79
TAX1840018,USR8477,SPT1968183,2022-10-13,37176.23
TAX1840019,USR3503,SPT793286,2022-11-19,16973.07
TAX1840020,USR8137,SPT1365892,2022-06-29,40421.67
TAX1840021,USR1563,SPT478120,2023-09-12,21621.41
TAX1840022,USR6273,SPT1947716,2023-01-09,41167.29
TAX1840023,USR9545,SPT123300,2023-12-30,38026.65
TAX1840024,USR7840,SPT370112,2022-07-08,47091.78
TAX1840025,USR9474,SPT161677,2023-06-07,27694.6
TAX1840026,USR6852,SPT1815700,2022-08-27,15983.58
TAX1840027,USR6503,SPT312276,2023-04-08,8644.42
TAX1840028,USR9675,SPT883982,2022-12-29,23401.24
TAX1840029,USR5445,SPT1807641,2022-07-04,21181.59
TAX1840030,USR1617,SPT751668,2023-05-31,21634.32
TAX1840031,USR8631,SPT415307,2022-07-02,29467.27
TAX1840032,USR8972,SPT253315,2023-02-28,11091.3
TAX1840033,USR8395,SPT880395,2023-07-07,4618.29
TAX1840034,USR5306,SPT258292,2022-05-24,11889.03
TAX1840035,USR6845,SPT711661,2023-12-30,38627.97
TAX1840036,USR2005,SPT1971220,2023-08-06,15824.07
TAX1840037,USR7379,SPT62491,2022-02-14,23963.7
TAX1840038,USR3276,SPT1710715,2022-07-11,25755.17
TAX1840039,USR9558,SPT895264,2022-10-26,44202.16
TAX1840040,USR8531,SPT186144,2023-04-13,33998.01
TAX1840041,USR817,SPT336740,2023-06-04,23689.9
TAX1840042,USR4607,SPT242427,2022-09-01,39600.24
TAX1840043,USR5448,SPT208382,2023-05-27,41555.38
TAX1840044,USR3772,SPT1386454,2022-08-13,29834.06
TAX1840045,USR320,SPT578542,2023-08-16,41316.0
TAX1840046,USR7393,SPT1459952,2023-01-20,48894.65
TAX1840047,USR753,SPT410023,2022-02-26,7920.6
TAX1840048,USR8694,SPT697389,2022-12-04,15131.72
TAX1840049,USR6160,SPT1726426,2022-12-12,45220.8
TAX1840050,USR2371,SPT632686,2022-04-28,47176.19
TAX1840051,USR1574,SPT1885081,2023-04-09,1599.51
TAX1840052,USR6262,SPT1507115,2022-11-05,48617.55
TAX1840053,USR3050,SPT1895662,2022-12-30,48700.13
TAX1840054,USR9132,SPT615652,2023-04-20,48877.96
TAX1840055,USR7498,SPT327780,2023-12-20,1495.0
TAX1840056,USR8799,SPT713432,2022-09-21,32986.35
TAX1840057,USR6474,SPT727622,2022-03-05,17014.33
TAX1840058,USR2482,SPT691301,2022-12-24,38164.91
TAX1840059,USR2555,SPT1635792,2023-10-23,31004.74
TAX1840060,USR7978,SPT1246739,2023-06-13,7353.66
TAX1840061,USR5607,SPT771622,2022-08-27,19157.99
TAX1840062,USR5572,SPT1150759,2022-09-18,6020.23
TAX1840063,USR3727,SPT1499258,2022-05-30,20923.3
TAX1840064,USR2317,SPT439365,2022-08-29,4285.73
TAX1840065,USR549,SPT1909201,2022-11-18,12544.89
TAX1840066,USR1969,SPT1603731,2023-06-28,5177.04
TAX1840067,USR651,SPT1736885,2024-01-07,5020.0
TAX1840068,USR2002,SPT599670,2023-12-06,11606.5
TAX1840069,USR962,SPT850133,2023-03-14,45209.92
TAX1840070,USR5356,SPT1295107,2023-04-04,10952.13
TAX1840071,USR466,SPT1751718,2023-04-21,13625.7
TAX1840072,USR6682,SPT557446,2022-12-03,21189.1
TAX1840073,USR9126,SPT1164540,2023-08-22,25253.58
TAX1840074,USR7747,SPT184833,2023-12-06,30280.14
TAX1840075,USR2397,SPT332539,2022-03-09,18319.1
TAX1840076,USR461,SPT1081445,2022-03-01,35951.55
