ReportID,UserID,TradeID,ReportDate,ReportedAmount
TAX720001,USR4656,SPT1529307,2023-12-22,18852.74
TAX720002,USR5581,SPT1217558,2023-12-13,23755.94
TAX720003,USR816,SPT1504825,2022-07-07,25701.56
TAX720004,USR138,SPT1343744,2023-04-23,29401.12
TAX720005,USR7579,SPT683712,2023-11-15,39682.44
TAX720006,USR3452,SPT1212752,2023-06-22,25406.66
TAX720007,USR3021,SPT1430406,2023-05-02,29845.31
TAX720008,USR3563,SPT621132,2022-03-05,32715.05
TAX720009,USR6404,SPT1426895,2023-05-20,36090.14
TAX720010,USR8155,SPT402298,2022-10-22,7898.83
TAX720011,USR5270,SPT929909,2023-08-23,43478.32
TAX720012,USR9154,SPT1483629,2022-06-04,34902.87
TAX720013,USR9084,SPT1171472,2022-09-12,11388.96
TAX720014,USR8807,SPT1065119,2022-10-01,3859.62
TAX720015,USR8318,SPT705952,2022-10-04,13104.74
TAX720016,USR2191,SPT1540971,2023-01-07,37117.44
TAX720017,USR4395,SPT574479,2022-07-27,38485.89
TAX720018,USR2850,SPT513943,2023-05-31,39676.5
TAX720019,USR9992,SPT870213,2023-07-25,27877.33
TAX720020,USR7745,SPT411442,2023-06-12,22469.95
TAX720021,USR2168,SPT1483691,2023-01-14,19748.73
TAX720022,USR5439,SPT135533,2023-07-22,49276.96
TAX720023,USR3360,SPT1373232,2022-04-14,44234.51
TAX720024,USR5879,SPT1540013,2022-10-23,23964.5
TAX720025,USR1445,SPT1235269,2023-09-12,41680.16
TAX720026,USR905,SPT660783,2023-02-08,16794.1
TAX720027,USR1155,SPT1763221,2022-07-21,44667.22
TAX720028,USR1904,SPT1707522,2023-01-03,3584.54
TAX720029,USR3073,SPT1948176,2022-05-02,16625.26
TAX720030,USR1376,SPT1453321,2022-02-17,11213.33
TAX720031,USR7146,SPT88517,2022-11-12,4138.22
TAX720032,USR6812,SPT15872,2022-12-31,43988.24
TAX720033,USR2728,SPT1410222,2022-08-14,36689.77
TAX720034,USR2606,SPT932182,2022-12-28,6242.9
TAX720035,USR5441,SPT1844613,2023-01-08,33788.77
TAX720036,USR4312,SPT299473,2022-08-04,27636.22
TAX720037,USR5365,SPT1134229,2022-12-05,27317.9
TAX720038,USR2101,SPT474993,2023-11-12,40755.38
TAX720039,USR3459,SPT1493579,2023-09-19,13973.03
TAX720040,USR365,SPT102144,2023-10-19,44962.92
TAX720041,USR6495,SPT376633,2023-04-02,31082.15
TAX720042,USR3626,SPT299685,2023-05-29,8531.67
TAX720043,USR3469,SPT441659,2023-08-14,21246.54
TAX720044,USR9882,SPT1545629,2022-08-22,3193.83
TAX720045,USR813,SPT1511760,2023-03-01,36195.85
TAX720046,USR8331,SPT1716055,2023-08-18,25826.86
TAX720047,USR2105,SPT1209503,2023-03-11,43635.82
TAX720048,USR6602,SPT1514638,2023-02-02,11529.3
TAX720049,USR722,SPT92051,2023-08-11,3962.94
TAX720050,USR6278,SPT621497,2023-07-03,18739.48
TAX720051,USR2726,SPT513210,2023-03-05,20917.25
TAX720052,USR5088,SPT1522762,2023-12-10,13996.82
TAX720053,USR7094,SPT1894626,2023-04-30,48441.78
TAX720054,USR3786,SPT1305096,2023-09-26,29105.0
TAX720055,USR1981,SPT1325380,2022-03-29,13432.66
TAX720056,USR1281,SPT189380,2023-01-04,17373.48
TAX720057,USR1075,SPT903414,2023-03-07,44416.58
TAX720058,USR8100,SPT356461,2023-01-27,49673.0
TAX720059,USR1449,SPT1351622,2023-09-09,29736.57
TAX720060,USR5542,SPT533690,2023-06-28,41833.4
TAX720061,USR4023,SPT1978364,2023-01-23,3916.96
TAX720062,USR9377,SPT1423706,2022-08-12,43411.0
TAX720063,USR1382,SPT23978,2022-05-21,47042.81
TAX720064,USR6839,SPT1419838,2023-11-18,18709.98
TAX720065,USR6699,SPT256213,2024-01-04,34837.2
TAX720066,USR6253,SPT1262236,2023-09-26,28864.89
TAX720067,USR2997,SPT1216534,2023-04-14,18048.38
TAX720068,USR6571,SPT713828,2023-07-12,40242.08
TAX720069,USR3976,SPT233915,2023-03-25,5532.08
TAX720070,USR2105,SPT116732,2022-03-19,8518.23
TAX720071,USR4445,SPT1746626,2023-11-10,18234.37
TAX720072,USR6836,SPT1611570,2023-03-06,8130.95
TAX720073,USR3091,SPT1725158,2022-03-14,18674.24
TAX720074,USR981,SPT275128,2022-07-03,24222.39
TAX720075,USR1943,SPT54619,2023-07-13,2314.18
TAX720076,USR1067,SPT161398,2022-04-05,23586.78
TAX720077,USR1869,SPT278376,2023-06-15,26420.07
TAX720078,USR8778,SPT124819,2022-08-07,21276.21
TAX720079,USR5218,SPT480225,2022-07-14,12072.63
TAX720080,USR1143,SPT1588171,2023-11-24,38628.65
TAX720081,USR9534,SPT1555646,2022-02-14,21151.0
TAX720082,USR2323,SPT113839,2022-07-02,34745.88
TAX720083,USR8351,SPT340720,2022-09-22,46122.65
TAX720084,USR9458,SPT1060843,2022-03-13,24862.97
TAX720085,USR565,SPT1648899,2022-05-15,26216.89
TAX720086,USR2107,SPT260320,2022-11-07,3925.9
TAX720087,USR7725,SPT277690,2022-08-10,27158.53
TAX720088,USR2965,SPT622231,2023-10-23,30833.79
TAX720089,USR2012,SPT612645,2023-02-17,4006.3
TAX720090,USR3488,SPT231423,2023-03-04,34597.29
TAX720091,USR3726,SPT1722199,2022-11-06,49687.29
TAX720092,USR4853,SPT1771256,2023-02-13,28839.45
TAX720093,USR1672,SPT1091878,2023-07-09,41079.47
TAX720094,USR4997,SPT1278184,2023-05-10,30324.38
TAX720095,USR6109,SPT767094,2022-04-03,14033.24
TAX720096,USR7360,SPT1488001,2022-08-16,46094.26
