ReportID,UserID,TradeID,ReportDate,ReportedAmount
TAX840001,USR8511,SPT1068087,2024-01-06,5426.8
TAX840002,USR3466,SPT166637,2023-01-08,48605.2
TAX840003,USR4034,SPT753113,2023-12-03,1035.12
TAX840004,USR8341,SPT57939,2022-07-23,40213.92
TAX840005,USR5877,SPT195394,2023-09-22,6635.74
TAX840006,USR2163,SPT587113,2023-03-24,7271.38
TAX840007,USR7820,SPT191786,2023-03-17,44709.36
TAX840008,USR3496,SPT759136,2023-06-17,3226.23
TAX840009,USR1308,SPT248664,2022-12-01,12978.98
TAX840010,USR5554,SPT1130874,2023-04-28,28560.93
TAX840011,USR348,SPT43389,2023-03-20,18952.75
TAX840012,USR6409,SPT1732162,2024-01-23,28342.37
TAX840013,USR7107,SPT361244,2022-09-23,2754.26
TAX840014,USR5549,SPT62205,2022-06-13,24990.8
TAX840015,USR7684,SPT529088,2023-05-19,7597.87
TAX840016,USR1867,SPT1039384,2022-04-04,13668.43
TAX840017,USR2565,SPT156097,2022-02-09,9996.91
TAX840018,USR9638,SPT1207966,2023-05-05,6611.84
TAX840019,USR1810,SPT1492465,2023-07-08,29754.81
TAX840020,USR4606,SPT1157300,2022-06-11,23919.89
TAX840021,USR1993,SPT1906499,2022-11-08,23061.06
TAX840022,USR9342,SPT1292715,2023-07-20,21596.76
TAX840023,USR3081,SPT1773847,2022-07-26,41501.98
TAX840024,USR8326,SPT375429,2022-06-08,22744.81
TAX840025,USR8455,SPT1911602,2023-08-12,4534.36
TAX840026,USR3015,SPT1882321,2022-07-11,25088.97
TAX840027,USR1371,SPT1066283,2023-06-25,29568.13
TAX840028,USR9410,SPT983719,2023-03-10,15390.39
TAX840029,USR9248,SPT891542,2022-11-25,41941.14
TAX840030,USR9260,SPT845523,2023-03-01,31483.53
TAX840031,USR101,SPT542416,2022-03-26,10515.92
TAX840032,USR2973,SPT410263,2023-06-08,33287.52
TAX840033,USR79,SPT180425,2022-11-01,35270.62
TAX840034,USR1,SPT1943149,2023-07-10,32341.68
TAX840035,USR805,SPT40895,2022-03-26,13545.3
TAX840036,USR2825,SPT1802102,2023-03-01,46515.6
TAX840037,USR1389,SPT938471,2022-04-07,8892.84
TAX840038,USR3198,SPT441437,2022-10-27,46608.57
TAX840039,USR4544,SPT102055,2023-05-17,7990.46
TAX840040,USR5016,SPT470255,2022-06-22,2788.52
TAX840041,USR7656,SPT350590,2023-12-07,20192.76
TAX840042,USR6689,SPT1997581,2022-04-04,48165.35
TAX840043,USR6051,SPT1272717,2023-10-20,8012.22
TAX840044,USR1075,SPT1519883,2023-11-04,32162.56
TAX840045,USR1,SPT1277927,2023-08-08,44204.27
TAX840046,USR1641,SPT699322,2022-04-01,33137.67
TAX840047,USR3109,SPT5551,2022-03-18,15657.25
TAX840048,USR8054,SPT1686056,2023-07-24,30510.24
TAX840049,USR9552,SPT403856,2022-10-19,13103.27
TAX840050,USR7744,SPT905166,2023-05-17,15762.27
TAX840051,USR918,SPT1043278,2023-01-26,44604.6
TAX840052,USR4890,SPT831326,2022-09-22,7220.56
TAX840053,USR642,SPT1891034,2023-09-19,25734.62
TAX840054,USR6616,SPT243086,2023-10-30,31913.6
TAX840055,USR1963,SPT1361064,2022-02-18,16805.54
TAX840056,USR3641,SPT1675253,2022-09-19,19303.21
TAX840057,USR9288,SPT377407,2023-02-27,31462.16
