ReportID,UserID,TradeID,ReportDate,ReportedAmount
TAX1540001,USR6149,SPT364959,2023-05-19,28722.87
TAX1540002,USR1658,SPT1241181,2022-10-31,16705.62
TAX1540003,USR4957,SPT184701,2024-01-05,39430.56
TAX1540004,USR6973,SPT681253,2023-08-08,3649.89
TAX1540005,USR5995,SPT1606308,2023-06-23,20645.84
TAX1540006,USR7872,SPT739102,2022-10-12,35422.02
TAX1540007,USR206,SPT1662269,2022-04-15,14513.58
TAX1540008,USR7405,SPT532114,2023-02-08,19166.46
TAX1540009,USR5156,SPT1916628,2023-01-30,29065.24
TAX1540010,USR7970,SPT1932984,2022-03-30,46223.71
TAX1540011,USR5891,SPT1747884,2023-05-22,40584.99
TAX1540012,USR7106,SPT1499784,2023-12-16,36562.12
TAX1540013,USR1892,SPT177209,2022-02-21,7001.66
TAX1540014,USR4626,SPT1229168,2022-11-15,48399.92
TAX1540015,USR5028,SPT1782626,2023-03-31,35791.05
TAX1540016,USR890,SPT1618353,2022-05-30,35658.29
TAX1540017,USR7692,SPT146943,2023-09-04,7364.39
TAX1540018,USR6775,SPT608561,2023-06-27,20345.3
TAX1540019,USR8537,SPT1513526,2022-11-20,4990.1
TAX1540020,USR4950,SPT1868314,2022-09-27,17121.84
TAX1540021,USR6715,SPT835774,2023-07-23,15526.43
TAX1540022,USR2153,SPT1552432,2022-08-31,30287.62
TAX1540023,USR3694,SPT1188455,2022-02-10,26819.07
TAX1540024,USR2323,SPT1379374,2023-07-29,13765.31
TAX1540025,USR3474,SPT1006876,2022-04-19,29354.68
TAX1540026,USR73,SPT1326380,2023-12-16,32925.24
TAX1540027,USR2963,SPT33926,2023-11-23,19851.89
TAX1540028,USR8422,SPT1608606,2022-08-07,1835.92
TAX1540029,USR2669,SPT1130853,2023-05-24,10636.4
TAX1540030,USR9157,SPT1140798,2023-01-08,1919.35
TAX1540031,USR7690,SPT739892,2022-09-16,32738.86
TAX1540032,USR7232,SPT981646,2022-08-03,38285.55
TAX1540033,USR2476,SPT1495591,2023-06-18,10631.66
TAX1540034,USR7085,SPT198746,2023-07-18,20295.84
TAX1540035,USR8404,SPT1323113,2023-12-31,22429.48
TAX1540036,USR8450,SPT1711054,2022-07-21,33992.7
TAX1540037,USR8444,SPT1570814,2022-04-01,15412.59
TAX1540038,USR2316,SPT1344357,2023-02-22,11774.97
TAX1540039,USR1199,SPT509110,2023-08-28,47342.9
TAX1540040,USR1630,SPT1163433,2023-09-06,32512.13
TAX1540041,USR1958,SPT1194929,2022-04-10,47859.05
TAX1540042,USR3826,SPT1866521,2023-08-20,37251.6
TAX1540043,USR4326,SPT1994783,2024-01-15,3129.28
TAX1540044,USR5019,SPT860635,2023-03-25,35421.86
TAX1540045,USR4297,SPT176829,2023-12-11,31494.11
TAX1540046,USR5632,SPT1230961,2023-08-02,31945.91
TAX1540047,USR9471,SPT1452569,2022-08-29,46910.34
TAX1540048,USR4470,SPT1015790,2023-01-19,32619.47
TAX1540049,USR7786,SPT1758371,2023-11-25,39599.96
TAX1540050,USR4814,SPT1173166,2022-04-05,46842.99
TAX1540051,USR6755,SPT1152066,2022-07-10,19156.05
TAX1540052,USR7890,SPT1919821,2023-07-23,23500.3
TAX1540053,USR6884,SPT119344,2023-02-19,32659.4
TAX1540054,USR1025,SPT210461,2022-10-15,2272.45
TAX1540055,USR2747,SPT34398,2022-06-29,46759.31
TAX1540056,USR6016,SPT1199196,2023-11-08,20453.89
TAX1540057,USR6937,SPT1846835,2022-03-05,29177.66
TAX1540058,USR744,SPT1903479,2023-08-15,39385.03
TAX1540059,USR1680,SPT1268104,2022-02-10,36192.52
TAX1540060,USR7514,SPT167963,2023-07-09,48875.51
TAX1540061,USR9182,SPT1414003,2023-05-24,8063.44
TAX1540062,USR3317,SPT1764648,2023-09-18,10380.72
TAX1540063,USR2251,SPT1710886,2023-04-11,25398.01
TAX1540064,USR4535,SPT843988,2023-09-28,22903.64
TAX1540065,USR3278,SPT1634316,2022-10-31,47104.24
TAX1540066,USR8071,SPT289552,2022-04-30,1523.64
TAX1540067,USR3183,SPT660023,2022-12-07,15546.23
TAX1540068,USR9658,SPT1411425,2023-10-05,42925.02
TAX1540069,USR1524,SPT539464,2023-12-30,34402.3
TAX1540070,USR7787,SPT1308690,2022-07-03,3220.24
TAX1540071,USR8566,SPT1697148,2022-07-31,10867.63
TAX1540072,USR3877,SPT1368447,2023-05-12,16892.86
TAX1540073,USR1754,SPT337084,2022-12-02,49420.32
TAX1540074,USR8684,SPT6357,2023-03-01,25534.73
TAX1540075,USR4848,SPT578503,2022-05-30,36788.28
TAX1540076,USR984,SPT374609,2022-09-15,18712.87
TAX1540077,USR6357,SPT123120,2022-05-18,34052.96
TAX1540078,USR4291,SPT808321,2022-08-10,7867.33
TAX1540079,USR882,SPT1442952,2022-04-11,26840.45
TAX1540080,USR9773,SPT223068,2024-01-02,27814.52
TAX1540081,USR3915,SPT1083693,2022-03-03,44890.53
TAX1540082,USR3510,SPT369796,2023-08-16,30871.63
TAX1540083,USR8868,SPT1274017,2023-03-15,37056.4
TAX1540084,USR2110,SPT437748,2022-12-07,8770.7
TAX1540085,USR7285,SPT1169296,2022-08-01,5563.12
TAX1540086,USR7110,SPT55008,2022-03-16,38926.0
TAX1540087,USR1024,SPT158984,2022-03-25,49847.61
TAX1540088,USR51,SPT431887,2023-06-10,33996.86
TAX1540089,USR5264,SPT486846,2022-04-16,42065.67
TAX1540090,USR3996,SPT1764325,2022-11-23,8939.11
TAX1540091,USR797,SPT1286953,2023-02-20,6325.07
TAX1540092,USR1300,SPT126822,2023-05-09,39049.85
TAX1540093,USR5129,SPT789956,2023-02-08,32311.85
TAX1540094,USR1506,SPT1366203,2022-11-07,7744.45
TAX1540095,USR1005,SPT1895276,2023-04-07,34172.78
TAX1540096,USR5696,SPT1508034,2023-06-03,14570.95
TAX1540097,USR4448,SPT141315,2024-02-04,1862.93
TAX1540098,USR5365,SPT1259750,2022-05-16,37972.45
TAX1540099,USR7580,SPT1089238,2022-07-26,13325.9
TAX1540100,USR908,SPT1614016,2023-12-06,25122.35
TAX1540101,USR2443,SPT267154,2023-10-13,24339.92
TAX1540102,USR9990,SPT226787,2023-07-20,9004.45
TAX1540103,USR9683,SPT1319529,2022-12-14,12902.42
TAX1540104,USR6675,SPT364185,2022-10-24,16150.38
TAX1540105,USR7109,SPT1307804,2023-08-17,40868.95
TAX1540106,USR4493,SPT90728,2022-11-13,10142.66
TAX1540107,USR8756,SPT568965,2022-12-25,9303.2
TAX1540108,USR4742,SPT1523796,2022-09-25,16093.32
TAX1540109,USR2491,SPT1456546,2023-11-06,42447.97
TAX1540110,USR5500,SPT729236,2022-02-14,45715.4
TAX1540111,USR2803,SPT1397733,2022-12-13,16279.12
TAX1540112,USR1555,SPT921041,2022-04-11,25755.03
TAX1540113,USR159,SPT333120,2023-05-15,47008.24
TAX1540114,USR9605,SPT1016176,2022-04-12,5988.46
TAX1540115,USR1507,SPT286503,2023-06-01,44750.09
TAX1540116,USR7261,SPT712790,2022-05-16,18494.99
TAX1540117,USR9218,SPT1583135,2023-09-25,48971.81
TAX1540118,USR4738,SPT539736,2022-07-11,3431.74
TAX1540119,USR7364,SPT1477104,2023-06-01,35658.98
TAX1540120,USR8838,SPT1885724,2024-01-15,10241.02
TAX1540121,USR1442,SPT1953833,2022-02-16,8916.68
TAX1540122,USR2806,SPT1998429,2023-06-08,21482.17
TAX1540123,USR1573,SPT847809,2023-02-25,24465.9
TAX1540124,USR9180,SPT1626593,2023-03-05,33629.77
TAX1540125,USR7173,SPT1385600,2022-08-12,42225.77
TAX1540126,USR9275,SPT1779936,2022-03-23,22484.28
TAX1540127,USR3698,SPT840640,2022-03-06,10027.79
TAX1540128,USR2509,SPT1609440,2022-08-09,19856.76
TAX1540129,USR22,SPT324276,2023-10-14,2777.37
TAX1540130,USR4526,SPT661156,2023-09-19,8735.93
TAX1540131,USR2541,SPT1417758,2022-03-06,15831.32
TAX1540132,USR3500,SPT1188656,2022-07-21,1640.58
TAX1540133,USR5210,SPT1320561,2022-06-06,40813.92
TAX1540134,USR9117,SPT1733615,2022-02-09,38141.21
TAX1540135,USR2189,SPT1083740,2023-03-06,45110.29
TAX1540136,USR5758,SPT1125426,2023-09-03,19545.63
TAX1540137,USR5858,SPT194923,2022-09-17,30592.14
TAX1540138,USR5183,SPT1239870,2022-08-06,22365.22
TAX1540139,USR3812,SPT786253,2023-12-31,3573.55
TAX1540140,USR5776,SPT734981,2023-05-15,38771.99
TAX1540141,USR5470,SPT244061,2022-09-12,39853.27
TAX1540142,USR8647,SPT618966,2022-09-03,46845.5
TAX1540143,USR8067,SPT1730153,2023-10-28,32166.14
TAX1540144,USR1436,SPT1949665,2022-11-25,1455.01
TAX1540145,USR9039,SPT239370,2023-11-06,17535.75
TAX1540146,USR5852,SPT757550,2022-08-22,34697.25
TAX1540147,USR9428,SPT1542659,2023-07-23,41698.2
TAX1540148,USR7557,SPT1642870,2023-08-01,25394.95
TAX1540149,USR8141,SPT5714,2023-06-03,10444.15
TAX1540150,USR8249,SPT160446,2023-12-11,12317.13
TAX1540151,USR293,SPT1338532,2022-12-24,46498.77
TAX1540152,USR7125,SPT1651469,2023-04-02,39369.05
TAX1540153,USR7762,SPT744294,2023-03-31,48273.4
TAX1540154,USR5186,SPT1241324,2023-04-24,40261.01
TAX1540155,USR5085,SPT62349,2023-07-21,24880.26
TAX1540156,USR5410,SPT1145950,2023-07-09,45939.49
TAX1540157,USR4388,SPT1378373,2022-07-04,42015.12
TAX1540158,USR2392,SPT1905434,2022-03-18,39599.96
TAX1540159,USR5935,SPT1632642,2022-10-28,3616.17
TAX1540160,USR7554,SPT1462432,2022-11-27,8446.41
TAX1540161,USR1449,SPT14901,2023-08-25,25144.2
TAX1540162,USR7196,SPT1927469,2022-10-24,26187.29
TAX1540163,USR4241,SPT1442830,2023-10-19,44950.14
TAX1540164,USR3204,SPT1507461,2022-06-11,44133.25
TAX1540165,USR9120,SPT991634,2023-11-23,38106.91
TAX1540166,USR1970,SPT137534,2023-03-17,26041.6
TAX1540167,USR855,SPT1332643,2022-10-24,32531.28
TAX1540168,USR3048,SPT571604,2023-03-12,10231.53
TAX1540169,USR1801,SPT1534751,2022-05-22,6458.93
TAX1540170,USR4098,SPT587149,2022-05-10,20093.02
TAX1540171,USR2092,SPT1023903,2022-06-25,45247.45
TAX1540172,USR8260,SPT1772378,2023-10-13,44078.55
TAX1540173,USR677,SPT1495192,2022-11-22,25385.63
TAX1540174,USR3734,SPT1830899,2022-09-29,45156.77
TAX1540175,USR8552,SPT576299,2022-09-30,7429.72
TAX1540176,USR2172,SPT103938,2022-10-24,24194.94
TAX1540177,USR8218,SPT487031,2023-03-24,42294.71
TAX1540178,USR4691,SPT586887,2023-05-28,39859.11
TAX1540179,USR9443,SPT1990508,2022-06-03,15974.5
TAX1540180,USR5363,SPT943292,2022-07-30,40996.06
TAX1540181,USR1075,SPT857398,2022-10-29,47279.38
TAX1540182,USR9058,SPT1147317,2023-08-31,4116.3
TAX1540183,USR9773,SPT204040,2024-01-13,38755.56
TAX1540184,USR6608,SPT950155,2023-08-20,17983.85
TAX1540185,USR7934,SPT301271,2022-08-07,22144.51
TAX1540186,USR2550,SPT1505964,2023-05-27,47712.81
TAX1540187,USR9783,SPT1672271,2023-08-01,17762.33
TAX1540188,USR3940,SPT431703,2023-12-09,4140.01
TAX1540189,USR8870,SPT1367628,2023-09-16,33780.53
TAX1540190,USR7300,SPT325644,2022-07-21,23814.57
TAX1540191,USR579,SPT1805757,2022-08-16,43641.15
TAX1540192,USR4804,SPT1308698,2023-08-28,31281.61
TAX1540193,USR4941,SPT380652,2023-11-05,47035.21
TAX1540194,USR2158,SPT139925,2022-10-18,43508.59
TAX1540195,USR9468,SPT763199,2023-07-28,16671.84
TAX1540196,USR1863,SPT213491,2022-12-26,1196.94
TAX1540197,USR5400,SPT476354,2023-12-29,42860.58
TAX1540198,USR4390,SPT853398,2023-10-27,15256.87
TAX1540199,USR389,SPT1006030,2022-07-10,12038.2
TAX1540200,USR6067,SPT1345930,2022-05-10,43006.73
TAX1540201,USR5198,SPT218233,2023-10-12,21356.66
TAX1540202,USR4208,SPT1250681,2022-06-15,3035.45
TAX1540203,USR8593,SPT1519276,2023-04-16,11477.49
TAX1540204,USR8950,SPT1761321,2023-12-02,8984.4
TAX1540205,USR1065,SPT1942641,2023-07-16,13020.73
TAX1540206,USR3265,SPT1630492,2023-01-06,9172.78
TAX1540207,USR5711,SPT1493100,2023-02-08,18218.31
TAX1540208,USR2919,SPT383613,2023-04-29,36836.56
TAX1540209,USR2027,SPT854645,2022-08-28,46394.69
TAX1540210,USR1675,SPT733149,2023-06-17,43038.18
TAX1540211,USR50,SPT1737454,2023-07-11,43349.01
TAX1540212,USR4586,SPT1843920,2023-08-22,34313.97
TAX1540213,USR8136,SPT1746279,2023-12-20,10923.18
TAX1540214,USR279,SPT1742225,2023-05-27,26953.93
TAX1540215,USR113,SPT1318656,2023-11-03,42438.91
TAX1540216,USR7253,SPT1541673,2023-04-26,31466.58
TAX1540217,USR3796,SPT70842,2023-01-05,17924.0
TAX1540218,USR7595,SPT252189,2023-11-01,36010.99
TAX1540219,USR2767,SPT701838,2022-03-22,28925.39
