ReportID,UserID,TradeID,ReportDate,ReportedAmount
TAX680001,USR6796,SPT1028593,2022-03-28,29541.88
TAX680002,USR3858,SPT116877,2023-08-05,1529.04
TAX680003,USR892,SPT930365,2022-04-02,38687.59
TAX680004,USR1131,SPT1426580,2023-12-18,41523.89
TAX680005,USR1578,SPT1662515,2022-08-28,39059.61
TAX680006,USR5704,SPT1997613,2022-07-10,44667.06
TAX680007,USR9838,SPT539597,2022-07-21,33888.43
TAX680008,USR2245,SPT133717,2023-08-23,46689.23
TAX680009,USR9338,SPT157267,2023-10-21,24706.02
TAX680010,USR5524,SPT418378,2022-10-17,16087.85
TAX680011,USR6303,SPT1303502,2023-12-21,38669.99
TAX680012,USR2322,SPT538061,2022-09-17,32977.22
TAX680013,USR3083,SPT620876,2022-10-10,23821.15
TAX680014,USR5100,SPT1650324,2023-02-15,19824.17
TAX680015,USR1840,SPT1598759,2022-09-07,22711.01
TAX680016,USR48,SPT1380833,2022-12-02,14986.3
TAX680017,USR386,SPT93422,2022-07-25,14950.14
TAX680018,USR9193,SPT1063017,2023-05-16,1344.16
TAX680019,USR7046,SPT156768,2024-01-27,2087.83
TAX680020,USR8952,SPT43831,2022-08-27,26128.58
TAX680021,USR2355,SPT1397229,2022-02-13,25243.41
TAX680022,USR8991,SPT1448883,2022-06-03,39453.54
TAX680023,USR5712,SPT1218816,2023-04-02,41962.08
TAX680024,USR9011,SPT657873,2022-05-07,14217.18
TAX680025,USR4505,SPT1738392,2023-06-19,5127.95
TAX680026,USR1121,SPT1145378,2023-04-11,14444.65
TAX680027,USR9616,SPT124143,2022-07-22,43526.27
TAX680028,USR463,SPT604989,2023-08-13,31386.41
TAX680029,USR708,SPT1908888,2023-09-09,22289.59
TAX680030,USR9973,SPT1499258,2022-11-17,12336.69
TAX680031,USR2153,SPT207260,2022-07-22,10453.93
TAX680032,USR9274,SPT1231880,2022-04-01,34127.11
TAX680033,USR1973,SPT308414,2022-06-26,35549.34
TAX680034,USR6048,SPT777853,2023-11-23,3732.18
TAX680035,USR9328,SPT388963,2022-04-30,11127.55
TAX680036,USR7252,SPT1306503,2022-06-19,17532.54
TAX680037,USR2516,SPT462976,2022-04-20,20941.03
TAX680038,USR805,SPT437010,2023-12-11,29882.57
TAX680039,USR3899,SPT284216,2023-02-25,25636.54
TAX680040,USR7184,SPT768994,2022-03-22,6443.0
TAX680041,USR9706,SPT651605,2023-09-29,23720.39
TAX680042,USR8862,SPT1445287,2022-08-26,17117.39
TAX680043,USR3933,SPT1679972,2023-06-02,43794.26
TAX680044,USR8489,SPT536911,2023-12-31,12306.96
TAX680045,USR763,SPT1641805,2023-06-01,49333.43
TAX680046,USR6743,SPT1000775,2023-01-10,14384.99
TAX680047,USR7117,SPT1760012,2022-06-04,11523.95
