ReportID,UserID,TradeID,ReportDate,ReportedAmount
TAX1440001,USR1112,SPT1123296,2022-03-12,16734.84
TAX1440002,USR2825,SPT1655864,2023-01-31,46330.9
TAX1440003,USR4416,SPT1968340,2022-04-07,12886.08
TAX1440004,USR7519,SPT992100,2023-05-25,44400.45
TAX1440005,USR2177,SPT355391,2023-02-04,12952.75
TAX1440006,USR2689,SPT1574085,2022-11-17,1408.42
TAX1440007,USR9430,SPT927124,2023-03-29,17714.51
TAX1440008,USR9425,SPT1693930,2023-05-28,18630.26
TAX1440009,USR9952,SPT1782353,2023-12-02,46944.4
TAX1440010,USR321,SPT363401,2023-10-22,21054.96
TAX1440011,USR4429,SPT1288049,2022-09-08,38139.8
TAX1440012,USR5158,SPT1160039,2022-03-23,46825.39
TAX1440013,USR5205,SPT1883157,2022-07-08,9154.99
TAX1440014,USR3513,SPT738051,2022-03-13,46373.74
TAX1440015,USR4912,SPT1281299,2022-12-05,22230.47
TAX1440016,USR5291,SPT777040,2022-08-21,14177.76
TAX1440017,USR6398,SPT644113,2022-09-10,17954.22
TAX1440018,USR2902,SPT1921931,2023-01-08,41213.54
TAX1440019,USR8746,SPT151903,2023-02-12,5725.11
TAX1440020,USR457,SPT388911,2023-05-03,38507.26
TAX1440021,USR5388,SPT1639503,2023-06-28,29539.79
TAX1440022,USR3450,SPT1158974,2024-01-24,23383.88
TAX1440023,USR7799,SPT100610,2023-09-23,37169.23
TAX1440024,USR5757,SPT1749991,2023-06-28,15410.06
TAX1440025,USR7991,SPT1581081,2023-12-28,43406.19
TAX1440026,USR2699,SPT481620,2024-01-25,37071.54
TAX1440027,USR3026,SPT175992,2022-04-28,1561.09
TAX1440028,USR1235,SPT42822,2023-12-05,13811.16
TAX1440029,USR3204,SPT1974167,2022-06-30,25860.77
TAX1440030,USR2426,SPT1600438,2023-08-29,6847.43
TAX1440031,USR2545,SPT254099,2023-10-21,17278.26
TAX1440032,USR7508,SPT1897207,2023-06-26,35072.13
TAX1440033,USR9285,SPT914193,2022-06-30,25149.34
TAX1440034,USR3376,SPT847940,2022-09-19,33695.65
TAX1440035,USR6270,SPT1131392,2023-01-20,6283.13
TAX1440036,USR8031,SPT1947028,2023-11-10,7331.03
TAX1440037,USR1416,SPT1143936,2023-11-08,17798.93
TAX1440038,USR5068,SPT1353857,2022-07-05,19080.64
TAX1440039,USR592,SPT1512734,2022-03-01,29163.74
TAX1440040,USR2496,SPT776444,2023-03-31,29909.84
TAX1440041,USR8456,SPT606751,2022-10-29,39117.29
