ReportID,UserID,TradeID,ReportDate,ReportedAmount
TAX100001,USR4358,SPT993907,2023-12-17,34362.71
TAX100002,USR6554,SPT962241,2022-12-03,11852.34
TAX100003,USR7737,SPT1099257,2022-04-27,25372.57
TAX100004,USR2093,SPT670044,2022-06-24,18240.6
TAX100005,USR9825,SPT1536372,2022-05-08,6805.0
TAX100006,USR3242,SPT1224790,2023-07-23,4656.62
TAX100007,USR7907,SPT1007544,2022-12-31,18824.52
TAX100008,USR9932,SPT1984992,2022-08-23,31113.81
TAX100009,USR9583,SPT557145,2023-04-29,3654.54
TAX100010,USR7364,SPT1288801,2023-10-28,48934.92
TAX100011,USR3656,SPT1994337,2024-01-26,44313.22
TAX100012,USR3359,SPT434895,2023-08-02,38213.89
TAX100013,USR8134,SPT921432,2022-08-10,1042.88
TAX100014,USR1687,SPT379037,2022-05-25,5801.48
TAX100015,USR8830,SPT169087,2022-03-25,38039.25
TAX100016,USR569,SPT720190,2023-12-18,39889.84
TAX100017,USR3074,SPT1295303,2022-09-07,33285.58
TAX100018,USR6165,SPT1771298,2023-08-16,42381.21
TAX100019,USR6446,SPT457863,2022-04-12,9328.46
TAX100020,USR11,SPT306587,2023-06-11,24208.25
TAX100021,USR83,SPT1692410,2023-03-16,37794.01
TAX100022,USR1826,SPT156382,2022-02-25,18990.24
TAX100023,USR6431,SPT1103696,2022-05-03,48463.75
TAX100024,USR7087,SPT22736,2023-12-18,17113.68
TAX100025,USR2454,SPT1599493,2023-08-11,36479.64
TAX100026,USR9555,SPT1457598,2023-11-14,45331.7
TAX100027,USR7672,SPT188978,2022-06-28,45200.91
TAX100028,USR8598,SPT170029,2023-10-28,45568.65
TAX100029,USR8957,SPT1465044,2024-01-06,13233.25
TAX100030,USR9330,SPT1929833,2023-11-17,16653.62
TAX100031,USR8642,SPT1889755,2022-11-24,25333.27
TAX100032,USR9369,SPT528922,2022-09-24,5594.44
TAX100033,USR7413,SPT713625,2022-07-03,12250.35
TAX100034,USR9136,SPT1329670,2022-04-14,18617.48
TAX100035,USR2511,SPT925251,2023-07-08,14706.57
TAX100036,USR7145,SPT858665,2022-05-07,21818.3
TAX100037,USR3452,SPT1777054,2022-08-10,3442.01
TAX100038,USR6460,SPT547388,2022-10-22,12532.28
TAX100039,USR5481,SPT864843,2023-03-24,36412.09
TAX100040,USR784,SPT1567552,2022-10-28,36855.33
TAX100041,USR4180,SPT257301,2022-10-10,33400.43
TAX100042,USR4349,SPT406153,2022-07-22,37243.95
TAX100043,USR9904,SPT1125033,2022-03-14,4352.79
TAX100044,USR4364,SPT1174879,2024-01-30,9820.47
TAX100045,USR6559,SPT1596250,2022-04-03,31576.67
TAX100046,USR6579,SPT1658876,2023-02-18,27760.39
TAX100047,USR7104,SPT115488,2023-09-22,21101.16
TAX100048,USR3878,SPT297899,2023-10-18,41596.46
TAX100049,USR1769,SPT1420860,2022-11-09,3828.78
TAX100050,USR9606,SPT1655424,2022-05-31,42333.98
TAX100051,USR9333,SPT391458,2022-06-08,40814.41
TAX100052,USR6204,SPT1746651,2023-11-16,1562.54
TAX100053,USR8731,SPT1122051,2023-05-27,13031.47
TAX100054,USR7107,SPT477782,2022-08-24,46423.4
TAX100055,USR2316,SPT1582844,2023-08-24,21010.03
TAX100056,USR4858,SPT971831,2022-02-11,18714.89
TAX100057,USR2338,SPT967721,2022-06-28,25745.93
TAX100058,USR5728,SPT825878,2023-07-07,41412.22
TAX100059,USR4012,SPT591310,2022-03-05,21360.59
TAX100060,USR3884,SPT1333776,2022-04-28,21653.92
TAX100061,USR8531,SPT459533,2023-08-11,45425.24
