ReportID,UserID,TradeID,ReportDate,ReportedAmount
TAX380001,USR1207,SPT80381,2022-05-14,33806.55
TAX380002,USR1683,SPT825414,2023-06-05,40503.17
TAX380003,USR5373,SPT1903428,2022-05-31,48494.32
TAX380004,USR4688,SPT694547,2022-11-14,27972.31
TAX380005,USR499,SPT601854,2022-12-15,41525.26
TAX380006,USR9725,SPT1575956,2023-10-19,35461.59
TAX380007,USR1098,SPT1686825,2023-10-08,16639.73
TAX380008,USR3652,SPT1913317,2023-11-11,47700.04
TAX380009,USR5775,SPT1322199,2023-11-03,14638.78
TAX380010,USR9259,SPT287915,2022-03-26,16747.26
TAX380011,USR1692,SPT88239,2022-07-13,4157.15
TAX380012,USR4169,SPT1981094,2022-11-03,15907.63
TAX380013,USR4818,SPT1817211,2023-10-03,27684.27
TAX380014,USR7369,SPT891458,2022-09-29,19988.72
TAX380015,USR4200,SPT1933916,2022-08-02,11105.68
TAX380016,USR2060,SPT1556043,2022-07-16,19161.11
TAX380017,USR6118,SPT121270,2023-04-23,20857.26
TAX380018,USR1186,SPT637962,2023-12-07,36375.55
TAX380019,USR7962,SPT704071,2023-02-03,22191.03
TAX380020,USR1937,SPT1918990,2023-11-23,3797.9
TAX380021,USR245,SPT233024,2022-04-04,47489.59
TAX380022,USR8912,SPT1683195,2022-12-03,12563.64
TAX380023,USR6941,SPT1708841,2023-06-30,11940.92
TAX380024,USR2736,SPT743138,2022-11-14,13587.45
TAX380025,USR6266,SPT108026,2022-12-26,8337.45
TAX380026,USR5210,SPT1382154,2023-12-10,18315.56
TAX380027,USR6432,SPT1574561,2022-05-10,29891.59
TAX380028,USR2540,SPT321280,2023-03-08,21918.36
TAX380029,USR9668,SPT1222639,2023-10-24,29835.89
TAX380030,USR557,SPT685701,2022-11-30,8225.68
TAX380031,USR3959,SPT1586661,2023-05-18,39845.66
TAX380032,USR1389,SPT1453882,2022-07-23,26898.19
TAX380033,USR4023,SPT626194,2023-03-09,17168.8
TAX380034,USR5550,SPT1811135,2022-12-04,9800.69
TAX380035,USR6383,SPT1722207,2023-12-11,7274.01
TAX380036,USR2611,SPT1413260,2023-02-25,22742.2
TAX380037,USR3284,SPT1899393,2022-09-25,19314.86
TAX380038,USR5469,SPT1204488,2023-10-26,35992.74
TAX380039,USR8931,SPT1022671,2023-07-01,23771.32
TAX380040,USR4646,SPT1833970,2022-08-27,28554.89
TAX380041,USR7632,SPT277287,2022-05-09,44077.23
TAX380042,USR9692,SPT948326,2024-01-14,1559.84
TAX380043,USR5794,SPT1483364,2023-09-28,31880.35
TAX380044,USR7927,SPT1230981,2023-09-29,33210.36
TAX380045,USR7872,SPT1161950,2022-03-24,4539.99
TAX380046,USR5391,SPT1189113,2022-06-01,29206.13
TAX380047,USR365,SPT205577,2022-05-29,4280.16
TAX380048,USR4326,SPT553291,2022-05-02,16619.52
TAX380049,USR7570,SPT819599,2024-01-30,13138.96
TAX380050,USR103,SPT788131,2023-12-22,40201.48
TAX380051,USR8850,SPT825963,2023-12-26,5734.38
TAX380052,USR9414,SPT126213,2023-01-11,47822.22
TAX380053,USR8398,SPT312606,2024-01-11,26867.2
TAX380054,USR2712,SPT1358070,2022-08-16,9155.69
TAX380055,USR2961,SPT423801,2023-07-14,25363.89
TAX380056,USR6007,SPT1864268,2023-11-27,10878.97
TAX380057,USR8391,SPT897432,2022-09-25,2998.9
TAX380058,USR4049,SPT234617,2023-03-03,1821.03
TAX380059,USR2015,SPT1522076,2022-05-09,29406.4
TAX380060,USR3184,SPT1838897,2024-01-24,21343.48
TAX380061,USR7536,SPT1387335,2023-11-29,20467.86
TAX380062,USR4868,SPT137219,2023-02-21,19882.91
TAX380063,USR2675,SPT580592,2023-03-20,27870.91
TAX380064,USR8237,SPT292536,2023-08-06,21852.21
TAX380065,USR3362,SPT1818060,2022-09-03,18875.35
TAX380066,USR3980,SPT214073,2023-02-16,20521.09
TAX380067,USR8932,SPT1070159,2022-08-16,2639.03
TAX380068,USR2237,SPT1629705,2023-08-13,48197.26
TAX380069,USR8522,SPT19666,2024-01-29,35472.86
TAX380070,USR3556,SPT465724,2023-04-15,28733.83
TAX380071,USR6915,SPT1377505,2022-05-05,28938.25
TAX380072,USR4121,SPT1783549,2023-01-02,14216.63
TAX380073,USR8522,SPT812580,2024-01-09,42530.02
TAX380074,USR8573,SPT874086,2023-06-19,48937.94
TAX380075,USR289,SPT1009504,2023-11-02,2727.68
TAX380076,USR2774,SPT177084,2022-07-19,14644.31
TAX380077,USR804,SPT977129,2022-04-27,21242.09
TAX380078,USR6807,SPT962057,2023-05-24,32970.43
