ReportID,UserID,TradeID,ReportDate,ReportedAmount
TAX760001,USR7037,SPT1226330,2023-06-26,5849.39
TAX760002,USR1426,SPT999504,2022-11-02,1548.07
TAX760003,USR9305,SPT381595,2024-02-05,40374.94
TAX760004,USR3479,SPT896185,2022-03-01,16283.91
TAX760005,USR5843,SPT1107000,2022-03-05,8600.91
TAX760006,USR1740,SPT1816137,2022-08-18,16135.63
TAX760007,USR2779,SPT299566,2022-12-10,28047.07
TAX760008,USR5355,SPT1549347,2022-04-17,1530.6
TAX760009,USR583,SPT1265658,2022-10-07,34339.84
TAX760010,USR8229,SPT374421,2023-04-13,5820.0
TAX760011,USR148,SPT322502,2023-07-12,12710.8
TAX760012,USR8204,SPT131947,2023-01-01,47644.79
TAX760013,USR5101,SPT201833,2023-09-22,21333.66
TAX760014,USR1362,SPT952007,2023-01-31,14119.61
TAX760015,USR3181,SPT1932574,2022-04-16,20566.18
TAX760016,USR4112,SPT756597,2023-09-16,42799.25
TAX760017,USR8888,SPT1264592,2023-05-18,4967.78
TAX760018,USR9540,SPT1693888,2023-12-13,36625.32
TAX760019,USR6909,SPT1354895,2023-03-26,49844.77
TAX760020,USR5060,SPT424291,2022-09-08,22031.44
TAX760021,USR5803,SPT1597104,2023-09-20,48667.05
TAX760022,USR126,SPT1840178,2023-02-24,3111.41
TAX760023,USR8992,SPT201177,2023-12-12,30373.01
TAX760024,USR3420,SPT1900691,2024-01-21,31705.04
TAX760025,USR638,SPT1422357,2022-04-26,15111.92
TAX760026,USR7856,SPT597173,2023-08-20,15505.25
TAX760027,USR245,SPT187524,2024-01-18,15015.93
TAX760028,USR7328,SPT860979,2022-11-02,27067.36
TAX760029,USR3312,SPT1970454,2023-09-14,4960.58
TAX760030,USR1144,SPT1883349,2023-02-10,21877.58
TAX760031,USR7379,SPT875781,2023-01-08,19812.06
TAX760032,USR2931,SPT1936953,2022-06-14,8423.59
TAX760033,USR5407,SPT433787,2023-06-24,11537.31
TAX760034,USR1306,SPT1655520,2022-03-23,30089.76
TAX760035,USR5720,SPT1110486,2023-07-09,28206.61
TAX760036,USR8669,SPT63662,2023-12-29,43501.62
TAX760037,USR3598,SPT40269,2022-04-24,48162.62
TAX760038,USR3932,SPT417557,2022-05-26,25319.84
TAX760039,USR9082,SPT570167,2022-03-19,17561.97
TAX760040,USR7180,SPT1914780,2022-08-24,32679.76
TAX760041,USR9927,SPT169238,2022-04-08,38381.32
TAX760042,USR9640,SPT1870009,2023-08-05,33752.45
TAX760043,USR4816,SPT584081,2023-08-06,32407.55
TAX760044,USR4045,SPT1155455,2022-02-15,49161.11
TAX760045,USR8205,SPT1572057,2023-04-29,27308.56
TAX760046,USR4542,SPT1523686,2022-03-18,28377.86
TAX760047,USR1869,SPT1764188,2023-05-05,37036.39
TAX760048,USR1765,SPT697421,2022-09-11,16793.46
TAX760049,USR975,SPT1095954,2023-06-12,43243.66
TAX760050,USR8723,SPT749186,2023-07-19,17968.87
TAX760051,USR3275,SPT106937,2023-07-30,25317.09
TAX760052,USR4584,SPT385218,2022-11-05,37997.96
TAX760053,USR5395,SPT1559319,2023-07-15,38407.59
TAX760054,USR8210,SPT1315321,2023-07-12,19151.81
TAX760055,USR2844,SPT481110,2023-06-19,42875.57
TAX760056,USR1831,SPT1224137,2023-01-28,9897.71
TAX760057,USR5760,SPT1706929,2023-11-15,34658.76
TAX760058,USR3965,SPT1974090,2023-11-21,22443.28
TAX760059,USR6355,SPT696972,2022-11-23,11028.1
TAX760060,USR8414,SPT594858,2023-06-16,33748.73
TAX760061,USR8197,SPT1781388,2022-10-24,36275.32
TAX760062,USR9811,SPT643020,2022-09-05,23774.63
TAX760063,USR9470,SPT1482636,2023-05-23,17370.64
TAX760064,USR6721,SPT713125,2024-02-05,16444.36
TAX760065,USR3305,SPT1966580,2023-01-14,9900.5
TAX760066,USR5431,SPT951356,2023-03-28,9216.14
TAX760067,USR6396,SPT1192455,2023-01-01,30422.31
TAX760068,USR7177,SPT162333,2023-07-18,28435.98
TAX760069,USR8113,SPT1665155,2023-04-10,49331.79
TAX760070,USR3003,SPT460897,2023-01-25,44233.12
TAX760071,USR3503,SPT138258,2023-11-07,17522.24
TAX760072,USR6023,SPT191685,2024-01-23,6159.69
TAX760073,USR1808,SPT206115,2022-11-27,28379.63
TAX760074,USR936,SPT24881,2022-12-23,39135.01
TAX760075,USR4879,SPT1317743,2022-07-22,40315.96
TAX760076,USR9505,SPT1530240,2022-09-22,3241.51
TAX760077,USR1792,SPT1616517,2024-01-06,29622.77
TAX760078,USR1841,SPT1905264,2022-03-13,15770.22
TAX760079,USR5125,SPT13484,2023-05-17,36371.89
TAX760080,USR7684,SPT1104411,2023-04-05,32548.33
TAX760081,USR4307,SPT1137690,2022-07-07,26665.91
TAX760082,USR4932,SPT816655,2022-02-26,7669.3
TAX760083,USR7990,SPT118279,2023-07-08,25433.56
TAX760084,USR2925,SPT7430,2022-10-01,27400.54
TAX760085,USR311,SPT619140,2023-04-24,12743.1
