ReportID,UserID,TradeID,ReportDate,ReportedAmount
TAX1180001,USR8557,SPT132281,2023-07-17,11958.07
TAX1180002,USR2307,SPT587198,2023-06-16,8611.54
TAX1180003,USR2122,SPT757757,2023-03-28,29989.96
TAX1180004,USR5891,SPT502896,2023-12-12,28946.98
TAX1180005,USR566,SPT737218,2023-03-03,37034.48
TAX1180006,USR5225,SPT1324248,2022-03-16,33067.45
TAX1180007,USR4276,SPT976453,2023-03-05,22061.47
TAX1180008,USR2881,SPT540636,2023-01-06,21985.06
TAX1180009,USR1375,SPT997712,2023-03-08,22934.48
TAX1180010,USR6757,SPT170836,2022-05-24,9130.32
TAX1180011,USR6290,SPT225158,2022-04-26,3269.71
TAX1180012,USR4020,SPT159529,2022-06-21,19540.57
TAX1180013,USR8344,SPT1572186,2022-09-08,42333.34
TAX1180014,USR8584,SPT1768177,2022-07-25,33925.49
TAX1180015,USR5001,SPT265112,2022-05-09,33188.0
TAX1180016,USR7237,SPT1002572,2023-07-26,3258.57
TAX1180017,USR2176,SPT596725,2022-08-20,2686.97
TAX1180018,USR9913,SPT244707,2022-08-01,10997.51
TAX1180019,USR2644,SPT157973,2022-05-07,22873.0
TAX1180020,USR341,SPT246748,2023-05-21,41606.39
TAX1180021,USR1615,SPT1399642,2024-02-02,35754.61
TAX1180022,USR1840,SPT558984,2023-01-30,36787.28
TAX1180023,USR229,SPT126600,2023-01-30,32131.56
TAX1180024,USR5058,SPT1010059,2023-01-24,21906.98
TAX1180025,USR8961,SPT702324,2022-05-26,8963.53
TAX1180026,USR5138,SPT249063,2023-09-25,20637.8
TAX1180027,USR6964,SPT1499973,2024-01-07,33164.59
TAX1180028,USR2114,SPT1354927,2022-07-08,44359.78
TAX1180029,USR4474,SPT463087,2023-11-12,9143.58
TAX1180030,USR3998,SPT584913,2023-08-05,43376.38
TAX1180031,USR3134,SPT1040685,2022-08-16,47914.59
TAX1180032,USR3814,SPT692996,2023-04-13,21106.04
TAX1180033,USR8437,SPT79373,2023-02-27,15665.61
TAX1180034,USR3751,SPT1885465,2023-11-01,41408.18
TAX1180035,USR2728,SPT178375,2024-01-04,29228.36
TAX1180036,USR8501,SPT770868,2022-04-13,12177.02
TAX1180037,USR2421,SPT1006653,2023-04-28,5397.8
TAX1180038,USR7072,SPT1379514,2023-07-25,45986.31
TAX1180039,USR7077,SPT172967,2023-10-19,4746.93
TAX1180040,USR3700,SPT592013,2022-05-21,43974.15
TAX1180041,USR5841,SPT1316559,2023-03-16,47918.34
TAX1180042,USR5300,SPT1063464,2022-03-12,36531.74
TAX1180043,USR6427,SPT818923,2023-11-09,3742.18
TAX1180044,USR7496,SPT1820592,2023-06-22,23375.09
TAX1180045,USR5750,SPT1539641,2023-03-02,30096.38
TAX1180046,USR2606,SPT869585,2022-07-23,21404.12
TAX1180047,USR571,SPT755309,2022-03-20,43908.05
TAX1180048,USR3389,SPT292276,2022-12-06,49974.32
TAX1180049,USR1395,SPT1473828,2023-11-26,32346.28
TAX1180050,USR1019,SPT400693,2022-04-18,15731.57
TAX1180051,USR7544,SPT1929443,2023-04-25,48965.3
TAX1180052,USR3770,SPT360474,2022-06-26,15510.08
TAX1180053,USR9884,SPT1145144,2023-02-12,28937.47
TAX1180054,USR8626,SPT1649632,2022-10-17,26029.88
TAX1180055,USR4055,SPT1180304,2022-11-04,14282.19
TAX1180056,USR9641,SPT993626,2023-09-16,36865.66
TAX1180057,USR1992,SPT972854,2022-02-11,2205.14
TAX1180058,USR4516,SPT138118,2023-09-02,49452.35
TAX1180059,USR2370,SPT10690,2023-11-24,32953.73
TAX1180060,USR377,SPT1404365,2023-07-18,3695.41
TAX1180061,USR7127,SPT1369799,2023-09-26,20302.22
TAX1180062,USR8627,SPT1903037,2023-07-01,41908.59
TAX1180063,USR4124,SPT1585129,2023-08-14,37056.02
TAX1180064,USR3896,SPT177152,2023-11-05,21079.9
TAX1180065,USR6270,SPT961906,2023-06-14,1561.1
TAX1180066,USR9960,SPT997380,2022-02-26,25535.49
TAX1180067,USR2251,SPT1493002,2023-02-05,44121.22
TAX1180068,USR7132,SPT1390066,2022-03-26,40752.75
TAX1180069,USR1251,SPT1828143,2023-04-11,26188.92
TAX1180070,USR966,SPT1882475,2023-06-14,15731.31
TAX1180071,USR5051,SPT1203213,2024-01-27,41276.91
TAX1180072,USR6671,SPT665120,2022-06-10,37486.9
TAX1180073,USR3530,SPT81059,2022-10-18,24481.34
TAX1180074,USR70,SPT1734515,2022-05-09,11042.27
TAX1180075,USR2975,SPT1797698,2023-06-13,16989.54
TAX1180076,USR2665,SPT974417,2023-08-15,15646.82
TAX1180077,USR3589,SPT1876521,2022-07-08,10970.78
TAX1180078,USR2514,SPT497919,2022-10-14,26236.5
TAX1180079,USR1054,SPT1529190,2022-03-04,40140.02
TAX1180080,USR8151,SPT1387507,2022-06-05,4958.55
TAX1180081,USR8347,SPT1873003,2023-09-03,36371.58
TAX1180082,USR6777,SPT43185,2022-03-02,10023.61
TAX1180083,USR2708,SPT1796635,2023-09-28,22024.83
TAX1180084,USR8372,SPT384040,2023-06-25,14382.95
TAX1180085,USR1524,SPT884612,2022-03-04,35241.59
TAX1180086,USR8474,SPT662249,2023-05-20,21793.06
TAX1180087,USR6369,SPT639209,2023-03-06,29647.16
TAX1180088,USR2514,SPT183406,2022-10-01,20707.11
TAX1180089,USR7596,SPT465911,2022-05-31,7278.37
TAX1180090,USR1935,SPT1269186,2023-05-23,13053.84
TAX1180091,USR9991,SPT1102194,2022-12-27,45677.66
TAX1180092,USR3771,SPT1153177,2023-01-14,14129.2
TAX1180093,USR5585,SPT1107563,2023-03-19,30483.58
TAX1180094,USR9615,SPT713268,2022-10-12,1067.96
TAX1180095,USR2097,SPT1420182,2023-04-19,13558.88
TAX1180096,USR6417,SPT736356,2022-03-29,3310.74
TAX1180097,USR3463,SPT1136584,2022-04-16,10909.26
TAX1180098,USR7003,SPT1060204,2023-09-18,11244.57
TAX1180099,USR9836,SPT426548,2023-04-05,20953.82
TAX1180100,USR8327,SPT287751,2023-10-09,9163.32
TAX1180101,USR1955,SPT699976,2023-03-13,2248.71
TAX1180102,USR9210,SPT1072427,2023-02-26,46850.21
TAX1180103,USR9348,SPT725517,2024-01-12,31083.05
TAX1180104,USR4831,SPT1262527,2023-11-22,6755.46
TAX1180105,USR6743,SPT926864,2022-06-12,49790.66
TAX1180106,USR3400,SPT1684334,2022-10-30,5556.91
TAX1180107,USR4065,SPT448657,2022-02-23,20078.24
TAX1180108,USR2036,SPT489822,2023-03-31,39094.72
TAX1180109,USR8748,SPT934432,2024-01-16,37286.25
TAX1180110,USR4196,SPT1214460,2023-03-28,15386.66
TAX1180111,USR3646,SPT1453784,2023-04-16,10059.15
TAX1180112,USR384,SPT1859747,2022-08-29,5083.16
TAX1180113,USR9013,SPT1104148,2023-03-27,48467.16
TAX1180114,USR4826,SPT1785764,2022-10-23,7874.15
TAX1180115,USR1366,SPT1013912,2022-06-10,19472.4
TAX1180116,USR7390,SPT1245564,2023-05-12,47987.5
TAX1180117,USR5157,SPT1695533,2023-03-24,5654.76
TAX1180118,USR9207,SPT687838,2022-07-25,28357.68
TAX1180119,USR3621,SPT1480934,2022-04-07,25287.61
TAX1180120,USR3277,SPT249855,2023-04-05,3375.78
TAX1180121,USR7198,SPT776609,2022-04-02,26921.23
TAX1180122,USR4170,SPT320572,2023-06-25,3465.11
TAX1180123,USR5051,SPT1077304,2023-03-25,48041.94
TAX1180124,USR7254,SPT981624,2022-04-04,18684.88
TAX1180125,USR9285,SPT992792,2023-12-20,13326.38
TAX1180126,USR1173,SPT1289420,2022-06-27,24031.38
TAX1180127,USR139,SPT458512,2022-09-05,21123.81
TAX1180128,USR7943,SPT1667655,2023-05-18,47938.42
TAX1180129,USR371,SPT1556878,2022-11-28,6425.86
TAX1180130,USR479,SPT824174,2022-09-18,8346.96
TAX1180131,USR9704,SPT1018157,2023-09-01,9022.23
TAX1180132,USR2308,SPT1835156,2022-09-29,5676.19
TAX1180133,USR6071,SPT122048,2022-08-09,19862.3
TAX1180134,USR3232,SPT263585,2022-05-04,24090.88
TAX1180135,USR2578,SPT1138542,2022-12-05,31634.95
TAX1180136,USR6124,SPT1261132,2022-04-21,16291.26
TAX1180137,USR9061,SPT99418,2023-12-31,44064.53
TAX1180138,USR5369,SPT1142579,2022-03-24,27899.96
TAX1180139,USR7778,SPT1572048,2023-05-02,10354.28
TAX1180140,USR5193,SPT1840138,2023-12-25,8394.37
TAX1180141,USR535,SPT208550,2022-11-23,13035.95
TAX1180142,USR1197,SPT1299058,2023-11-24,4515.06
TAX1180143,USR7547,SPT1891524,2023-05-21,14386.06
TAX1180144,USR3034,SPT775715,2023-07-09,32896.52
TAX1180145,USR6871,SPT549756,2023-01-28,29541.36
TAX1180146,USR4977,SPT628633,2023-04-03,2406.56
TAX1180147,USR9578,SPT329029,2022-10-22,41294.87
TAX1180148,USR8147,SPT1509575,2022-10-15,27254.86
TAX1180149,USR7821,SPT1844538,2022-11-22,31144.7
TAX1180150,USR1227,SPT237974,2022-08-01,27788.34
TAX1180151,USR8112,SPT369484,2023-11-10,24489.65
TAX1180152,USR1305,SPT294472,2023-11-07,43959.9
TAX1180153,USR7025,SPT32487,2022-11-15,1810.08
TAX1180154,USR5106,SPT1225954,2022-12-18,33197.89
TAX1180155,USR1244,SPT1069415,2023-01-26,39364.98
TAX1180156,USR6819,SPT1251921,2022-12-05,12025.38
TAX1180157,USR7002,SPT722158,2023-06-11,2617.85
TAX1180158,USR1940,SPT1120633,2022-03-11,43396.95
TAX1180159,USR7712,SPT1835305,2022-09-12,32534.94
TAX1180160,USR6145,SPT781837,2024-01-14,44756.16
TAX1180161,USR1665,SPT1317939,2023-11-04,4373.71
TAX1180162,USR4919,SPT1223927,2022-02-19,37901.46
TAX1180163,USR174,SPT608443,2023-09-01,47349.35
TAX1180164,USR6318,SPT1040650,2023-11-05,46232.3
TAX1180165,USR980,SPT101877,2022-06-02,45543.61
TAX1180166,USR5896,SPT1379680,2023-08-04,18526.42
