ReportID,UserID,TradeID,ReportDate,ReportedAmount
TAX980001,USR7120,SPT1152411,2023-11-07,41659.8
TAX980002,USR4889,SPT1718123,2023-04-17,49556.5
TAX980003,USR9281,SPT1539503,2023-08-02,2233.74
TAX980004,USR4480,SPT752033,2022-08-05,38806.26
TAX980005,USR4445,SPT438251,2023-03-27,21431.26
TAX980006,USR7645,SPT1375244,2022-04-16,6901.18
TAX980007,USR3400,SPT924044,2023-03-09,23014.49
TAX980008,USR1202,SPT1593496,2023-04-11,8202.11
TAX980009,USR9814,SPT1464902,2023-04-24,4198.51
TAX980010,USR8490,SPT1692410,2023-02-28,15251.59
TAX980011,USR566,SPT539389,2023-06-16,34971.41
TAX980012,USR6871,SPT1934776,2023-06-02,3263.34
TAX980013,USR3497,SPT1918194,2023-06-06,10993.7
TAX980014,USR6396,SPT949147,2022-03-29,40000.91
TAX980015,USR4102,SPT1462669,2022-11-16,35044.27
TAX980016,USR1563,SPT1002369,2022-08-27,23727.07
TAX980017,USR7180,SPT380917,2023-03-28,8341.35
TAX980018,USR2896,SPT1509072,2022-08-26,43462.23
TAX980019,USR3336,SPT553122,2023-05-21,25847.35
TAX980020,USR9025,SPT199513,2022-12-29,18032.73
TAX980021,USR6518,SPT1349378,2023-08-12,43919.09
TAX980022,USR7023,SPT1870102,2022-08-05,20685.71
TAX980023,USR6663,SPT453139,2022-03-02,24613.08
TAX980024,USR6176,SPT330619,2024-02-03,42634.74
TAX980025,USR5972,SPT629382,2022-06-24,36184.61
TAX980026,USR2143,SPT793035,2024-01-10,22963.91
TAX980027,USR4245,SPT1396670,2023-08-26,5261.97
TAX980028,USR343,SPT661615,2023-09-30,26022.83
TAX980029,USR4629,SPT1626839,2023-12-22,35492.4
TAX980030,USR5020,SPT432660,2023-11-21,24833.52
TAX980031,USR1362,SPT324188,2023-06-12,42905.26
TAX980032,USR6238,SPT466143,2023-02-03,40757.35
TAX980033,USR4573,SPT237539,2022-09-07,33790.56
TAX980034,USR764,SPT1776096,2023-01-20,45218.48
TAX980035,USR465,SPT1921598,2024-01-24,39026.23
TAX980036,USR6795,SPT14546,2022-07-16,16213.3
TAX980037,USR3054,SPT156063,2024-02-03,7940.75
TAX980038,USR1366,SPT1002638,2023-02-15,31920.73
TAX980039,USR8614,SPT1681984,2023-12-12,24410.98
TAX980040,USR8133,SPT113896,2022-03-13,43618.15
TAX980041,USR8203,SPT1757322,2023-08-03,31825.65
TAX980042,USR888,SPT1317450,2023-07-12,2297.87
TAX980043,USR5713,SPT382493,2023-01-04,3224.78
TAX980044,USR7851,SPT534128,2022-04-03,32691.94
TAX980045,USR2817,SPT210147,2022-04-03,11948.47
TAX980046,USR5090,SPT480740,2023-11-30,26989.95
