ReportID,UserID,TradeID,ReportDate,ReportedAmount
TAX1700001,USR2038,SPT1107581,2022-03-29,41880.51
TAX1700002,USR3899,SPT333699,2022-07-07,14191.05
TAX1700003,USR5971,SPT630558,2023-05-20,13107.06
TAX1700004,USR277,SPT1040465,2022-04-10,14516.44
TAX1700005,USR1927,SPT1616500,2022-09-16,44108.34
TAX1700006,USR2772,SPT818423,2024-01-28,44382.22
TAX1700007,USR5841,SPT852308,2022-12-26,13556.28
TAX1700008,USR9692,SPT1030102,2022-07-21,18250.27
TAX1700009,USR9195,SPT1552102,2023-03-12,41297.51
TAX1700010,USR5794,SPT1886285,2022-05-09,20092.39
TAX1700011,USR5404,SPT325511,2023-02-01,47648.76
TAX1700012,USR8215,SPT1113850,2022-04-16,45390.18
TAX1700013,USR1901,SPT1121427,2022-09-26,35108.47
TAX1700014,USR3052,SPT1025240,2023-05-13,4796.69
TAX1700015,USR8039,SPT1533922,2023-06-17,36344.62
TAX1700016,USR2747,SPT1969249,2022-04-10,22549.55
TAX1700017,USR3644,SPT513648,2022-09-26,46776.56
TAX1700018,USR8081,SPT322662,2022-02-14,42797.86
TAX1700019,USR3946,SPT1437918,2022-05-11,14983.67
TAX1700020,USR1608,SPT1860681,2023-04-08,44376.74
TAX1700021,USR1248,SPT253596,2023-02-09,28942.97
TAX1700022,USR7014,SPT1977419,2022-12-23,47411.55
TAX1700023,USR1049,SPT1505157,2023-11-18,8456.85
TAX1700024,USR263,SPT1301615,2023-11-28,21212.54
TAX1700025,USR7341,SPT1771655,2023-10-22,11116.31
TAX1700026,USR4789,SPT1111193,2023-07-31,27886.24
TAX1700027,USR5346,SPT244051,2023-12-06,44053.37
TAX1700028,USR5662,SPT1980806,2023-02-04,23736.15
TAX1700029,USR9192,SPT1628330,2023-01-22,38740.65
TAX1700030,USR5125,SPT269350,2022-07-27,6330.06
TAX1700031,USR9994,SPT334106,2023-05-19,5454.23
TAX1700032,USR4141,SPT700377,2022-10-27,21750.65
TAX1700033,USR8563,SPT838957,2023-07-07,25074.53
TAX1700034,USR8926,SPT1718557,2023-08-07,11659.08
TAX1700035,USR1161,SPT1932200,2022-09-22,38882.94
TAX1700036,USR7930,SPT695413,2023-10-30,48452.75
TAX1700037,USR4463,SPT618667,2023-06-22,38853.07
TAX1700038,USR6037,SPT1597991,2024-01-01,14116.59
TAX1700039,USR5140,SPT572770,2023-01-13,38396.33
TAX1700040,USR5944,SPT1803990,2023-06-16,14437.74
TAX1700041,USR7659,SPT1713824,2023-09-02,37748.99
TAX1700042,USR4142,SPT110023,2022-11-23,5746.1
TAX1700043,USR4256,SPT1881086,2024-01-22,17693.35
TAX1700044,USR1809,SPT1278355,2023-08-08,13978.08
TAX1700045,USR508,SPT321789,2022-08-14,14287.65
TAX1700046,USR5401,SPT1149604,2022-09-17,26945.86
TAX1700047,USR4042,SPT1924671,2022-02-20,5097.89
TAX1700048,USR5108,SPT1357642,2022-07-11,31288.88
TAX1700049,USR765,SPT1896255,2022-03-12,48649.95
TAX1700050,USR3988,SPT1217198,2022-02-12,32446.56
TAX1700051,USR9768,SPT1058120,2022-06-24,43865.93
TAX1700052,USR1567,SPT1917771,2022-07-22,8965.97
TAX1700053,USR6883,SPT1670062,2022-10-18,34688.3
TAX1700054,USR9681,SPT1530563,2022-02-25,40344.02
TAX1700055,USR2621,SPT1145013,2023-12-07,35566.94
TAX1700056,USR7771,SPT1485766,2023-04-14,43603.41
TAX1700057,USR5491,SPT1903724,2022-03-31,24198.53
TAX1700058,USR1892,SPT538616,2023-02-16,3335.59
TAX1700059,USR6944,SPT973446,2022-04-09,1223.97
TAX1700060,USR8408,SPT1397226,2022-02-18,49369.47
TAX1700061,USR7199,SPT1632029,2022-04-02,16065.39
TAX1700062,USR3558,SPT1785265,2022-07-04,44483.15
TAX1700063,USR4523,SPT748784,2023-05-08,16249.75
TAX1700064,USR484,SPT685510,2023-07-22,44050.71
TAX1700065,USR6010,SPT1328070,2023-01-30,29099.24
TAX1700066,USR5460,SPT1918460,2023-04-30,37557.4
TAX1700067,USR1346,SPT1103685,2023-04-27,15245.94
TAX1700068,USR5481,SPT752971,2023-10-12,23094.58
TAX1700069,USR1292,SPT1651623,2023-01-31,30164.03
TAX1700070,USR7372,SPT510657,2022-12-26,46293.54
TAX1700071,USR4835,SPT1634661,2022-11-24,15065.31
TAX1700072,USR5801,SPT1477659,2022-07-04,43003.64
TAX1700073,USR8036,SPT1907900,2023-01-05,14897.58
TAX1700074,USR6786,SPT847212,2023-12-19,38045.79
TAX1700075,USR4544,SPT712155,2022-03-30,33353.49
TAX1700076,USR9797,SPT291353,2022-06-05,33938.24
TAX1700077,USR1631,SPT617888,2022-07-14,5690.33
TAX1700078,USR4199,SPT1957653,2023-10-19,43056.72
