ReportID,UserID,TradeID,ReportDate,ReportedAmount
TAX540001,USR2574,SPT538205,2023-02-17,19696.49
TAX540002,USR4260,SPT1121168,2023-05-13,1557.52
TAX540003,USR7831,SPT1396837,2022-04-13,29288.16
TAX540004,USR2333,SPT439165,2023-05-25,8455.4
TAX540005,USR9687,SPT853274,2023-01-13,31224.24
TAX540006,USR1448,SPT867464,2023-03-24,45223.67
TAX540007,USR1673,SPT1175403,2022-03-28,26549.01
TAX540008,USR6135,SPT1444915,2023-12-25,1511.9
TAX540009,USR1352,SPT887842,2023-02-08,27989.86
TAX540010,USR151,SPT1163946,2023-08-31,48286.61
TAX540011,USR3930,SPT1395988,2023-10-28,39368.65
TAX540012,USR3129,SPT1707118,2023-06-01,8189.16
TAX540013,USR8306,SPT1536682,2022-07-19,31274.41
TAX540014,USR679,SPT1015526,2022-08-01,12394.3
TAX540015,USR2165,SPT314267,2023-04-19,48192.72
TAX540016,USR9003,SPT801048,2023-11-25,36679.43
TAX540017,USR1299,SPT1810501,2022-12-28,5466.12
TAX540018,USR9610,SPT1887125,2023-03-01,2642.0
TAX540019,USR924,SPT50377,2023-10-10,9464.75
TAX540020,USR3153,SPT1494600,2022-05-10,8323.13
TAX540021,USR1590,SPT1478302,2023-08-20,32754.22
TAX540022,USR3895,SPT1300604,2022-04-12,11413.5
TAX540023,USR904,SPT1664998,2022-10-19,31875.23
TAX540024,USR258,SPT438230,2023-06-05,43148.98
TAX540025,USR251,SPT480270,2022-11-11,35124.67
TAX540026,USR5047,SPT606561,2022-06-28,6966.7
TAX540027,USR9333,SPT359046,2022-12-14,42790.26
TAX540028,USR2656,SPT194781,2023-10-30,15470.2
TAX540029,USR8740,SPT174682,2022-07-04,32121.12
TAX540030,USR656,SPT1744836,2022-03-15,47568.23
TAX540031,USR120,SPT828712,2023-01-11,1141.58
TAX540032,USR7286,SPT1002866,2023-04-23,38658.12
TAX540033,USR114,SPT615224,2023-10-10,13320.99
TAX540034,USR7095,SPT1059967,2022-11-23,13901.27
TAX540035,USR109,SPT1863257,2023-04-04,49345.83
TAX540036,USR4717,SPT1993958,2022-08-01,49163.92
TAX540037,USR7946,SPT1674698,2022-11-09,10726.6
TAX540038,USR2238,SPT1105720,2022-10-30,34133.19
TAX540039,USR4569,SPT348384,2022-08-10,39906.35
TAX540040,USR3790,SPT1313082,2024-02-05,16918.4
TAX540041,USR4808,SPT1472632,2022-09-13,29620.34
TAX540042,USR1464,SPT694642,2023-12-22,22030.97
TAX540043,USR5000,SPT754524,2023-03-24,29749.64
TAX540044,USR7095,SPT993644,2023-11-22,14069.77
TAX540045,USR5965,SPT402662,2023-09-22,31594.67
TAX540046,USR5189,SPT56439,2022-02-18,2349.0
TAX540047,USR4072,SPT1112992,2023-03-11,2369.44
TAX540048,USR108,SPT470503,2023-12-17,17368.93
TAX540049,USR8111,SPT1011099,2022-04-20,25074.55
TAX540050,USR7380,SPT1280101,2022-06-29,42310.02
TAX540051,USR9623,SPT653716,2022-09-17,22456.44
TAX540052,USR2657,SPT1420007,2023-04-04,4401.36
TAX540053,USR3063,SPT1015650,2022-12-04,37678.27
TAX540054,USR308,SPT1343801,2023-04-09,34451.59
TAX540055,USR1789,SPT907636,2023-11-19,23937.43
TAX540056,USR6222,SPT1427578,2023-05-19,38275.25
TAX540057,USR2678,SPT870066,2023-08-17,6994.4
TAX540058,USR8749,SPT1050822,2022-06-27,38370.5
TAX540059,USR3815,SPT1779521,2024-01-17,17254.48
TAX540060,USR3499,SPT1681632,2022-06-11,19443.91
TAX540061,USR5814,SPT1172104,2024-01-07,25106.13
TAX540062,USR233,SPT1055164,2024-02-03,41237.23
TAX540063,USR4677,SPT16713,2023-12-30,7429.1
TAX540064,USR6114,SPT1292948,2022-08-19,31056.64
TAX540065,USR8537,SPT393732,2022-02-28,7456.38
TAX540066,USR9962,SPT10975,2024-01-03,4711.74
TAX540067,USR8196,SPT625244,2023-06-01,34805.1
TAX540068,USR5577,SPT1860749,2022-06-27,15995.23
TAX540069,USR6182,SPT1167337,2023-03-14,45859.03
TAX540070,USR2035,SPT688031,2022-12-21,12910.67
TAX540071,USR3152,SPT167841,2023-03-06,12784.59
TAX540072,USR7130,SPT1719338,2022-06-05,25911.45
TAX540073,USR1531,SPT1521683,2023-01-07,44117.03
TAX540074,USR7647,SPT30193,2023-04-05,17173.64
TAX540075,USR9361,SPT1899114,2022-10-07,36329.07
TAX540076,USR3911,SPT1390654,2022-06-14,10490.45
TAX540077,USR3198,SPT412234,2024-01-22,19179.76
TAX540078,USR2584,SPT1218076,2022-10-22,31727.41
TAX540079,USR6360,SPT222627,2023-10-17,20883.59
TAX540080,USR5432,SPT1635136,2022-11-29,39003.62
TAX540081,USR6550,SPT1344107,2023-11-16,48367.19
TAX540082,USR3383,SPT1205094,2023-04-29,34884.42
TAX540083,USR488,SPT169766,2023-04-21,29535.14
TAX540084,USR2602,SPT413937,2023-07-08,25998.14
TAX540085,USR8958,SPT1854099,2023-03-04,10408.05
TAX540086,USR5281,SPT1614540,2023-02-13,35071.88
TAX540087,USR8293,SPT1951550,2023-09-02,41979.78
TAX540088,USR7363,SPT1701517,2024-01-01,12784.72
TAX540089,USR7096,SPT439373,2023-02-12,29204.96
TAX540090,USR2241,SPT869371,2023-04-22,47816.4
TAX540091,USR7359,SPT1466224,2023-03-11,18361.18
TAX540092,USR4966,SPT1224507,2023-05-15,38145.46
TAX540093,USR7157,SPT811109,2023-10-10,7609.04
TAX540094,USR5966,SPT108496,2023-12-11,30224.07
TAX540095,USR2724,SPT683805,2023-01-19,33203.58
TAX540096,USR2333,SPT1927,2022-06-11,1413.6
TAX540097,USR8101,SPT585019,2022-02-20,26636.44
TAX540098,USR4351,SPT1552228,2022-12-04,2155.16
TAX540099,USR6586,SPT1276396,2022-12-19,42357.17
TAX540100,USR3965,SPT1440392,2023-04-03,30799.9
TAX540101,USR9151,SPT216714,2023-02-23,49622.67
TAX540102,USR6182,SPT1300817,2022-05-08,47181.93
TAX540103,USR3012,SPT218541,2023-07-12,27562.07
TAX540104,USR6729,SPT108669,2022-05-25,34723.24
TAX540105,USR4345,SPT970239,2023-11-29,20719.5
TAX540106,USR236,SPT1305830,2023-04-29,28235.67
TAX540107,USR2992,SPT1780099,2022-12-20,7765.63
TAX540108,USR3798,SPT908413,2022-05-15,28267.69
TAX540109,USR4375,SPT345953,2023-02-06,25924.24
TAX540110,USR8917,SPT1296318,2023-12-16,29916.04
TAX540111,USR6343,SPT1149464,2022-11-03,25883.15
TAX540112,USR128,SPT1604963,2022-07-17,4998.06
TAX540113,USR9301,SPT1862215,2022-08-10,11516.93
TAX540114,USR5027,SPT233818,2022-06-08,31832.2
TAX540115,USR7856,SPT1203893,2022-08-07,46513.83
TAX540116,USR734,SPT453938,2022-08-16,40495.43
TAX540117,USR7963,SPT1457515,2023-08-02,22393.88
TAX540118,USR1564,SPT57058,2023-11-26,19519.28
TAX540119,USR9198,SPT40144,2023-02-03,27364.31
TAX540120,USR3414,SPT1224837,2022-04-12,5298.93
TAX540121,USR2208,SPT229703,2023-12-03,41487.52
TAX540122,USR3513,SPT558272,2023-05-22,46569.57
TAX540123,USR229,SPT18034,2023-04-11,34469.93
TAX540124,USR8154,SPT664841,2023-04-29,14361.86
TAX540125,USR8527,SPT234610,2022-12-13,24484.73
TAX540126,USR6703,SPT159104,2023-09-12,17004.08
TAX540127,USR9160,SPT740936,2023-02-18,42089.06
TAX540128,USR7933,SPT1589386,2022-08-15,10764.96
TAX540129,USR3661,SPT448142,2023-03-29,14637.49
TAX540130,USR6768,SPT189964,2023-12-13,15065.15
TAX540131,USR8841,SPT1450446,2023-11-11,33073.2
TAX540132,USR8374,SPT1248504,2023-05-25,21527.23
TAX540133,USR9236,SPT1427343,2022-03-09,20850.94
TAX540134,USR1753,SPT1934197,2022-03-24,24132.58
TAX540135,USR1804,SPT490684,2023-04-03,46820.56
TAX540136,USR824,SPT653848,2022-03-06,28402.22
TAX540137,USR8304,SPT1677139,2022-06-17,11428.42
TAX540138,USR2593,SPT1802114,2023-05-15,40727.87
TAX540139,USR4670,SPT1863913,2023-06-16,22736.54
TAX540140,USR9651,SPT1531040,2023-11-26,8370.68
TAX540141,USR2254,SPT1139015,2024-01-12,14220.49
TAX540142,USR7121,SPT384059,2022-12-12,17258.32
TAX540143,USR8588,SPT833793,2022-12-29,2263.21
TAX540144,USR8602,SPT9069,2023-09-24,41396.97
TAX540145,USR209,SPT503804,2023-11-25,5448.76
TAX540146,USR488,SPT1686439,2023-08-25,25121.09
TAX540147,USR1567,SPT1937955,2022-06-04,26055.04
TAX540148,USR5664,SPT877003,2023-08-23,7565.41
TAX540149,USR4346,SPT226701,2022-03-02,14578.12
TAX540150,USR6291,SPT1578377,2023-05-05,22580.39
TAX540151,USR7225,SPT34303,2023-10-20,40797.74
TAX540152,USR5596,SPT824445,2023-08-09,22950.55
TAX540153,USR3040,SPT1179214,2022-06-29,9956.25
TAX540154,USR5788,SPT867426,2023-09-12,5986.06
TAX540155,USR9616,SPT824736,2023-09-19,32314.09
TAX540156,USR769,SPT218714,2024-01-31,41459.5
TAX540157,USR8956,SPT285431,2022-03-16,25191.02
TAX540158,USR8024,SPT1847944,2023-04-21,39358.96
TAX540159,USR7666,SPT1313911,2023-10-05,23285.37
TAX540160,USR3704,SPT1318012,2022-10-21,17512.19
TAX540161,USR5816,SPT1678229,2022-04-07,23106.13
TAX540162,USR6593,SPT401020,2023-02-07,2444.85
