ReportID,UserID,TradeID,ReportDate,ReportedAmount
TAX40001,USR1286,SPT308237,2023-10-16,9605.63
TAX40002,USR8135,SPT654856,2022-09-03,37406.68
TAX40003,USR8861,SPT11467,2022-05-10,18163.48
TAX40004,USR4881,SPT1108063,2022-04-04,41987.28
TAX40005,USR9656,SPT1569959,2023-07-16,4221.26
TAX40006,USR1386,SPT1298252,2023-05-01,49103.05
TAX40007,USR8968,SPT166031,2022-09-29,49302.52
TAX40008,USR5269,SPT562845,2023-06-17,27271.86
TAX40009,USR9867,SPT477136,2024-01-09,48753.45
TAX40010,USR6711,SPT791691,2023-11-20,7550.89
TAX40011,USR2472,SPT307766,2022-03-23,3638.36
TAX40012,USR5960,SPT1017918,2022-12-30,37260.03
TAX40013,USR3577,SPT706278,2023-07-09,10155.21
TAX40014,USR5599,SPT1047944,2022-02-16,39074.48
TAX40015,USR3712,SPT1446101,2022-11-22,19533.82
TAX40016,USR5872,SPT1036014,2023-10-02,33048.37
TAX40017,USR890,SPT594472,2023-12-21,34742.96
TAX40018,USR9880,SPT1037122,2022-12-27,39947.53
TAX40019,USR6782,SPT1463737,2023-07-31,21529.74
TAX40020,USR1831,SPT19398,2022-11-05,35680.56
TAX40021,USR883,SPT1751586,2023-09-21,23291.24
TAX40022,USR5102,SPT372615,2022-07-06,22145.34
TAX40023,USR4968,SPT1085582,2023-01-04,13106.26
TAX40024,USR5031,SPT1715041,2022-02-11,6718.68
TAX40025,USR111,SPT1128176,2023-03-03,39213.15
TAX40026,USR2640,SPT752097,2023-08-31,30709.44
TAX40027,USR6847,SPT1789782,2022-07-09,32280.7
TAX40028,USR5905,SPT1852046,2022-05-13,10033.96
TAX40029,USR4287,SPT1439964,2023-03-16,29041.85
TAX40030,USR8913,SPT1152621,2022-12-05,18014.64
TAX40031,USR3097,SPT1691765,2023-03-14,16269.31
TAX40032,USR3702,SPT1873880,2023-09-06,43807.22
TAX40033,USR8727,SPT1488432,2023-07-03,22284.3
TAX40034,USR3755,SPT924209,2023-12-16,46977.84
TAX40035,USR9183,SPT731972,2023-12-27,1667.52
TAX40036,USR4453,SPT1627037,2024-01-04,7175.44
TAX40037,USR6878,SPT1736801,2022-04-09,20832.09
TAX40038,USR4395,SPT1732798,2023-09-06,32681.16
TAX40039,USR6952,SPT1083533,2022-09-14,37488.34
TAX40040,USR3254,SPT1130295,2023-08-23,2516.96
TAX40041,USR9371,SPT1659912,2022-06-18,23098.87
TAX40042,USR1058,SPT1920270,2023-12-05,22073.93
TAX40043,USR551,SPT587884,2023-05-06,16716.44
TAX40044,USR4061,SPT1813343,2024-02-06,11396.61
TAX40045,USR6417,SPT460642,2022-09-18,1256.09
TAX40046,USR3543,SPT1974106,2022-06-03,3633.04
TAX40047,USR3694,SPT600792,2023-09-05,23674.96
TAX40048,USR1380,SPT1508523,2022-10-27,13485.14
TAX40049,USR3496,SPT1036448,2022-11-09,28114.57
TAX40050,USR7742,SPT798239,2022-11-19,49815.67
TAX40051,USR4740,SPT1811528,2023-07-03,26654.73
TAX40052,USR7483,SPT1917621,2023-04-05,31384.54
TAX40053,USR1363,SPT395333,2023-09-22,16829.98
TAX40054,USR9018,SPT71368,2023-08-28,27412.36
TAX40055,USR4237,SPT257131,2023-07-30,7339.82
TAX40056,USR3695,SPT403028,2022-02-28,10081.36
TAX40057,USR3755,SPT569935,2023-01-07,5776.9
TAX40058,USR9978,SPT1857714,2022-11-15,36842.98
TAX40059,USR1504,SPT635304,2022-04-08,21504.55
TAX40060,USR1281,SPT1300726,2022-06-01,44255.98
TAX40061,USR1746,SPT1400675,2022-05-03,14068.77
TAX40062,USR923,SPT1160372,2022-03-12,32575.7
TAX40063,USR8943,SPT840626,2022-02-20,13532.97
TAX40064,USR1599,SPT1524153,2023-03-10,13095.01
TAX40065,USR2225,SPT1627719,2022-03-08,37306.94
TAX40066,USR4485,SPT1988816,2023-11-11,41098.67
TAX40067,USR8837,SPT243131,2022-09-26,34506.94
TAX40068,USR376,SPT1039290,2022-12-29,11197.17
TAX40069,USR6411,SPT1781484,2023-07-06,23697.38
TAX40070,USR2961,SPT1741117,2023-03-09,32862.82
TAX40071,USR7813,SPT1834378,2024-01-01,25627.33
TAX40072,USR1246,SPT220087,2023-02-03,46073.39
TAX40073,USR7327,SPT1044972,2023-04-13,2150.61
TAX40074,USR804,SPT708938,2022-09-02,33165.68
TAX40075,USR1580,SPT186100,2022-10-23,3020.93
TAX40076,USR1286,SPT1491353,2023-04-01,9153.18
TAX40077,USR1768,SPT84656,2023-11-24,33130.15
TAX40078,USR8057,SPT1955211,2023-07-18,41049.48
TAX40079,USR9278,SPT408648,2023-04-18,9582.14
TAX40080,USR762,SPT1927185,2023-10-17,45373.14
TAX40081,USR7966,SPT1443772,2023-10-28,26404.02
TAX40082,USR7604,SPT1236440,2022-04-14,10449.83
TAX40083,USR1765,SPT1784393,2022-06-20,35069.1
TAX40084,USR8117,SPT914251,2024-01-21,31552.7
TAX40085,USR7956,SPT731237,2022-10-29,47463.3
TAX40086,USR1003,SPT1352742,2022-03-22,22404.66
TAX40087,USR9639,SPT1322650,2022-03-12,14505.62
TAX40088,USR900,SPT1358011,2022-03-30,6602.43
TAX40089,USR2638,SPT1649319,2022-03-26,9165.47
TAX40090,USR6435,SPT1789068,2022-12-07,48643.21
TAX40091,USR1860,SPT819378,2022-11-26,9998.43
TAX40092,USR8121,SPT380112,2022-07-13,7526.52
TAX40093,USR5501,SPT128513,2023-07-17,36711.83
TAX40094,USR8310,SPT59789,2023-11-14,21840.14
TAX40095,USR3630,SPT274527,2023-03-03,11308.68
TAX40096,USR308,SPT876680,2023-05-12,41393.52
TAX40097,USR324,SPT1895793,2022-11-17,30016.5
TAX40098,USR4452,SPT1429477,2023-12-06,33332.09
TAX40099,USR8094,SPT526430,2023-01-23,22045.21
TAX40100,USR3489,SPT244433,2023-09-11,14729.76
TAX40101,USR9903,SPT966958,2022-10-12,2710.39
TAX40102,USR8024,SPT1186868,2022-06-13,47248.3
TAX40103,USR5755,SPT240854,2023-02-16,42654.82
TAX40104,USR9677,SPT92022,2022-03-27,38398.76
TAX40105,USR8947,SPT1774748,2024-01-02,32225.44
TAX40106,USR5782,SPT1378715,2022-06-26,1565.73
TAX40107,USR497,SPT1608556,2022-04-09,33680.56
TAX40108,USR9350,SPT1109024,2022-05-13,35945.8
TAX40109,USR5046,SPT1665479,2023-06-24,48106.46
TAX40110,USR5973,SPT1019827,2023-05-22,36031.98
TAX40111,USR4194,SPT265853,2023-04-22,35873.37
