ReportID,UserID,TradeID,ReportDate,ReportedAmount
TAX560001,USR8004,SPT1235265,2022-07-24,41700.06
TAX560002,USR3471,SPT1165847,2023-05-27,20889.47
TAX560003,USR7926,SPT980605,2022-02-21,8961.88
TAX560004,USR5674,SPT147760,2022-04-15,1748.57
TAX560005,USR5607,SPT785963,2022-02-25,41353.29
TAX560006,USR3551,SPT1077731,2022-09-19,39509.82
TAX560007,USR7827,SPT1978810,2022-07-15,38598.96
TAX560008,USR9334,SPT672858,2022-10-19,6668.11
TAX560009,USR2249,SPT1402303,2023-10-29,7575.12
TAX560010,USR116,SPT1508812,2022-08-20,39075.71
TAX560011,USR8813,SPT1998504,2023-01-11,18811.6
TAX560012,USR670,SPT1471664,2022-02-18,37401.92
TAX560013,USR6685,SPT10634,2023-07-11,12055.82
TAX560014,USR5035,SPT897938,2022-11-18,40008.27
TAX560015,USR180,SPT280000,2023-12-09,4714.19
TAX560016,USR3678,SPT150696,2022-09-14,31796.5
TAX560017,USR4056,SPT703309,2022-05-20,11704.43
TAX560018,USR5737,SPT738123,2023-05-31,17925.57
TAX560019,USR5049,SPT623515,2022-02-21,23070.92
TAX560020,USR8025,SPT534683,2024-01-18,20533.41
TAX560021,USR2384,SPT35119,2024-02-02,16633.87
TAX560022,USR8048,SPT1409893,2022-04-28,4044.7
TAX560023,USR3014,SPT279757,2023-04-14,37636.29
TAX560024,USR4559,SPT1323272,2023-09-01,47180.01
TAX560025,USR2082,SPT1072773,2022-10-21,1065.61
TAX560026,USR1957,SPT86998,2023-09-12,23168.75
TAX560027,USR7606,SPT385539,2022-10-08,33293.42
TAX560028,USR2978,SPT349734,2022-09-14,41380.02
TAX560029,USR9654,SPT1372212,2023-06-17,24284.57
TAX560030,USR7230,SPT70852,2023-08-20,24203.02
TAX560031,USR9072,SPT1607744,2023-09-11,19567.34
TAX560032,USR5824,SPT265879,2022-08-26,46143.1
TAX560033,USR968,SPT1186482,2022-06-02,32049.04
TAX560034,USR7061,SPT399277,2023-01-15,18764.31
TAX560035,USR9608,SPT596286,2022-10-25,18453.09
TAX560036,USR113,SPT1005881,2023-09-11,12243.17
TAX560037,USR1902,SPT1844308,2022-09-05,6353.8
TAX560038,USR5443,SPT1140507,2022-09-12,49004.86
TAX560039,USR2283,SPT907715,2022-11-28,34758.49
TAX560040,USR7943,SPT948967,2023-11-07,46371.36
TAX560041,USR2108,SPT837027,2023-09-28,3598.99
TAX560042,USR470,SPT1606251,2023-08-12,37249.11
TAX560043,USR1037,SPT1591896,2022-09-07,42062.3
TAX560044,USR9198,SPT1854298,2023-04-25,12842.58
TAX560045,USR506,SPT1153429,2022-04-19,46198.44
TAX560046,USR7532,SPT916164,2023-05-15,30831.93
TAX560047,USR392,SPT1891136,2023-04-13,21204.92
TAX560048,USR2340,SPT1520444,2023-03-14,42146.07
TAX560049,USR2594,SPT1936067,2023-10-27,25821.93
TAX560050,USR7872,SPT189246,2023-12-14,4142.57
TAX560051,USR9252,SPT1827046,2023-05-25,27027.88
TAX560052,USR1495,SPT507115,2022-05-25,2482.64
TAX560053,USR1593,SPT1592468,2023-01-01,42596.8
TAX560054,USR1358,SPT429025,2023-08-25,11712.51
TAX560055,USR1117,SPT1224552,2023-07-05,18768.26
TAX560056,USR4389,SPT596670,2022-03-29,5546.65
TAX560057,USR7622,SPT1940684,2022-06-23,20931.51
TAX560058,USR9630,SPT1138327,2023-04-21,47352.21
TAX560059,USR123,SPT276509,2022-09-07,28687.66
TAX560060,USR3817,SPT1128010,2023-01-14,33150.33
TAX560061,USR5660,SPT1406822,2023-03-25,34067.99
TAX560062,USR5067,SPT1505877,2024-01-31,36015.46
TAX560063,USR7501,SPT1335623,2022-03-29,9873.14
TAX560064,USR9112,SPT707511,2023-08-28,32400.2
TAX560065,USR7413,SPT927893,2023-11-23,11294.91
TAX560066,USR8603,SPT412978,2023-06-02,6914.33
TAX560067,USR1073,SPT1634815,2023-05-06,14159.28
TAX560068,USR999,SPT1959915,2022-10-17,4722.84
TAX560069,USR5598,SPT1740725,2023-12-20,46340.54
TAX560070,USR6717,SPT622205,2023-04-26,27856.4
