ReportID,UserID,TradeID,ReportDate,ReportedAmount
TAX1120001,USR1322,SPT449972,2023-03-28,18411.76
TAX1120002,USR3865,SPT1413725,2022-07-11,29549.1
TAX1120003,USR6263,SPT702204,2022-05-16,17607.68
TAX1120004,USR4998,SPT1871599,2022-04-02,44393.77
TAX1120005,USR5862,SPT1571097,2023-04-04,24707.46
TAX1120006,USR9383,SPT1449001,2023-11-21,10690.87
TAX1120007,USR3620,SPT1820161,2023-12-12,41328.47
TAX1120008,USR5188,SPT632190,2022-06-09,40613.62
TAX1120009,USR8229,SPT1797564,2023-10-22,26703.8
TAX1120010,USR4123,SPT1907494,2023-07-27,16269.53
TAX1120011,USR1931,SPT139372,2023-05-30,34305.74
TAX1120012,USR3619,SPT1790405,2023-01-13,43917.15
TAX1120013,USR2011,SPT1921529,2022-09-08,43344.05
TAX1120014,USR9999,SPT749781,2022-05-01,42258.12
TAX1120015,USR460,SPT349635,2023-04-22,1926.65
TAX1120016,USR569,SPT221802,2022-11-03,31108.47
TAX1120017,USR1787,SPT531424,2022-11-03,49165.19
TAX1120018,USR5423,SPT632305,2023-12-12,3323.18
TAX1120019,USR9204,SPT1671617,2023-02-08,17184.06
TAX1120020,USR1866,SPT1763658,2023-05-29,11492.91
TAX1120021,USR8841,SPT662186,2023-03-31,44314.7
TAX1120022,USR1793,SPT766111,2023-10-18,13125.7
TAX1120023,USR5942,SPT284758,2024-01-21,32552.93
TAX1120024,USR2996,SPT1513010,2023-06-29,20309.79
TAX1120025,USR8268,SPT1184176,2022-11-30,23745.04
TAX1120026,USR8335,SPT1023318,2022-03-02,34234.25
TAX1120027,USR5254,SPT1207687,2022-12-23,28084.8
TAX1120028,USR2655,SPT344883,2022-03-16,34071.82
TAX1120029,USR6153,SPT1169120,2022-12-31,19150.56
TAX1120030,USR3314,SPT264405,2023-07-30,47341.51
TAX1120031,USR6733,SPT668614,2023-10-10,18581.1
TAX1120032,USR8443,SPT1508487,2022-11-19,46034.58
TAX1120033,USR4187,SPT1871418,2022-02-11,3356.3
TAX1120034,USR7653,SPT1159333,2022-08-30,44834.41
TAX1120035,USR9719,SPT1694962,2023-01-13,19581.5
TAX1120036,USR4862,SPT966623,2022-10-11,23377.81
TAX1120037,USR3699,SPT1977524,2023-03-04,21162.68
TAX1120038,USR5073,SPT573408,2022-09-30,33996.75
TAX1120039,USR1637,SPT486810,2022-11-24,13671.51
TAX1120040,USR9789,SPT1526393,2022-10-06,48726.92
TAX1120041,USR2699,SPT269605,2022-04-15,8828.89
TAX1120042,USR6841,SPT1402933,2024-01-03,34335.11
TAX1120043,USR1205,SPT1063316,2022-05-14,30165.41
TAX1120044,USR9539,SPT1324137,2022-10-30,4458.89
TAX1120045,USR8862,SPT1417782,2022-11-29,34586.29
TAX1120046,USR1869,SPT1378729,2023-12-07,31819.29
TAX1120047,USR6913,SPT562558,2023-12-19,17958.23
TAX1120048,USR8543,SPT502314,2023-08-23,44243.98
TAX1120049,USR5529,SPT1622233,2022-03-07,3095.7
TAX1120050,USR4454,SPT223676,2023-07-19,15799.33
TAX1120051,USR1339,SPT1707779,2022-12-15,25561.95
TAX1120052,USR9306,SPT1670596,2022-03-28,39277.68
TAX1120053,USR8654,SPT1702548,2022-07-17,6875.28
TAX1120054,USR6766,SPT865665,2023-08-14,19346.47
TAX1120055,USR8800,SPT467458,2022-12-05,12385.4
TAX1120056,USR7406,SPT993626,2022-03-19,45266.27
TAX1120057,USR8310,SPT1144006,2023-11-16,25553.06
TAX1120058,USR3166,SPT1451444,2024-01-02,30385.89
TAX1120059,USR2930,SPT1403829,2023-11-13,10842.14
TAX1120060,USR6764,SPT1255428,2023-10-07,48140.79
TAX1120061,USR1338,SPT1959918,2022-08-24,48547.78
TAX1120062,USR6964,SPT542940,2023-03-04,15451.63
TAX1120063,USR3290,SPT374145,2023-03-30,33887.16
TAX1120064,USR2621,SPT1474863,2022-12-22,48172.64
TAX1120065,USR5096,SPT1920349,2024-01-08,24509.8
TAX1120066,USR7707,SPT1404156,2023-03-30,13572.3
TAX1120067,USR7511,SPT1857610,2023-12-15,32501.84
TAX1120068,USR1448,SPT908246,2022-08-11,10393.4
TAX1120069,USR8879,SPT414884,2023-09-26,4570.19
TAX1120070,USR1965,SPT52808,2023-01-22,25791.25
TAX1120071,USR7759,SPT175290,2024-01-10,7245.12
TAX1120072,USR3972,SPT1056428,2023-05-21,41997.63
TAX1120073,USR2467,SPT1546359,2023-10-22,9735.94
TAX1120074,USR6019,SPT758477,2022-11-05,8418.85
TAX1120075,USR5231,SPT678421,2022-09-29,27488.49
TAX1120076,USR1716,SPT1793332,2022-12-31,32226.93
TAX1120077,USR5233,SPT1403042,2024-01-04,47794.42
TAX1120078,USR4945,SPT908042,2023-01-02,37916.78
TAX1120079,USR7367,SPT448452,2022-02-11,19531.61
TAX1120080,USR995,SPT771834,2022-08-27,20581.05
TAX1120081,USR4861,SPT1994430,2022-07-19,31400.64
TAX1120082,USR2457,SPT708289,2023-01-23,37895.07
TAX1120083,USR9254,SPT1448545,2022-12-29,23675.34
TAX1120084,USR6386,SPT1999940,2024-01-08,44131.85
TAX1120085,USR5309,SPT1766052,2022-12-29,9677.47
TAX1120086,USR110,SPT653150,2023-12-02,47190.37
TAX1120087,USR6915,SPT1644646,2022-04-13,38280.7
TAX1120088,USR8599,SPT1705895,2022-08-01,5418.67
TAX1120089,USR65,SPT1172958,2022-08-24,8597.69
