ReportID,UserID,TradeID,ReportDate,ReportedAmount
TAX1220001,USR7945,SPT917690,2023-07-29,43031.03
TAX1220002,USR3820,SPT1750349,2023-05-09,40306.83
TAX1220003,USR8979,SPT110370,2022-09-08,40395.0
TAX1220004,USR7176,SPT1194948,2022-06-05,9253.87
TAX1220005,USR2643,SPT249191,2023-03-11,40975.85
TAX1220006,USR891,SPT765427,2023-08-17,45159.6
TAX1220007,USR3042,SPT1984598,2023-12-06,17209.31
TAX1220008,USR632,SPT654095,2022-02-27,31979.88
TAX1220009,USR3008,SPT256215,2023-10-26,16511.81
TAX1220010,USR8593,SPT1945629,2024-01-14,27902.63
TAX1220011,USR5458,SPT1705176,2023-08-24,12831.83
TAX1220012,USR1256,SPT720226,2023-04-03,46956.14
TAX1220013,USR7743,SPT972043,2022-03-09,49437.2
TAX1220014,USR6463,SPT869502,2022-05-12,11304.43
TAX1220015,USR1424,SPT1891760,2023-12-04,27012.5
TAX1220016,USR357,SPT410912,2023-01-31,23383.39
TAX1220017,USR9910,SPT1951185,2022-12-01,33453.63
TAX1220018,USR6885,SPT279173,2023-12-02,3379.29
TAX1220019,USR3005,SPT1671750,2022-12-26,23922.11
TAX1220020,USR5270,SPT1105734,2023-07-26,32915.83
TAX1220021,USR518,SPT1790822,2022-02-21,11164.39
TAX1220022,USR5737,SPT1579927,2023-08-04,13446.15
TAX1220023,USR3859,SPT1842950,2023-09-16,30510.41
TAX1220024,USR6773,SPT714072,2023-07-01,7516.6
TAX1220025,USR2445,SPT380006,2022-08-08,35409.21
TAX1220026,USR3976,SPT939020,2024-02-02,18262.11
TAX1220027,USR1128,SPT1412859,2022-10-08,26879.0
TAX1220028,USR2998,SPT628804,2022-10-16,45594.94
TAX1220029,USR3087,SPT1265145,2022-08-06,18908.36
TAX1220030,USR4422,SPT652653,2022-08-07,20244.21
TAX1220031,USR3619,SPT784068,2022-09-12,32521.84
TAX1220032,USR6479,SPT1615659,2023-07-11,32529.41
TAX1220033,USR7390,SPT1059273,2023-01-31,37166.99
TAX1220034,USR6971,SPT446862,2022-03-25,26920.59
TAX1220035,USR3774,SPT1850825,2024-01-20,34930.23
TAX1220036,USR3199,SPT224155,2023-06-25,30720.05
TAX1220037,USR9066,SPT766776,2022-04-11,41976.09
TAX1220038,USR8963,SPT1818800,2022-06-01,20551.0
TAX1220039,USR3590,SPT1264323,2023-06-24,5187.8
TAX1220040,USR743,SPT1450216,2023-07-04,48074.1
TAX1220041,USR2513,SPT798879,2023-08-16,44183.4
TAX1220042,USR6322,SPT1222514,2023-03-25,29745.43
