ReportID,UserID,TradeID,ReportDate,ReportedAmount
TAX1460001,USR5945,SPT686412,2022-10-24,1189.97
TAX1460002,USR4118,SPT628307,2024-01-19,44380.34
TAX1460003,USR8201,SPT1494400,2024-01-10,40867.19
TAX1460004,USR2106,SPT694930,2023-01-08,20032.66
TAX1460005,USR6194,SPT568071,2023-05-23,18071.41
TAX1460006,USR6954,SPT632279,2023-06-22,22478.19
TAX1460007,USR9583,SPT1411155,2023-11-30,42100.63
TAX1460008,USR4738,SPT1941931,2023-10-21,27608.06
TAX1460009,USR9669,SPT1363445,2023-08-20,15479.34
TAX1460010,USR4564,SPT199815,2023-01-14,11327.08
TAX1460011,USR9181,SPT1018852,2023-02-11,38760.02
TAX1460012,USR3155,SPT1696558,2022-07-28,43719.67
TAX1460013,USR839,SPT1553686,2023-02-21,16710.51
TAX1460014,USR3884,SPT1515970,2023-12-12,26221.55
TAX1460015,USR6346,SPT1646213,2023-12-10,48076.45
TAX1460016,USR6542,SPT527219,2022-08-12,8265.09
TAX1460017,USR4625,SPT227739,2023-12-12,34502.08
TAX1460018,USR955,SPT178220,2023-02-23,13872.48
TAX1460019,USR4397,SPT1363172,2022-12-03,27866.88
TAX1460020,USR9394,SPT1246435,2022-04-02,13473.52
TAX1460021,USR5357,SPT1710932,2022-08-25,32391.08
TAX1460022,USR7913,SPT81926,2023-08-04,35894.55
TAX1460023,USR8087,SPT1507532,2023-11-10,15379.76
TAX1460024,USR5600,SPT1027640,2022-10-08,28280.22
TAX1460025,USR4003,SPT332275,2023-08-10,12864.35
TAX1460026,USR6155,SPT1286872,2023-01-18,47406.74
TAX1460027,USR276,SPT1531303,2024-01-25,3165.71
TAX1460028,USR1900,SPT1851231,2023-08-15,6778.73
TAX1460029,USR2741,SPT241652,2024-02-01,35981.76
TAX1460030,USR7217,SPT415101,2023-10-05,44694.46
TAX1460031,USR4508,SPT1000775,2023-05-16,11001.76
TAX1460032,USR9905,SPT499632,2022-03-15,18845.83
TAX1460033,USR8729,SPT331183,2023-11-30,27657.02
TAX1460034,USR7716,SPT191781,2022-09-17,2092.48
TAX1460035,USR8451,SPT705301,2023-06-07,4192.5
TAX1460036,USR4100,SPT1439228,2022-06-25,46684.56
TAX1460037,USR8431,SPT129749,2022-07-13,31109.45
TAX1460038,USR6479,SPT40003,2022-03-27,14703.74
TAX1460039,USR2584,SPT1329775,2022-12-21,38950.8
TAX1460040,USR9071,SPT1131031,2024-01-07,37137.8
TAX1460041,USR453,SPT604253,2022-07-03,35365.07
TAX1460042,USR7085,SPT283365,2022-11-09,35650.24
TAX1460043,USR7801,SPT1338,2023-11-05,21534.5
TAX1460044,USR3372,SPT966830,2023-04-24,45598.97
TAX1460045,USR5474,SPT925561,2022-11-18,44572.58
TAX1460046,USR3633,SPT737048,2022-09-03,29257.2
TAX1460047,USR8991,SPT966172,2023-07-29,24329.63
TAX1460048,USR1645,SPT1253831,2023-05-30,6514.32
TAX1460049,USR1312,SPT1533504,2022-10-16,4325.41
TAX1460050,USR3765,SPT1590544,2023-07-05,18229.05
TAX1460051,USR4122,SPT302351,2023-03-31,17250.42
TAX1460052,USR9990,SPT1913081,2024-01-19,8357.28
TAX1460053,USR4470,SPT596912,2023-12-29,28828.76
TAX1460054,USR7113,SPT806930,2023-03-17,6613.51
TAX1460055,USR9043,SPT913474,2023-08-07,8855.99
TAX1460056,USR4714,SPT964198,2023-03-10,42506.95
TAX1460057,USR1975,SPT346216,2023-03-11,25216.53
TAX1460058,USR5104,SPT409287,2023-07-11,42151.89
TAX1460059,USR3321,SPT678594,2023-10-09,36430.01
TAX1460060,USR345,SPT1110139,2022-08-12,44956.54
TAX1460061,USR4125,SPT1194277,2022-11-05,16087.27
TAX1460062,USR9564,SPT1550304,2023-04-09,46714.37
TAX1460063,USR4634,SPT1078346,2022-07-14,14787.35
TAX1460064,USR8326,SPT427932,2022-09-07,17291.61
TAX1460065,USR5934,SPT635990,2022-04-16,40416.44
TAX1460066,USR1822,SPT1532168,2023-07-26,29464.24
TAX1460067,USR6495,SPT848467,2023-01-15,1013.56
TAX1460068,USR1908,SPT222602,2022-12-22,32045.24
TAX1460069,USR3092,SPT1642307,2023-03-04,31592.46
TAX1460070,USR6604,SPT910175,2023-12-03,5307.5
TAX1460071,USR9382,SPT302378,2023-11-04,32492.41
TAX1460072,USR1038,SPT880501,2022-10-09,16768.4
TAX1460073,USR8546,SPT52010,2022-03-06,38969.5
TAX1460074,USR8834,SPT292210,2022-09-18,36478.49
TAX1460075,USR9996,SPT237904,2022-10-20,38923.95
TAX1460076,USR681,SPT596270,2022-06-28,10691.63
TAX1460077,USR9997,SPT613268,2022-10-13,4926.92
TAX1460078,USR9165,SPT89037,2023-10-31,7283.05
TAX1460079,USR3915,SPT11720,2023-12-18,27262.1
TAX1460080,USR7654,SPT1702287,2022-03-13,44508.38
TAX1460081,USR7600,SPT1629402,2023-12-21,3401.73
TAX1460082,USR9999,SPT1286057,2023-12-27,12603.23
TAX1460083,USR2852,SPT1145375,2023-07-11,15499.49
TAX1460084,USR9525,SPT62312,2024-01-03,24111.07
TAX1460085,USR7481,SPT1969947,2024-01-31,43611.44
TAX1460086,USR2055,SPT1467486,2022-12-01,8431.72
TAX1460087,USR3928,SPT609481,2022-03-21,12629.1
TAX1460088,USR9759,SPT809274,2022-03-02,37486.97
TAX1460089,USR5631,SPT753837,2022-11-10,3306.57
TAX1460090,USR1608,SPT1467279,2023-08-30,27408.38
TAX1460091,USR3763,SPT401680,2023-08-24,20817.6
TAX1460092,USR2600,SPT1963980,2022-11-02,24205.91
TAX1460093,USR1169,SPT1063056,2023-01-24,12702.13
TAX1460094,USR445,SPT124919,2022-10-10,1988.24
TAX1460095,USR5828,SPT122657,2022-03-31,37435.59
TAX1460096,USR5466,SPT1017917,2022-07-12,46706.12
TAX1460097,USR5339,SPT1463651,2023-09-02,25415.02
TAX1460098,USR8099,SPT1840677,2024-01-11,49053.44
TAX1460099,USR9396,SPT1301648,2022-09-29,6640.09
TAX1460100,USR6929,SPT1034412,2023-02-19,25360.08
TAX1460101,USR5490,SPT902489,2022-10-25,22885.47
TAX1460102,USR7190,SPT446122,2023-11-22,15537.8
TAX1460103,USR5839,SPT1764501,2022-09-08,21758.89
TAX1460104,USR3489,SPT727094,2023-02-12,31960.9
TAX1460105,USR3341,SPT1754610,2023-07-11,35286.55
TAX1460106,USR9540,SPT203268,2023-12-31,4137.19
TAX1460107,USR8232,SPT923043,2023-06-01,43996.96
TAX1460108,USR5950,SPT171511,2023-06-08,15612.12
TAX1460109,USR9741,SPT419836,2022-04-04,42298.14
TAX1460110,USR7342,SPT1357838,2022-07-07,4583.15
TAX1460111,USR7951,SPT1608652,2023-12-07,1046.38
TAX1460112,USR1128,SPT1112474,2024-01-05,24897.33
TAX1460113,USR152,SPT1241683,2022-09-09,10912.3
TAX1460114,USR4784,SPT976983,2022-11-06,42209.47
TAX1460115,USR712,SPT51972,2022-08-15,8410.93
TAX1460116,USR5055,SPT1773701,2023-01-29,4127.5
TAX1460117,USR1460,SPT506677,2022-11-17,48996.57
TAX1460118,USR6846,SPT1598163,2023-09-23,8212.34
TAX1460119,USR4904,SPT1557209,2022-10-14,39533.9
TAX1460120,USR7048,SPT1901915,2023-07-09,47927.87
TAX1460121,USR1565,SPT431399,2022-10-07,44179.98
TAX1460122,USR2266,SPT1160585,2023-07-30,47825.66
TAX1460123,USR2279,SPT1765401,2022-10-13,3519.39
TAX1460124,USR7586,SPT1639492,2022-05-29,19940.32
TAX1460125,USR9839,SPT829530,2023-06-19,33722.8
TAX1460126,USR3060,SPT1558745,2023-11-18,11069.59
TAX1460127,USR7143,SPT1093061,2022-05-12,8797.5
TAX1460128,USR2497,SPT569977,2023-01-09,23532.16
TAX1460129,USR4970,SPT1632719,2023-02-24,39547.81
TAX1460130,USR6382,SPT1831827,2022-11-09,22811.54
TAX1460131,USR2332,SPT263411,2023-12-06,1534.0
TAX1460132,USR9318,SPT855832,2022-05-22,40208.6
TAX1460133,USR2385,SPT616641,2023-11-08,48020.99
TAX1460134,USR3297,SPT1475634,2023-09-27,23826.68
TAX1460135,USR2735,SPT1400562,2022-12-11,47176.05
TAX1460136,USR717,SPT81274,2023-07-21,9966.15
TAX1460137,USR4260,SPT69701,2023-09-14,41675.31
TAX1460138,USR1397,SPT232999,2023-08-06,12709.78
TAX1460139,USR5135,SPT1554880,2023-06-30,1676.53
TAX1460140,USR2072,SPT374914,2023-09-08,12790.99
TAX1460141,USR2357,SPT1029080,2023-02-18,35609.77
TAX1460142,USR5844,SPT693348,2023-08-22,20822.73
TAX1460143,USR8873,SPT1957146,2022-03-09,15223.86
TAX1460144,USR4087,SPT693925,2023-02-14,39565.99
TAX1460145,USR2141,SPT571154,2023-07-12,27498.93
TAX1460146,USR6855,SPT1786037,2022-10-15,19210.5
TAX1460147,USR3365,SPT1902414,2023-04-24,15702.3
TAX1460148,USR3952,SPT1262070,2022-12-08,21433.92
TAX1460149,USR8710,SPT364939,2023-05-26,43593.1
TAX1460150,USR2920,SPT1722687,2022-05-15,42901.27
TAX1460151,USR1444,SPT1506048,2023-01-17,16368.34
TAX1460152,USR893,SPT1085589,2022-04-06,36607.5
TAX1460153,USR4507,SPT1381461,2023-04-14,25578.95
TAX1460154,USR631,SPT1571334,2024-01-03,15783.33
TAX1460155,USR477,SPT1210615,2022-03-14,23467.33
TAX1460156,USR9513,SPT1989913,2023-10-07,40859.07
TAX1460157,USR332,SPT1197444,2022-10-01,21488.66
TAX1460158,USR8619,SPT699835,2023-05-06,13799.73
TAX1460159,USR8400,SPT1821100,2023-07-29,49020.06
TAX1460160,USR5137,SPT1605248,2023-01-07,19295.11
TAX1460161,USR2108,SPT195320,2024-02-03,6688.24
TAX1460162,USR6488,SPT1435761,2023-12-21,46728.58
TAX1460163,USR5798,SPT1945852,2023-04-24,48158.03
TAX1460164,USR8764,SPT940448,2022-05-29,26237.67
TAX1460165,USR6638,SPT1791503,2023-11-16,17038.03
TAX1460166,USR1552,SPT1659368,2023-08-23,38352.43
TAX1460167,USR3462,SPT440318,2023-06-28,33885.85
TAX1460168,USR9207,SPT906032,2022-08-05,12119.7
TAX1460169,USR5237,SPT1309449,2022-12-07,19963.06
TAX1460170,USR2893,SPT1977351,2022-06-24,3936.04
TAX1460171,USR2424,SPT1301159,2023-03-25,19618.16
TAX1460172,USR4701,SPT1368800,2023-08-31,2689.5
TAX1460173,USR2704,SPT1005284,2023-04-20,13134.51
TAX1460174,USR2510,SPT861493,2023-07-26,24121.59
TAX1460175,USR4734,SPT1877426,2023-10-02,23327.53
TAX1460176,USR1031,SPT71198,2022-10-29,46652.91
TAX1460177,USR8515,SPT258368,2023-07-17,4952.88
TAX1460178,USR1899,SPT693348,2022-07-05,19407.04
TAX1460179,USR6025,SPT645603,2024-01-15,26468.24
TAX1460180,USR3000,SPT1840814,2022-03-08,42180.12
TAX1460181,USR4819,SPT486513,2023-11-03,18597.05
TAX1460182,USR978,SPT44272,2023-11-24,18436.97
TAX1460183,USR930,SPT920614,2022-06-08,26435.33
TAX1460184,USR1759,SPT920132,2023-11-25,27024.66
TAX1460185,USR2122,SPT1584889,2022-03-19,37473.04
TAX1460186,USR9927,SPT1850045,2022-04-21,12134.73
TAX1460187,USR9019,SPT1034182,2023-09-29,36743.24
TAX1460188,USR4989,SPT482190,2022-10-25,46556.28
