ReportID,UserID,TradeID,ReportDate,ReportedAmount
TAX940001,USR7220,SPT1991966,2022-05-23,43701.84
TAX940002,USR8035,SPT1227262,2023-02-08,4143.76
TAX940003,USR4514,SPT515384,2024-01-31,13983.26
TAX940004,USR754,SPT537839,2022-10-06,46833.29
TAX940005,USR5344,SPT1246421,2023-03-23,49726.21
TAX940006,USR9993,SPT1084339,2023-07-27,44357.44
TAX940007,USR6707,SPT1485640,2023-05-14,20741.8
TAX940008,USR636,SPT1428161,2022-04-07,6520.5
TAX940009,USR7737,SPT1059054,2022-02-13,17933.77
TAX940010,USR2107,SPT736275,2023-04-13,21493.52
TAX940011,USR2886,SPT235262,2022-12-02,3692.99
TAX940012,USR9028,SPT125156,2022-04-21,31897.64
TAX940013,USR1513,SPT1290348,2023-11-29,42775.7
TAX940014,USR6373,SPT785275,2024-01-26,13840.87
TAX940015,USR2992,SPT268715,2022-07-11,1082.95
TAX940016,USR6386,SPT944076,2022-06-13,8851.88
TAX940017,USR1857,SPT484225,2022-06-15,3941.79
TAX940018,USR9707,SPT791176,2023-04-09,7856.55
TAX940019,USR4333,SPT1122853,2022-10-28,31008.68
TAX940020,USR3496,SPT1221344,2023-09-06,46432.15
TAX940021,USR2813,SPT1689126,2022-06-16,11635.48
TAX940022,USR9844,SPT1221584,2023-03-10,17510.4
TAX940023,USR798,SPT68651,2022-04-29,38776.43
TAX940024,USR9985,SPT550979,2023-02-01,49744.94
TAX940025,USR5639,SPT1964345,2022-07-19,34742.68
TAX940026,USR2385,SPT380335,2022-03-16,14335.2
TAX940027,USR2028,SPT166118,2023-06-12,17172.59
TAX940028,USR5560,SPT1054008,2023-10-01,49906.5
TAX940029,USR6198,SPT95130,2022-03-15,40080.29
TAX940030,USR501,SPT1829177,2022-12-10,34585.36
TAX940031,USR465,SPT1565946,2023-12-18,41024.42
TAX940032,USR5466,SPT1266071,2022-11-01,22567.23
TAX940033,USR4852,SPT1997566,2023-09-12,23914.74
TAX940034,USR8523,SPT1666888,2023-07-27,14948.6
TAX940035,USR7559,SPT192732,2022-11-20,20696.52
TAX940036,USR421,SPT1295901,2023-11-11,34328.98
TAX940037,USR364,SPT1093263,2023-05-11,46344.3
TAX940038,USR8828,SPT499,2022-04-14,2910.63
TAX940039,USR7494,SPT438675,2024-01-17,42585.35
TAX940040,USR1429,SPT1946028,2022-11-30,45457.21
TAX940041,USR1091,SPT155255,2023-02-07,26806.93
TAX940042,USR5841,SPT397711,2022-11-24,41702.12
TAX940043,USR182,SPT72369,2022-04-22,1069.85
TAX940044,USR4164,SPT1167072,2022-07-08,17326.58
TAX940045,USR7155,SPT844507,2023-05-19,28521.49
TAX940046,USR8998,SPT387469,2022-06-08,42263.95
TAX940047,USR7559,SPT1218398,2022-10-15,9954.92
TAX940048,USR5861,SPT695235,2023-11-04,27353.6
TAX940049,USR552,SPT236187,2022-10-17,24443.13
TAX940050,USR8377,SPT542699,2023-03-12,8097.39
TAX940051,USR4465,SPT1113460,2022-07-10,1741.68
TAX940052,USR1300,SPT277386,2022-03-09,8490.33
TAX940053,USR9339,SPT1416215,2022-06-09,36380.39
TAX940054,USR5030,SPT1620903,2022-03-07,13140.14
TAX940055,USR6802,SPT1032360,2023-12-29,28690.84
TAX940056,USR8666,SPT1406059,2022-10-08,23471.33
TAX940057,USR7623,SPT1456168,2022-07-08,15921.73
TAX940058,USR6402,SPT1251087,2022-11-06,5393.25
TAX940059,USR4360,SPT1959241,2022-04-20,36380.05
TAX940060,USR6411,SPT737017,2022-10-11,7784.74
TAX940061,USR8854,SPT1870328,2023-08-06,7195.56
TAX940062,USR7356,SPT1727666,2023-11-06,41898.09
TAX940063,USR2416,SPT1234627,2022-05-08,11817.2
TAX940064,USR2672,SPT1903095,2023-06-04,39281.72
TAX940065,USR6759,SPT1299107,2022-04-14,12187.27
TAX940066,USR6998,SPT497942,2022-04-16,42595.48
TAX940067,USR8610,SPT644166,2022-06-28,25324.43
TAX940068,USR7735,SPT290811,2023-08-24,43308.85
TAX940069,USR2428,SPT753089,2022-03-19,29926.28
TAX940070,USR6482,SPT905948,2022-03-10,37584.75
TAX940071,USR3342,SPT87896,2023-12-01,4342.37
TAX940072,USR380,SPT405020,2022-09-02,7214.55
TAX940073,USR8185,SPT761717,2022-09-21,23576.32
TAX940074,USR3829,SPT555868,2023-04-09,16865.68
TAX940075,USR3246,SPT771848,2022-06-17,2015.18
TAX940076,USR9002,SPT1900535,2023-09-04,1914.94
TAX940077,USR7117,SPT281167,2022-05-10,33240.42
TAX940078,USR5097,SPT1963651,2023-11-14,46542.17
TAX940079,USR2748,SPT510885,2022-07-15,22485.4
TAX940080,USR4444,SPT1170390,2022-03-14,23763.92
TAX940081,USR8253,SPT1303807,2023-09-20,32475.65
TAX940082,USR4854,SPT592093,2022-10-01,32326.56
TAX940083,USR825,SPT1311281,2023-01-24,1796.21
TAX940084,USR1051,SPT94643,2023-05-27,10870.5
TAX940085,USR7132,SPT1630892,2023-06-09,29240.94
TAX940086,USR104,SPT59152,2022-10-06,35132.17
TAX940087,USR2080,SPT1951331,2023-07-27,11623.75
TAX940088,USR5218,SPT529040,2022-08-31,39413.11
TAX940089,USR1968,SPT1399992,2024-01-27,13069.27
TAX940090,USR6755,SPT1494696,2023-10-16,4998.25
TAX940091,USR8381,SPT672961,2024-02-03,18545.84
TAX940092,USR8279,SPT903243,2022-08-11,11278.62
TAX940093,USR5512,SPT108435,2022-12-09,41163.99
TAX940094,USR5871,SPT1343275,2023-04-14,41307.57
TAX940095,USR9671,SPT1623889,2022-11-14,41783.06
TAX940096,USR8849,SPT1012785,2023-01-24,15538.54
TAX940097,USR3707,SPT1063592,2023-09-23,3306.61
TAX940098,USR4605,SPT623107,2022-11-17,6722.11
TAX940099,USR9746,SPT837735,2022-08-21,46890.61
TAX940100,USR5292,SPT899616,2023-09-08,6982.72
TAX940101,USR7775,SPT806217,2022-10-08,1089.78
TAX940102,USR134,SPT1537777,2023-03-20,4878.16
TAX940103,USR1782,SPT1619273,2023-07-12,48517.43
TAX940104,USR1363,SPT1710050,2022-02-20,43804.43
TAX940105,USR1201,SPT535720,2022-02-21,29954.23
TAX940106,USR4033,SPT1833159,2023-06-09,1739.85
TAX940107,USR4271,SPT1887779,2022-02-15,37630.35
TAX940108,USR8431,SPT1800769,2022-09-05,8116.3
TAX940109,USR8944,SPT999302,2022-04-19,40331.65
TAX940110,USR3917,SPT539596,2022-11-14,27345.46
TAX940111,USR7065,SPT858742,2023-01-01,8015.23
TAX940112,USR2027,SPT1025930,2023-06-12,13488.4
TAX940113,USR8760,SPT69950,2022-08-16,31702.47
TAX940114,USR6166,SPT389407,2023-06-22,43849.86
TAX940115,USR6498,SPT138326,2022-11-17,30749.46
TAX940116,USR5478,SPT1346080,2023-12-08,13638.93
TAX940117,USR4848,SPT1484071,2023-05-31,40692.35
TAX940118,USR2930,SPT1521790,2023-01-04,28453.67
TAX940119,USR5227,SPT155921,2023-08-27,37139.63
TAX940120,USR1414,SPT1218839,2022-07-26,15197.31
TAX940121,USR8200,SPT1254730,2023-03-09,15702.6
TAX940122,USR5596,SPT1030384,2023-06-11,49750.38
TAX940123,USR197,SPT772535,2022-06-22,8065.31
TAX940124,USR5135,SPT696743,2023-11-11,3836.27
TAX940125,USR1617,SPT643970,2022-08-21,37646.47
TAX940126,USR9424,SPT1045002,2024-01-20,1185.43
TAX940127,USR7148,SPT1019504,2022-11-12,49591.38
TAX940128,USR2358,SPT1095632,2022-04-12,22104.39
TAX940129,USR2764,SPT1302259,2022-09-02,2403.92
TAX940130,USR9248,SPT360571,2023-08-02,32309.82
TAX940131,USR773,SPT1829528,2023-03-22,10943.72
TAX940132,USR6014,SPT1461818,2023-06-17,6758.55
TAX940133,USR5563,SPT1289978,2022-10-17,30969.26
TAX940134,USR2342,SPT967026,2022-11-13,18916.15
TAX940135,USR4086,SPT327160,2023-08-17,3785.79
TAX940136,USR4493,SPT1369707,2023-10-30,34189.38
TAX940137,USR8411,SPT1604046,2023-04-06,47508.1
TAX940138,USR2519,SPT1479009,2023-09-07,3852.6
