ReportID,UserID,TradeID,ReportDate,ReportedAmount
TAX480001,USR2786,SPT560637,2023-01-09,1617.42
TAX480002,USR8126,SPT1314786,2022-09-15,4575.0
TAX480003,USR8879,SPT1289219,2023-03-30,44076.73
TAX480004,USR2846,SPT1082679,2023-01-14,8878.14
TAX480005,USR7792,SPT724673,2023-08-20,12535.25
TAX480006,USR4594,SPT285996,2022-09-09,35742.02
TAX480007,USR7324,SPT162739,2022-07-29,37392.01
TAX480008,USR5099,SPT601698,2022-06-28,27231.9
TAX480009,USR8721,SPT570333,2022-12-12,1841.43
TAX480010,USR1918,SPT751993,2023-08-03,38417.0
TAX480011,USR3186,SPT1530335,2023-12-05,37334.65
TAX480012,USR600,SPT1452184,2023-03-21,31328.29
TAX480013,USR3803,SPT704128,2023-03-30,49990.53
TAX480014,USR9794,SPT1939599,2022-06-05,2875.7
TAX480015,USR5732,SPT1651368,2023-10-09,15268.94
TAX480016,USR1955,SPT868526,2022-04-16,16681.73
TAX480017,USR3099,SPT819641,2022-02-27,30948.54
TAX480018,USR3338,SPT1397926,2023-11-13,20267.87
TAX480019,USR696,SPT1878977,2023-10-31,46621.19
TAX480020,USR1546,SPT1592599,2023-01-08,45107.91
TAX480021,USR3178,SPT222921,2022-08-21,48020.79
TAX480022,USR2950,SPT420499,2023-12-02,11561.74
TAX480023,USR6765,SPT1619627,2023-10-01,21550.06
TAX480024,USR5877,SPT304736,2023-05-06,43139.86
TAX480025,USR2584,SPT742086,2022-02-18,44920.25
TAX480026,USR7411,SPT548335,2023-03-23,27829.84
TAX480027,USR9858,SPT1778134,2022-12-30,47419.11
TAX480028,USR9098,SPT330417,2022-05-14,19220.06
TAX480029,USR4016,SPT447825,2022-12-15,30933.6
TAX480030,USR8290,SPT949035,2023-08-01,5420.22
TAX480031,USR4877,SPT1060336,2022-11-03,31149.19
TAX480032,USR908,SPT1120887,2022-03-24,16860.57
TAX480033,USR4098,SPT560897,2023-08-04,44951.27
TAX480034,USR5371,SPT1905903,2023-01-17,44270.86
TAX480035,USR7339,SPT1695975,2023-05-16,42946.92
TAX480036,USR2031,SPT726829,2022-08-21,43346.52
TAX480037,USR9117,SPT476015,2022-04-04,37129.44
TAX480038,USR2643,SPT1168699,2023-11-09,20216.72
TAX480039,USR9430,SPT1788320,2022-11-25,30483.74
TAX480040,USR9277,SPT244698,2022-07-21,9323.75
TAX480041,USR6792,SPT389911,2023-08-22,34449.95
TAX480042,USR2619,SPT562625,2022-08-27,47273.03
TAX480043,USR2319,SPT662108,2023-04-03,45171.92
TAX480044,USR7732,SPT927670,2022-02-13,33965.15
TAX480045,USR8959,SPT1479568,2023-03-22,39772.26
TAX480046,USR8690,SPT362683,2022-11-08,38221.21
TAX480047,USR8310,SPT1917662,2023-05-11,17793.89
TAX480048,USR7143,SPT947241,2022-04-02,14768.79
TAX480049,USR731,SPT1390273,2023-07-22,32256.21
TAX480050,USR9856,SPT1186822,2022-11-29,21631.51
TAX480051,USR4190,SPT904247,2023-05-06,21857.56
TAX480052,USR2685,SPT201911,2023-02-12,39013.2
TAX480053,USR9478,SPT1940709,2023-02-05,47104.52
TAX480054,USR3998,SPT209927,2022-05-05,49198.06
TAX480055,USR3348,SPT1305662,2022-03-25,41993.82
TAX480056,USR4257,SPT1168567,2022-04-30,45103.01
TAX480057,USR1003,SPT1468321,2022-08-07,1842.78
TAX480058,USR9830,SPT953677,2022-07-19,47449.31
TAX480059,USR4037,SPT648682,2024-01-12,42172.89
TAX480060,USR1849,SPT1804320,2023-10-07,38330.74
TAX480061,USR2209,SPT1915758,2023-10-11,22583.9
TAX480062,USR8278,SPT502328,2022-05-18,16430.67
TAX480063,USR4667,SPT1024629,2023-04-08,32127.89
TAX480064,USR4527,SPT1301214,2022-06-08,10759.84
TAX480065,USR7910,SPT1888264,2022-09-17,17189.84
TAX480066,USR7743,SPT984664,2022-08-24,25735.44
TAX480067,USR2526,SPT78671,2023-01-20,30347.92
TAX480068,USR6198,SPT905626,2022-02-19,7736.8
TAX480069,USR209,SPT1167751,2024-02-06,8750.28
TAX480070,USR7664,SPT557295,2022-03-29,10771.14
TAX480071,USR8500,SPT534807,2022-07-29,27974.6
TAX480072,USR9861,SPT419635,2023-10-26,30199.82
TAX480073,USR4905,SPT646112,2023-09-07,13201.69
TAX480074,USR7161,SPT1415919,2023-04-05,44115.06
TAX480075,USR156,SPT757059,2023-01-28,9122.58
TAX480076,USR207,SPT1527598,2023-01-29,31400.93
TAX480077,USR8363,SPT1501637,2023-07-23,21002.15
TAX480078,USR1722,SPT635456,2023-01-22,2617.21
TAX480079,USR6995,SPT1682852,2023-08-27,8191.11
TAX480080,USR219,SPT53105,2023-01-19,12800.64
TAX480081,USR9728,SPT1328291,2022-11-28,6831.05
TAX480082,USR2579,SPT472326,2022-02-10,4172.97
TAX480083,USR3198,SPT1550793,2023-02-04,15444.59
TAX480084,USR1906,SPT712999,2023-05-28,18126.6
TAX480085,USR2963,SPT1067824,2023-08-16,42430.19
TAX480086,USR7811,SPT1047861,2023-12-11,6953.49
TAX480087,USR7616,SPT1144768,2023-05-29,23792.28
TAX480088,USR9780,SPT887308,2023-05-10,23398.22
TAX480089,USR7477,SPT1103380,2022-10-06,48416.73
TAX480090,USR8319,SPT1447072,2023-01-19,21476.47
TAX480091,USR4690,SPT1917380,2023-10-27,21250.76
TAX480092,USR7299,SPT763230,2023-06-15,2368.84
TAX480093,USR3071,SPT338553,2023-03-16,49590.35
TAX480094,USR165,SPT379812,2023-11-07,39714.55
TAX480095,USR5061,SPT926740,2023-08-11,45345.64
TAX480096,USR4878,SPT340383,2023-07-20,1549.1
TAX480097,USR1764,SPT191303,2023-05-10,11312.69
TAX480098,USR119,SPT1309061,2022-08-02,44302.69
TAX480099,USR2788,SPT1419002,2022-09-27,48807.47
TAX480100,USR6625,SPT445941,2022-07-18,41520.72
TAX480101,USR6755,SPT140418,2022-04-24,22893.11
TAX480102,USR8552,SPT1835027,2023-04-12,20169.44
TAX480103,USR5263,SPT751382,2022-02-15,44048.31
TAX480104,USR1327,SPT1739042,2022-03-18,18408.84
TAX480105,USR5833,SPT855914,2023-11-01,41258.55
TAX480106,USR1499,SPT1605587,2023-04-11,46685.29
TAX480107,USR829,SPT592797,2023-08-20,2560.23
TAX480108,USR6991,SPT627437,2022-10-27,4362.43
