ReportID,UserID,TradeID,ReportDate,ReportedAmount
TAX1780001,USR3677,SPT766756,2023-04-23,26305.02
TAX1780002,USR867,SPT912240,2023-09-15,14266.08
TAX1780003,USR9365,SPT1947383,2022-05-12,24985.51
TAX1780004,USR7575,SPT1954966,2022-10-17,46187.25
TAX1780005,USR2955,SPT864164,2023-03-13,28043.64
TAX1780006,USR739,SPT156517,2023-07-30,34029.57
TAX1780007,USR2136,SPT1197906,2022-10-09,25589.8
TAX1780008,USR721,SPT788579,2023-10-14,43508.98
TAX1780009,USR9107,SPT1802802,2023-05-31,8322.7
TAX1780010,USR5778,SPT1544261,2023-12-04,18149.88
TAX1780011,USR7137,SPT240672,2023-12-12,43600.12
TAX1780012,USR2936,SPT91138,2022-07-07,34376.79
TAX1780013,USR4846,SPT255257,2022-04-09,17211.42
TAX1780014,USR9108,SPT290300,2022-05-18,12658.53
TAX1780015,USR1333,SPT1224365,2022-06-29,40635.05
TAX1780016,USR8139,SPT534526,2022-11-17,2768.46
TAX1780017,USR6045,SPT1116989,2022-03-06,8857.4
TAX1780018,USR7275,SPT1170000,2023-10-20,10140.06
TAX1780019,USR5873,SPT862644,2022-06-10,10408.57
TAX1780020,USR9717,SPT1103787,2022-04-29,43488.03
TAX1780021,USR4183,SPT718561,2022-08-03,40820.59
TAX1780022,USR1641,SPT570384,2023-01-03,13190.79
TAX1780023,USR7627,SPT359065,2022-06-24,47923.61
TAX1780024,USR8289,SPT991202,2023-07-07,14338.09
TAX1780025,USR2705,SPT575060,2023-02-05,37584.52
TAX1780026,USR4180,SPT1606756,2022-05-12,6754.75
TAX1780027,USR4167,SPT577320,2023-09-11,47558.03
TAX1780028,USR1812,SPT1749162,2022-02-10,7795.28
TAX1780029,USR2287,SPT1731607,2022-03-17,47355.78
TAX1780030,USR1123,SPT1206462,2023-10-03,48513.1
TAX1780031,USR7667,SPT855049,2022-06-06,40872.22
TAX1780032,USR3536,SPT1234931,2024-01-30,29557.65
TAX1780033,USR2683,SPT594435,2023-10-19,11462.14
TAX1780034,USR5407,SPT327897,2022-07-17,27223.9
TAX1780035,USR9464,SPT903577,2022-12-04,16567.01
TAX1780036,USR5878,SPT1087364,2022-07-19,4237.97
TAX1780037,USR9228,SPT396609,2022-07-27,26154.67
TAX1780038,USR9133,SPT1770312,2023-10-10,6757.63
TAX1780039,USR996,SPT1812919,2022-11-03,11462.32
TAX1780040,USR3903,SPT129212,2023-02-09,14236.6
TAX1780041,USR1217,SPT668601,2022-05-29,46367.72
TAX1780042,USR3694,SPT1938255,2023-04-17,3892.82
TAX1780043,USR6524,SPT291895,2023-02-26,37482.66
TAX1780044,USR8111,SPT6734,2022-10-17,49236.0
TAX1780045,USR8611,SPT232947,2022-05-09,35775.62
TAX1780046,USR258,SPT1685630,2023-02-23,29133.08
TAX1780047,USR1982,SPT1960714,2023-07-26,17857.51
TAX1780048,USR1750,SPT1071510,2023-12-14,46961.77
TAX1780049,USR6014,SPT1540432,2023-02-22,19631.81
TAX1780050,USR5099,SPT1583699,2022-09-21,39639.66
TAX1780051,USR4891,SPT1805153,2023-05-22,27883.41
TAX1780052,USR9752,SPT1182521,2023-06-01,8927.31
TAX1780053,USR2405,SPT1764561,2023-12-11,49498.98
TAX1780054,USR1003,SPT1136571,2023-01-14,32458.95
TAX1780055,USR6965,SPT1404908,2022-12-07,9358.01
TAX1780056,USR4135,SPT562688,2023-08-26,16133.15
TAX1780057,USR8851,SPT138054,2023-03-27,38099.68
TAX1780058,USR8526,SPT14636,2023-08-05,7147.1
TAX1780059,USR8207,SPT378425,2023-08-29,49623.47
TAX1780060,USR2700,SPT1691048,2022-11-20,43961.75
TAX1780061,USR4300,SPT1134358,2022-07-05,43505.23
TAX1780062,USR9095,SPT1020592,2023-08-09,33008.98
TAX1780063,USR6925,SPT608751,2022-10-24,47446.83
TAX1780064,USR7380,SPT829567,2022-12-04,18585.71
TAX1780065,USR2418,SPT1016179,2022-03-03,16905.08
TAX1780066,USR3135,SPT157284,2022-07-01,1067.67
TAX1780067,USR9162,SPT794294,2023-02-05,15243.78
TAX1780068,USR5576,SPT410457,2023-03-01,25570.87
TAX1780069,USR8979,SPT1263931,2023-08-04,13187.55
TAX1780070,USR37,SPT1080184,2023-04-20,31445.03
TAX1780071,USR7882,SPT541005,2022-06-18,31223.37
TAX1780072,USR1815,SPT651798,2023-02-17,24476.24
TAX1780073,USR8327,SPT982975,2022-08-20,18728.61
TAX1780074,USR1155,SPT455123,2023-02-06,29329.37
TAX1780075,USR9957,SPT1194706,2022-06-03,28402.43
TAX1780076,USR8118,SPT1193826,2022-09-27,25442.86
TAX1780077,USR5316,SPT1611716,2022-05-03,3877.16
TAX1780078,USR951,SPT1023881,2023-04-07,21591.0
TAX1780079,USR3470,SPT317359,2022-02-12,40714.0
TAX1780080,USR7113,SPT120557,2023-03-02,25937.97
TAX1780081,USR7572,SPT1036474,2022-07-17,30371.17
TAX1780082,USR6249,SPT219340,2022-02-19,40177.12
TAX1780083,USR7252,SPT1099580,2022-04-24,46095.77
TAX1780084,USR2446,SPT1858555,2023-03-09,10102.81
TAX1780085,USR4825,SPT1674426,2022-05-15,21520.35
TAX1780086,USR4379,SPT664473,2022-03-01,9525.52
TAX1780087,USR4003,SPT241954,2022-12-31,20783.79
TAX1780088,USR5383,SPT1268509,2023-04-06,29488.2
TAX1780089,USR793,SPT158633,2022-09-18,30473.45
TAX1780090,USR4972,SPT1962804,2022-11-11,32397.14
TAX1780091,USR5059,SPT67702,2022-12-30,24774.61
TAX1780092,USR9114,SPT1558363,2022-09-08,28972.55
