ReportID,UserID,TradeID,ReportDate,ReportedAmount
TAX1680001,USR3551,SPT1597966,2022-08-12,12538.02
TAX1680002,USR8451,SPT1240744,2023-07-23,41473.36
TAX1680003,USR3185,SPT1867076,2023-04-06,38900.66
TAX1680004,USR4782,SPT70274,2022-11-25,5152.51
TAX1680005,USR8000,SPT697137,2023-11-24,13402.88
TAX1680006,USR3086,SPT203210,2023-07-16,33634.68
TAX1680007,USR2755,SPT1003579,2022-12-24,28729.32
TAX1680008,USR2294,SPT602916,2023-08-19,45787.5
TAX1680009,USR8213,SPT721904,2023-09-02,38182.98
TAX1680010,USR2259,SPT1576988,2023-03-20,48027.31
TAX1680011,USR252,SPT88054,2022-09-25,44309.94
TAX1680012,USR1871,SPT1614457,2023-12-08,6362.98
TAX1680013,USR3872,SPT295875,2023-10-05,5550.35
TAX1680014,USR7546,SPT1670584,2022-08-12,6917.96
TAX1680015,USR2812,SPT768402,2023-03-21,43146.74
TAX1680016,USR8052,SPT421633,2023-07-07,22758.88
TAX1680017,USR7917,SPT617388,2022-10-29,48778.39
TAX1680018,USR4342,SPT195038,2023-08-03,34416.97
TAX1680019,USR7360,SPT284469,2022-10-09,30181.7
TAX1680020,USR4781,SPT122105,2023-05-15,19408.81
TAX1680021,USR1485,SPT1063151,2023-09-04,32546.1
TAX1680022,USR8305,SPT353994,2023-03-09,44528.65
TAX1680023,USR5800,SPT319263,2023-12-13,39522.05
TAX1680024,USR8601,SPT835391,2023-04-27,38477.5
TAX1680025,USR9019,SPT62944,2023-02-06,37261.17
TAX1680026,USR8953,SPT982272,2023-09-07,13463.5
TAX1680027,USR5959,SPT925174,2022-05-05,5065.63
TAX1680028,USR3068,SPT1436372,2023-07-14,12922.07
TAX1680029,USR5143,SPT1116917,2023-05-18,30453.66
TAX1680030,USR1754,SPT785359,2023-04-24,37415.84
TAX1680031,USR7969,SPT1496340,2023-11-19,9967.55
TAX1680032,USR9288,SPT1390192,2023-12-13,39281.92
TAX1680033,USR2112,SPT74638,2023-10-09,43186.52
TAX1680034,USR9719,SPT1802334,2023-07-25,17891.69
TAX1680035,USR9001,SPT947619,2023-07-08,49326.22
TAX1680036,USR7751,SPT1988441,2023-09-20,16696.98
TAX1680037,USR9542,SPT1705246,2023-12-03,20457.73
TAX1680038,USR1152,SPT1550723,2022-05-06,38049.28
TAX1680039,USR5899,SPT411471,2023-01-09,29757.66
TAX1680040,USR418,SPT1882137,2023-12-28,40842.25
TAX1680041,USR3741,SPT1673516,2023-06-16,38133.81
TAX1680042,USR337,SPT333715,2023-10-05,14234.3
TAX1680043,USR9714,SPT419679,2023-05-05,14377.41
TAX1680044,USR5009,SPT1783626,2023-11-20,6192.98
TAX1680045,USR6973,SPT1436794,2022-08-30,19322.46
TAX1680046,USR4103,SPT10159,2023-01-02,33624.01
TAX1680047,USR2874,SPT138215,2023-04-21,13235.56
TAX1680048,USR1394,SPT1377847,2023-12-01,15095.24
TAX1680049,USR587,SPT1001952,2022-11-25,11061.82
TAX1680050,USR5367,SPT1550999,2023-05-11,24000.45
TAX1680051,USR2091,SPT1165417,2024-02-07,41905.45
TAX1680052,USR8820,SPT1841404,2023-05-26,44473.41
TAX1680053,USR2702,SPT1429679,2023-09-17,10187.77
TAX1680054,USR3846,SPT1728648,2022-07-15,4738.81
TAX1680055,USR6106,SPT54688,2023-02-17,41635.41
TAX1680056,USR2151,SPT250209,2022-06-20,38693.86
TAX1680057,USR3386,SPT788784,2022-09-03,24868.61
TAX1680058,USR3420,SPT422930,2022-04-10,10772.46
TAX1680059,USR7431,SPT111232,2022-07-11,43622.28
TAX1680060,USR9132,SPT747913,2022-12-04,5996.22
TAX1680061,USR1986,SPT151093,2023-01-06,14348.93
TAX1680062,USR1420,SPT1257454,2022-03-20,32143.73
TAX1680063,USR5640,SPT654937,2022-03-04,20481.38
TAX1680064,USR8024,SPT696372,2023-06-01,43751.12
TAX1680065,USR7193,SPT1992262,2022-08-09,49811.42
TAX1680066,USR3211,SPT507131,2022-04-29,15974.98
TAX1680067,USR4918,SPT1259233,2023-06-21,9658.93
TAX1680068,USR8642,SPT1783144,2024-02-08,13672.62
TAX1680069,USR9045,SPT1345333,2023-12-06,36055.82
TAX1680070,USR5614,SPT1575790,2022-06-26,29730.81
TAX1680071,USR3718,SPT875819,2023-05-12,41035.35
TAX1680072,USR3970,SPT297116,2022-02-16,26835.51
TAX1680073,USR3429,SPT391378,2023-09-26,9254.71
TAX1680074,USR7349,SPT896706,2022-08-16,30503.49
TAX1680075,USR3932,SPT827748,2023-03-05,7629.65
TAX1680076,USR2254,SPT1406538,2023-04-28,31816.91
TAX1680077,USR412,SPT209063,2023-06-02,43959.56
TAX1680078,USR1234,SPT1879295,2023-10-12,12481.61
TAX1680079,USR6481,SPT455384,2022-08-20,30529.79
TAX1680080,USR5604,SPT1075782,2022-04-14,7192.06
TAX1680081,USR371,SPT1229123,2023-12-15,46227.51
TAX1680082,USR2681,SPT107441,2023-07-09,49977.31
TAX1680083,USR8710,SPT160363,2022-10-31,37733.4
TAX1680084,USR9587,SPT1633070,2022-12-18,16308.0
TAX1680085,USR2366,SPT1815279,2022-02-15,25528.87
TAX1680086,USR4208,SPT370208,2023-04-15,2903.56
TAX1680087,USR7681,SPT395676,2022-07-26,9211.81
TAX1680088,USR8401,SPT1633906,2022-06-05,17613.83
