ReportID,UserID,TradeID,ReportDate,ReportedAmount
TAX1140001,USR2337,SPT103400,2023-10-05,20118.4
TAX1140002,USR500,SPT1593699,2023-08-20,11104.3
TAX1140003,USR7434,SPT205483,2023-01-15,25095.43
TAX1140004,USR5238,SPT1996023,2023-01-26,38197.78
TAX1140005,USR2644,SPT1936364,2022-09-06,8659.87
TAX1140006,USR7394,SPT1097328,2022-05-22,24695.3
TAX1140007,USR3838,SPT1059120,2022-07-10,41572.17
TAX1140008,USR3386,SPT988617,2022-07-18,4124.17
TAX1140009,USR3317,SPT942548,2022-12-20,35879.75
TAX1140010,USR7421,SPT1919943,2023-01-06,29712.07
TAX1140011,USR2017,SPT1550031,2022-11-04,37966.98
TAX1140012,USR1952,SPT1623306,2023-03-26,43357.28
TAX1140013,USR8890,SPT1141848,2022-12-25,4695.01
TAX1140014,USR2079,SPT712134,2023-10-25,47728.5
TAX1140015,USR6562,SPT1680028,2022-04-02,28120.05
TAX1140016,USR7745,SPT310779,2023-09-16,26191.5
TAX1140017,USR9955,SPT1974270,2023-09-30,32279.56
TAX1140018,USR2926,SPT1065703,2024-01-23,19294.85
TAX1140019,USR7831,SPT1713189,2023-08-23,38811.05
TAX1140020,USR2271,SPT1814282,2023-04-22,33090.1
TAX1140021,USR9679,SPT1675665,2022-07-04,16971.55
TAX1140022,USR7241,SPT581478,2023-11-12,38981.5
TAX1140023,USR2343,SPT242899,2023-01-23,32027.0
TAX1140024,USR9540,SPT1399604,2022-07-26,49456.27
TAX1140025,USR6375,SPT385518,2022-05-02,17854.52
TAX1140026,USR777,SPT1948355,2023-04-12,35776.36
TAX1140027,USR949,SPT832354,2022-09-22,17194.92
TAX1140028,USR6421,SPT1135964,2024-02-07,11449.7
TAX1140029,USR175,SPT1159648,2024-01-19,39586.34
TAX1140030,USR2654,SPT71461,2022-03-03,41265.0
TAX1140031,USR1377,SPT470277,2022-05-19,35194.43
TAX1140032,USR4120,SPT228467,2022-10-07,21984.35
TAX1140033,USR737,SPT1329898,2022-03-18,37626.29
TAX1140034,USR1542,SPT950348,2022-12-24,40744.36
TAX1140035,USR990,SPT1252082,2023-01-12,6640.07
TAX1140036,USR4999,SPT113818,2022-03-27,48442.83
TAX1140037,USR2340,SPT385203,2023-01-29,32858.86
TAX1140038,USR1847,SPT707081,2022-12-07,22075.01
TAX1140039,USR5216,SPT558175,2023-04-20,19323.98
TAX1140040,USR171,SPT1759484,2022-07-11,16015.42
TAX1140041,USR4807,SPT1260467,2022-10-05,16908.76
TAX1140042,USR1581,SPT688822,2023-10-04,37193.3
