ReportID,UserID,TradeID,ReportDate,ReportedAmount
TAX280001,USR5264,SPT1716016,2022-12-04,3128.36
TAX280002,USR6757,SPT1645661,2022-09-08,42031.14
TAX280003,USR7487,SPT657494,2023-12-20,24152.63
TAX280004,USR280,SPT1498118,2022-07-20,6629.54
TAX280005,USR4673,SPT1585843,2022-11-11,40605.72
TAX280006,USR5028,SPT1004508,2022-07-05,3280.77
TAX280007,USR9781,SPT1970329,2022-04-15,12435.42
TAX280008,USR8595,SPT14992,2022-06-21,48645.25
TAX280009,USR1122,SPT382857,2023-07-15,47847.11
TAX280010,USR7647,SPT822841,2024-01-01,47819.08
TAX280011,USR2567,SPT1599061,2022-07-24,21237.84
TAX280012,USR358,SPT1441959,2023-02-26,34112.81
TAX280013,USR3542,SPT86271,2023-12-07,24297.76
TAX280014,USR7107,SPT545660,2022-04-30,17841.34
TAX280015,USR3987,SPT1366990,2023-06-13,40695.37
TAX280016,USR3321,SPT1467908,2023-03-11,16440.8
TAX280017,USR1072,SPT1267472,2022-09-20,43526.46
TAX280018,USR3574,SPT920676,2022-03-22,27922.24
TAX280019,USR5588,SPT1400510,2022-12-11,39820.79
TAX280020,USR3266,SPT336076,2022-11-15,12135.02
TAX280021,USR6223,SPT1457822,2023-12-29,8162.55
TAX280022,USR8549,SPT1504440,2022-03-18,39557.87
TAX280023,USR8641,SPT117512,2022-02-14,9736.94
TAX280024,USR7719,SPT1314749,2022-05-08,13015.25
TAX280025,USR247,SPT736241,2022-11-10,44715.25
TAX280026,USR596,SPT604688,2023-09-23,32226.66
TAX280027,USR5493,SPT1160254,2023-09-28,45111.78
TAX280028,USR4131,SPT1758001,2023-05-12,49250.09
TAX280029,USR3953,SPT404855,2023-09-10,10877.91
TAX280030,USR1778,SPT805633,2023-09-12,7187.61
TAX280031,USR8850,SPT66478,2024-01-02,41316.27
TAX280032,USR99,SPT1133279,2022-05-24,7910.53
TAX280033,USR8669,SPT399799,2023-04-19,17623.61
TAX280034,USR2641,SPT1057242,2022-12-30,1845.29
TAX280035,USR7697,SPT1537090,2023-01-30,16097.69
TAX280036,USR5545,SPT1728652,2022-12-04,26455.67
TAX280037,USR5012,SPT1161353,2022-10-31,25853.26
TAX280038,USR4111,SPT1593229,2023-07-08,20116.0
TAX280039,USR142,SPT41675,2023-10-01,17773.79
TAX280040,USR7781,SPT608875,2022-03-21,15541.96
TAX280041,USR5764,SPT1085701,2023-03-22,9665.8
TAX280042,USR5030,SPT1911425,2023-02-26,42745.84
TAX280043,USR6851,SPT587778,2022-05-24,7579.55
TAX280044,USR5244,SPT1274752,2023-10-29,32046.18
TAX280045,USR419,SPT207171,2022-12-10,15360.26
TAX280046,USR7427,SPT1364127,2023-04-25,9448.77
TAX280047,USR2514,SPT1591865,2023-09-07,27041.48
TAX280048,USR7480,SPT49423,2022-03-21,46136.23
TAX280049,USR9810,SPT1943464,2022-05-27,19243.85
TAX280050,USR2291,SPT483019,2022-12-24,45830.85
TAX280051,USR8228,SPT1798346,2022-06-25,38629.97
TAX280052,USR4975,SPT522097,2023-10-22,2401.92
TAX280053,USR6390,SPT359244,2023-05-02,16684.46
TAX280054,USR3576,SPT263967,2022-08-03,27419.02
TAX280055,USR2692,SPT1813155,2022-09-30,3941.85
TAX280056,USR836,SPT742845,2022-12-20,14294.7
TAX280057,USR8251,SPT753029,2022-06-13,1165.65
TAX280058,USR3218,SPT200078,2022-11-23,39990.03
TAX280059,USR5308,SPT1540603,2023-09-17,28338.5
TAX280060,USR2884,SPT568890,2022-12-13,16390.75
TAX280061,USR6518,SPT223457,2023-10-11,17145.97
TAX280062,USR4785,SPT211847,2022-11-25,40009.91
TAX280063,USR1097,SPT1642277,2023-12-19,15130.02
TAX280064,USR13,SPT1612070,2023-03-14,39923.22
TAX280065,USR5699,SPT1735817,2023-08-25,24411.84
TAX280066,USR3572,SPT994854,2024-01-03,44268.63
TAX280067,USR234,SPT1969985,2023-03-24,44988.59
TAX280068,USR4548,SPT1579104,2022-06-10,4855.64
TAX280069,USR9551,SPT539410,2022-05-05,1732.0
TAX280070,USR1904,SPT351473,2022-03-23,30671.22
TAX280071,USR9091,SPT670227,2022-07-20,48600.82
TAX280072,USR2429,SPT44813,2022-10-18,9811.84
TAX280073,USR1542,SPT187689,2022-05-23,21079.74
TAX280074,USR3185,SPT1819188,2022-03-17,1556.27
TAX280075,USR9808,SPT494662,2023-06-28,22337.18
TAX280076,USR249,SPT1663589,2023-11-08,34902.81
TAX280077,USR6321,SPT1798,2022-08-05,46408.52
TAX280078,USR3158,SPT508213,2022-06-24,44711.86
TAX280079,USR1319,SPT1792501,2023-05-19,10071.43
TAX280080,USR7346,SPT1087955,2023-12-02,35895.64
TAX280081,USR97,SPT403361,2024-02-01,40089.76
