ReportID,UserID,TradeID,ReportDate,ReportedAmount
TAX1060001,USR1403,SPT1489892,2022-07-23,27400.65
TAX1060002,USR87,SPT1357991,2024-01-01,43374.97
TAX1060003,USR5970,SPT463834,2023-09-17,43616.33
TAX1060004,USR4497,SPT635874,2022-08-13,9992.32
TAX1060005,USR8696,SPT531494,2023-02-25,10705.9
TAX1060006,USR8690,SPT1316240,2022-12-31,33177.78
TAX1060007,USR1189,SPT1670411,2022-07-07,5038.78
TAX1060008,USR1021,SPT1057880,2022-07-20,31036.82
TAX1060009,USR2875,SPT448298,2023-05-03,44894.19
TAX1060010,USR700,SPT1488353,2023-12-10,34294.13
TAX1060011,USR8887,SPT1843173,2023-09-27,48417.2
TAX1060012,USR2145,SPT172613,2022-06-01,21776.57
TAX1060013,USR8200,SPT1245313,2022-08-28,49269.84
TAX1060014,USR5358,SPT1084568,2023-11-25,32114.39
TAX1060015,USR7263,SPT1197936,2022-05-22,43336.87
TAX1060016,USR8197,SPT1648581,2023-06-13,13536.07
TAX1060017,USR6770,SPT1395611,2023-08-05,28657.73
TAX1060018,USR3837,SPT766538,2023-07-14,15711.46
TAX1060019,USR7978,SPT738750,2023-02-18,9303.46
TAX1060020,USR5022,SPT600370,2022-09-17,18689.6
TAX1060021,USR1691,SPT1646092,2022-04-11,15260.53
TAX1060022,USR3007,SPT1236720,2023-06-16,4083.62
TAX1060023,USR6123,SPT175799,2023-07-31,1190.56
TAX1060024,USR4366,SPT1222466,2022-08-27,2469.87
TAX1060025,USR6683,SPT872561,2022-10-03,1797.1
TAX1060026,USR9547,SPT751803,2023-06-20,9158.06
TAX1060027,USR8298,SPT1373390,2022-07-11,41155.99
TAX1060028,USR8593,SPT584738,2023-07-15,7674.83
TAX1060029,USR4232,SPT585521,2022-06-27,15768.77
TAX1060030,USR3022,SPT1635740,2023-05-02,23425.61
TAX1060031,USR4075,SPT1646919,2022-10-20,45405.87
TAX1060032,USR2661,SPT892312,2022-08-02,46578.57
TAX1060033,USR5107,SPT438851,2023-02-28,26910.72
TAX1060034,USR8344,SPT181190,2023-02-27,7705.98
TAX1060035,USR5351,SPT938456,2024-01-21,8799.48
TAX1060036,USR2977,SPT285244,2022-11-21,6441.12
TAX1060037,USR6975,SPT683840,2023-04-18,37094.57
TAX1060038,USR155,SPT1650498,2022-02-13,26062.31
TAX1060039,USR1370,SPT1448076,2023-11-21,41183.35
TAX1060040,USR1252,SPT386600,2022-10-26,2900.33
TAX1060041,USR5712,SPT1702727,2022-04-11,14209.21
TAX1060042,USR422,SPT1221757,2023-05-07,33700.79
TAX1060043,USR2091,SPT1055593,2023-08-02,49237.77
TAX1060044,USR4035,SPT1648383,2023-02-17,7243.78
TAX1060045,USR423,SPT561851,2023-04-08,26427.77
TAX1060046,USR9726,SPT24508,2023-09-08,49684.91
TAX1060047,USR4997,SPT536643,2022-07-06,2969.6
TAX1060048,USR9866,SPT1470682,2023-01-25,4513.5
TAX1060049,USR1344,SPT588281,2023-09-09,47895.94
