ReportID,UserID,TradeID,ReportDate,ReportedAmount
TAX1920001,USR7239,SPT1797620,2022-12-20,33387.87
TAX1920002,USR5045,SPT1592973,2023-01-25,48509.13
TAX1920003,USR6486,SPT1183878,2023-07-22,33910.87
TAX1920004,USR7067,SPT571251,2022-05-17,43295.64
TAX1920005,USR2254,SPT326265,2023-08-17,23201.14
TAX1920006,USR9062,SPT628144,2022-07-26,16564.59
TAX1920007,USR3628,SPT13923,2023-01-09,49812.6
TAX1920008,USR1326,SPT1627736,2023-02-12,14655.63
TAX1920009,USR8850,SPT1230131,2022-09-07,21595.55
TAX1920010,USR2661,SPT1245794,2022-09-15,29822.91
TAX1920011,USR3037,SPT1103690,2022-05-07,37498.94
TAX1920012,USR3930,SPT832775,2023-06-09,40509.09
TAX1920013,USR2266,SPT229472,2022-05-24,42114.14
TAX1920014,USR1028,SPT1942326,2023-08-25,6765.53
TAX1920015,USR9887,SPT829627,2023-05-11,25772.83
TAX1920016,USR9534,SPT66368,2022-09-16,32185.84
TAX1920017,USR5197,SPT1591131,2022-02-10,16139.28
TAX1920018,USR125,SPT777489,2022-04-02,37546.13
TAX1920019,USR7897,SPT385886,2023-01-16,1260.98
TAX1920020,USR9342,SPT538337,2022-10-22,14572.78
TAX1920021,USR2347,SPT854420,2022-06-14,15032.86
TAX1920022,USR6139,SPT1969481,2023-03-16,30910.0
TAX1920023,USR4254,SPT1678315,2023-07-05,3699.99
TAX1920024,USR6441,SPT1585246,2023-01-22,38517.21
TAX1920025,USR1759,SPT993430,2022-03-21,13801.65
TAX1920026,USR5762,SPT1462137,2022-04-23,24721.04
TAX1920027,USR9785,SPT795252,2023-03-03,17870.43
TAX1920028,USR2549,SPT1004925,2023-11-03,25062.89
TAX1920029,USR890,SPT1596647,2022-06-23,36389.11
TAX1920030,USR8173,SPT256694,2022-09-24,49427.97
TAX1920031,USR9851,SPT330347,2023-11-18,16625.44
TAX1920032,USR7813,SPT48332,2023-05-14,2274.06
TAX1920033,USR522,SPT719869,2024-01-20,19517.59
TAX1920034,USR6436,SPT809124,2023-08-24,38112.11
TAX1920035,USR3431,SPT1889794,2022-03-04,1394.21
TAX1920036,USR5806,SPT104602,2022-04-29,23329.64
TAX1920037,USR6902,SPT55620,2023-10-14,6580.86
TAX1920038,USR9296,SPT138731,2023-06-30,16336.27
TAX1920039,USR1292,SPT664639,2023-04-30,34463.82
TAX1920040,USR8975,SPT1355323,2022-11-24,32959.99
TAX1920041,USR8840,SPT426586,2022-08-14,41452.33
TAX1920042,USR5503,SPT1181239,2023-04-04,36312.7
TAX1920043,USR6785,SPT566736,2023-05-28,23347.64
TAX1920044,USR9999,SPT1080737,2022-02-28,34551.6
TAX1920045,USR5056,SPT770751,2023-02-23,44402.29
TAX1920046,USR9489,SPT1259776,2023-08-28,47111.25
TAX1920047,USR6863,SPT195177,2022-04-22,1292.82
TAX1920048,USR4391,SPT1186688,2022-06-02,14594.5
TAX1920049,USR3399,SPT908641,2024-02-09,29070.81
TAX1920050,USR348,SPT1133932,2023-10-31,1817.87
TAX1920051,USR1274,SPT69165,2023-07-05,26757.32
TAX1920052,USR8259,SPT1903122,2023-03-01,12472.56
TAX1920053,USR4430,SPT1249688,2022-06-12,14836.31
TAX1920054,USR2635,SPT1679660,2023-09-04,31329.75
TAX1920055,USR1074,SPT1305845,2022-02-11,28774.38
TAX1920056,USR2462,SPT506771,2022-11-27,20563.39
TAX1920057,USR9354,SPT1275284,2022-05-04,32410.44
TAX1920058,USR5302,SPT1504980,2023-02-09,30377.97
TAX1920059,USR2315,SPT149738,2023-06-14,11452.48
TAX1920060,USR5604,SPT1222527,2023-10-18,5856.79
TAX1920061,USR158,SPT219229,2023-03-07,35643.36
TAX1920062,USR7962,SPT613846,2022-10-01,23988.95
TAX1920063,USR9855,SPT472327,2022-08-27,45869.34
TAX1920064,USR1379,SPT1269188,2022-11-08,8614.55
TAX1920065,USR4904,SPT266995,2022-05-07,40448.04
TAX1920066,USR4337,SPT1576433,2022-05-29,9506.26
TAX1920067,USR2629,SPT1563255,2023-08-12,48224.74
TAX1920068,USR5123,SPT1999674,2022-02-25,19083.49
TAX1920069,USR5089,SPT1394161,2023-12-03,19109.7
TAX1920070,USR4601,SPT1604068,2022-12-30,24917.31
TAX1920071,USR3473,SPT1065096,2022-06-21,17415.33
TAX1920072,USR4391,SPT1807079,2022-11-05,41783.02
TAX1920073,USR8966,SPT1544,2022-07-01,1960.6
TAX1920074,USR6284,SPT390681,2023-09-01,15639.15
TAX1920075,USR5023,SPT617973,2022-03-03,23104.39
TAX1920076,USR968,SPT1338282,2023-09-24,15905.01
TAX1920077,USR3300,SPT1160038,2023-07-12,42520.13
