ReportID,UserID,TradeID,ReportDate,ReportedAmount
TAX580001,USR9830,SPT935921,2022-08-09,23634.64
TAX580002,USR5231,SPT1774001,2022-06-03,16255.45
TAX580003,USR3047,SPT145145,2022-07-15,23545.45
TAX580004,USR9010,SPT1432725,2022-08-27,44782.9
TAX580005,USR7536,SPT554112,2022-10-05,37535.68
TAX580006,USR5991,SPT226155,2023-11-10,22520.68
TAX580007,USR6174,SPT1091190,2022-10-11,32599.61
TAX580008,USR1931,SPT1502353,2023-04-02,32454.65
TAX580009,USR9269,SPT730476,2023-07-05,11446.61
TAX580010,USR2079,SPT50881,2022-04-27,40603.27
TAX580011,USR8566,SPT1869060,2022-03-03,34259.7
TAX580012,USR6929,SPT18765,2023-11-12,45490.66
TAX580013,USR6581,SPT786443,2023-12-16,4355.32
TAX580014,USR6243,SPT1197338,2024-02-05,23877.16
TAX580015,USR4109,SPT952235,2022-03-29,8981.2
TAX580016,USR804,SPT1321214,2023-05-05,2053.31
TAX580017,USR840,SPT1015275,2023-12-05,38269.15
TAX580018,USR7338,SPT1526702,2022-05-12,4897.25
TAX580019,USR219,SPT52270,2022-04-21,42245.19
TAX580020,USR6006,SPT426513,2023-06-01,24959.89
TAX580021,USR7516,SPT1203979,2022-02-27,5732.99
TAX580022,USR2171,SPT1465361,2023-06-12,40810.49
TAX580023,USR1905,SPT1561221,2022-04-15,26588.76
TAX580024,USR3711,SPT722844,2023-11-25,44313.25
TAX580025,USR2873,SPT646680,2022-03-24,27564.77
TAX580026,USR6283,SPT1596236,2022-11-28,18639.17
TAX580027,USR3885,SPT340616,2023-01-20,18225.9
TAX580028,USR4676,SPT358197,2022-03-31,48231.47
TAX580029,USR3418,SPT1702231,2022-08-05,21484.84
TAX580030,USR5312,SPT600840,2022-08-16,15550.22
TAX580031,USR5767,SPT1649600,2023-08-02,46130.46
TAX580032,USR7513,SPT1602892,2023-11-24,41667.7
TAX580033,USR9041,SPT462000,2022-05-17,20995.2
TAX580034,USR345,SPT525289,2023-12-21,43824.22
TAX580035,USR8173,SPT174823,2024-01-18,40925.59
TAX580036,USR2436,SPT900187,2023-01-03,18016.3
TAX580037,USR5762,SPT64494,2023-06-29,8562.39
TAX580038,USR8217,SPT495526,2022-05-17,46858.81
TAX580039,USR6938,SPT891735,2022-05-18,20269.71
TAX580040,USR558,SPT227781,2022-11-29,38445.58
TAX580041,USR8610,SPT623162,2024-02-01,14106.72
TAX580042,USR7206,SPT1190589,2023-12-14,24009.67
TAX580043,USR6634,SPT1188216,2023-03-01,5377.65
TAX580044,USR4921,SPT403120,2023-03-05,2522.24
TAX580045,USR5842,SPT605753,2023-05-02,42047.16
TAX580046,USR6215,SPT559728,2023-08-05,7802.78
TAX580047,USR7902,SPT1029709,2023-01-07,48117.85
TAX580048,USR2231,SPT1529952,2023-12-14,29616.49
TAX580049,USR9779,SPT1588813,2022-03-10,19033.44
TAX580050,USR3030,SPT961973,2022-10-16,35365.9
TAX580051,USR9549,SPT869380,2023-12-16,12983.42
TAX580052,USR1994,SPT1578034,2023-05-30,20580.64
TAX580053,USR9267,SPT1457631,2022-08-24,37654.71
TAX580054,USR4571,SPT1686446,2022-09-19,12464.37
TAX580055,USR8059,SPT1487876,2023-04-09,29937.33
TAX580056,USR4042,SPT1086374,2023-06-30,6206.54
TAX580057,USR6502,SPT1634234,2023-01-16,34420.08
TAX580058,USR6770,SPT546378,2022-09-10,15780.72
TAX580059,USR2968,SPT702062,2023-03-18,35950.38
TAX580060,USR7146,SPT1362130,2022-06-24,8657.01
TAX580061,USR8809,SPT867742,2023-09-27,32252.21
TAX580062,USR5148,SPT1764598,2023-03-09,8259.09
TAX580063,USR3407,SPT225029,2022-11-19,2534.49
TAX580064,USR9865,SPT140403,2023-07-09,44524.56
TAX580065,USR5674,SPT47152,2023-06-14,6204.05
TAX580066,USR5670,SPT1145764,2023-08-11,23424.93
TAX580067,USR1051,SPT733475,2023-04-21,12495.15
TAX580068,USR4801,SPT3465,2022-08-03,15295.11
TAX580069,USR3285,SPT1139761,2022-08-24,13560.4
TAX580070,USR5158,SPT1097888,2022-05-16,21097.06
TAX580071,USR436,SPT451492,2023-11-12,40212.5
TAX580072,USR1282,SPT975815,2023-04-07,46389.13
TAX580073,USR4283,SPT1200509,2023-11-20,16297.18
TAX580074,USR9468,SPT496628,2022-10-21,15192.39
TAX580075,USR3326,SPT1966246,2023-05-18,20561.82
TAX580076,USR7436,SPT76691,2022-07-27,35946.45
TAX580077,USR4781,SPT27328,2023-09-03,17935.84
TAX580078,USR6836,SPT1932575,2022-10-08,10881.85
TAX580079,USR1936,SPT895236,2022-12-03,16683.94
TAX580080,USR2162,SPT176967,2022-06-10,23343.99
TAX580081,USR491,SPT362916,2024-02-08,2558.38
TAX580082,USR9110,SPT1568708,2022-02-09,11887.01
TAX580083,USR894,SPT379873,2023-04-30,24438.03
TAX580084,USR3125,SPT445764,2023-07-10,18916.28
TAX580085,USR3531,SPT1704004,2024-02-01,44516.93
TAX580086,USR8761,SPT1864246,2023-09-25,9245.81
TAX580087,USR416,SPT1569035,2023-06-24,23005.02
TAX580088,USR3657,SPT1766053,2023-10-27,25250.61
TAX580089,USR8936,SPT398835,2023-02-11,16170.1
TAX580090,USR5199,SPT866845,2023-11-11,46114.66
TAX580091,USR2721,SPT1388663,2022-10-30,1885.97
TAX580092,USR657,SPT1916135,2022-02-16,37428.63
TAX580093,USR9288,SPT274862,2022-11-21,14111.64
TAX580094,USR7862,SPT1065853,2023-03-19,45299.83
TAX580095,USR9037,SPT1355516,2023-08-09,1179.38
TAX580096,USR9884,SPT615890,2022-12-24,23670.76
TAX580097,USR5729,SPT583881,2023-01-02,2026.47
TAX580098,USR7103,SPT631392,2023-02-03,29201.98
TAX580099,USR9758,SPT385867,2022-08-04,15987.12
TAX580100,USR8619,SPT1738403,2023-09-16,10784.03
TAX580101,USR5568,SPT952272,2022-10-18,22434.88
TAX580102,USR3407,SPT1200444,2023-07-20,10010.67
TAX580103,USR9741,SPT147355,2022-06-15,9611.68
TAX580104,USR5297,SPT589740,2022-03-16,21112.93
TAX580105,USR1856,SPT958424,2022-02-18,24838.75
TAX580106,USR9391,SPT620239,2023-12-10,45284.38
TAX580107,USR9269,SPT1054031,2024-01-05,16114.13
TAX580108,USR389,SPT1590818,2022-10-28,49458.21
TAX580109,USR9973,SPT1743956,2023-07-28,40440.57
TAX580110,USR3915,SPT1172156,2023-05-02,29495.69
TAX580111,USR9627,SPT1921143,2023-07-27,17323.79
TAX580112,USR5326,SPT169346,2023-12-11,33765.49
TAX580113,USR640,SPT249784,2022-09-27,45895.49
TAX580114,USR5654,SPT1287771,2023-03-15,34651.23
TAX580115,USR4524,SPT970187,2024-01-06,11726.71
TAX580116,USR6241,SPT1631771,2023-01-19,30755.39
TAX580117,USR5601,SPT1868109,2022-05-06,24189.56
TAX580118,USR8849,SPT1530155,2023-12-24,15894.08
TAX580119,USR6303,SPT1582175,2023-05-07,30452.37
TAX580120,USR3204,SPT1374724,2022-12-16,31415.33
TAX580121,USR8400,SPT910036,2022-02-09,1373.39
TAX580122,USR6533,SPT388696,2023-06-24,7306.18
TAX580123,USR50,SPT1579183,2023-06-18,47481.69
TAX580124,USR8368,SPT1655035,2022-09-08,17056.19
TAX580125,USR1724,SPT312508,2023-06-05,20243.1
TAX580126,USR8879,SPT1305436,2023-10-04,45032.42
TAX580127,USR5117,SPT1322195,2024-02-03,42816.9
TAX580128,USR3812,SPT1566985,2022-07-08,8611.15
TAX580129,USR2336,SPT628612,2022-03-29,13364.53
TAX580130,USR546,SPT1953715,2023-01-12,41906.74
TAX580131,USR1934,SPT1752375,2022-06-01,12586.53
TAX580132,USR2523,SPT93704,2023-07-05,28891.13
TAX580133,USR6403,SPT963224,2023-12-01,6777.76
TAX580134,USR3490,SPT1059897,2023-01-18,19186.13
TAX580135,USR6581,SPT1746722,2022-11-18,46559.61
TAX580136,USR6608,SPT257171,2022-08-22,15430.76
TAX580137,USR2446,SPT198076,2022-07-02,5987.36
TAX580138,USR2941,SPT723860,2023-08-06,42369.61
TAX580139,USR6654,SPT256044,2022-10-22,2568.09
TAX580140,USR1771,SPT945455,2023-07-27,7035.78
TAX580141,USR4012,SPT480850,2023-07-04,3589.28
TAX580142,USR1636,SPT68884,2022-02-21,13564.34
TAX580143,USR6719,SPT883406,2022-03-02,21681.52
TAX580144,USR1749,SPT1529077,2022-12-18,9716.01
TAX580145,USR5825,SPT984619,2023-05-12,31332.39
TAX580146,USR8377,SPT596462,2024-01-15,47350.57
TAX580147,USR4784,SPT1734134,2023-11-03,49528.73
TAX580148,USR115,SPT713835,2023-05-25,28899.81
TAX580149,USR8085,SPT530988,2023-03-15,37856.37
TAX580150,USR6989,SPT495846,2023-02-25,5917.29
TAX580151,USR3256,SPT1978672,2023-03-16,46791.07
TAX580152,USR1363,SPT1059479,2022-10-30,36599.17
TAX580153,USR4915,SPT1199745,2023-01-17,3700.3
TAX580154,USR9161,SPT367890,2022-10-02,34985.13
TAX580155,USR307,SPT1647197,2022-07-25,45977.1
TAX580156,USR6023,SPT791154,2022-04-08,30319.78
TAX580157,USR9532,SPT981067,2023-02-24,43127.65
TAX580158,USR567,SPT26061,2022-05-25,34442.62
TAX580159,USR1111,SPT277909,2023-10-10,28158.58
TAX580160,USR3418,SPT703748,2022-07-16,32353.62
TAX580161,USR5870,SPT1688145,2022-07-15,4433.83
TAX580162,USR5460,SPT1687068,2023-12-29,6744.16
TAX580163,USR6231,SPT365769,2023-10-31,10506.74
TAX580164,USR955,SPT1021955,2023-06-19,17733.94
TAX580165,USR4093,SPT767693,2023-06-22,29161.52
TAX580166,USR3229,SPT1020912,2023-11-04,14060.45
TAX580167,USR1075,SPT1455560,2022-03-26,16978.99
TAX580168,USR9226,SPT1275973,2022-06-02,4114.92
TAX580169,USR4987,SPT189238,2024-01-17,29577.82
TAX580170,USR6991,SPT316611,2022-07-02,6475.34
TAX580171,USR6039,SPT797983,2022-04-12,33773.14
TAX580172,USR6900,SPT1539404,2023-11-04,27122.54
TAX580173,USR7236,SPT1332512,2023-07-05,22159.05
TAX580174,USR4016,SPT722007,2023-10-27,30576.77
TAX580175,USR3870,SPT1695332,2022-02-21,42310.29
TAX580176,USR9878,SPT738091,2023-06-30,8817.93
TAX580177,USR9913,SPT1537467,2022-08-15,6658.59
TAX580178,USR6966,SPT955546,2023-12-11,18198.4
TAX580179,USR6073,SPT1138714,2022-09-24,35309.16
TAX580180,USR1766,SPT1370401,2022-10-16,14220.93
TAX580181,USR2670,SPT457069,2023-06-16,3602.79
TAX580182,USR543,SPT1615165,2022-06-12,27624.75
