ReportID,UserID,TradeID,ReportDate,ReportedAmount
TAX1340001,USR5499,SPT325357,2023-01-18,49710.8
TAX1340002,USR3105,SPT856708,2023-01-08,30030.45
TAX1340003,USR9836,SPT735771,2023-02-13,21679.39
TAX1340004,USR4664,SPT33633,2023-05-30,38448.46
TAX1340005,USR7664,SPT228374,2022-07-09,14341.41
TAX1340006,USR9103,SPT986229,2023-05-20,7659.01
TAX1340007,USR6017,SPT21389,2022-05-20,49391.34
TAX1340008,USR5951,SPT431035,2022-04-12,28251.5
TAX1340009,USR3412,SPT153289,2022-04-10,43832.4
TAX1340010,USR4057,SPT1009859,2023-10-27,35291.09
TAX1340011,USR571,SPT1203239,2022-08-19,48351.11
TAX1340012,USR6550,SPT285756,2023-01-20,3926.27
TAX1340013,USR4238,SPT1518426,2023-09-17,29751.11
TAX1340014,USR5277,SPT1178351,2023-12-08,13756.13
TAX1340015,USR8599,SPT1128931,2023-08-17,29199.42
TAX1340016,USR8061,SPT491510,2023-09-20,32726.93
TAX1340017,USR4200,SPT1261884,2023-08-20,14630.48
TAX1340018,USR3104,SPT1381497,2023-08-07,39914.88
TAX1340019,USR2226,SPT1132109,2022-12-05,12988.69
TAX1340020,USR4293,SPT1392668,2022-09-17,18951.77
TAX1340021,USR6714,SPT937350,2024-01-08,3850.5
TAX1340022,USR4441,SPT1350933,2022-07-13,33856.26
TAX1340023,USR744,SPT464854,2023-11-12,19471.72
TAX1340024,USR1314,SPT1016537,2023-03-27,38900.33
TAX1340025,USR5381,SPT1434810,2023-12-21,33156.58
TAX1340026,USR4527,SPT1010661,2024-01-15,20531.53
TAX1340027,USR8611,SPT797970,2023-06-16,4847.51
TAX1340028,USR7326,SPT112650,2022-08-13,40392.24
TAX1340029,USR3161,SPT176037,2023-02-18,42363.51
TAX1340030,USR7849,SPT1998048,2024-01-28,36058.15
TAX1340031,USR6206,SPT1008723,2023-04-11,12398.15
TAX1340032,USR2814,SPT517185,2024-01-29,14301.78
TAX1340033,USR6645,SPT198072,2022-05-06,23600.87
TAX1340034,USR3658,SPT506152,2023-06-01,8261.92
TAX1340035,USR7104,SPT864804,2023-12-16,34883.28
TAX1340036,USR117,SPT1297854,2022-06-14,2424.07
TAX1340037,USR6458,SPT1906063,2024-02-03,17515.58
TAX1340038,USR3213,SPT267599,2023-08-05,24859.16
TAX1340039,USR1749,SPT67316,2022-03-20,28940.47
TAX1340040,USR2637,SPT359694,2022-08-27,13432.74
TAX1340041,USR6514,SPT1296286,2023-02-24,49472.45
TAX1340042,USR3655,SPT869523,2023-11-22,30326.3
TAX1340043,USR7663,SPT1178790,2024-02-02,9473.11
TAX1340044,USR8933,SPT920665,2024-01-06,12511.92
TAX1340045,USR5181,SPT601790,2023-11-16,8044.67
TAX1340046,USR2235,SPT633019,2022-04-01,15815.13
TAX1340047,USR3830,SPT995423,2022-08-15,21240.24
TAX1340048,USR66,SPT802829,2022-04-26,30235.75
TAX1340049,USR3339,SPT1881157,2023-12-01,19380.31
TAX1340050,USR4611,SPT551944,2022-03-13,31849.72
TAX1340051,USR9480,SPT645297,2023-12-19,2640.32
TAX1340052,USR3676,SPT143538,2023-11-28,25641.96
TAX1340053,USR2106,SPT514721,2022-04-04,26270.06
TAX1340054,USR7244,SPT1176255,2022-08-30,29820.67
TAX1340055,USR4665,SPT539310,2023-07-14,27011.64
TAX1340056,USR4927,SPT625765,2022-02-22,44631.05
TAX1340057,USR1299,SPT1453083,2023-10-15,31845.07
TAX1340058,USR2308,SPT716719,2022-05-23,20977.29
TAX1340059,USR5192,SPT509030,2022-09-15,33347.61
TAX1340060,USR6406,SPT801974,2023-07-07,33088.36
TAX1340061,USR732,SPT535921,2022-09-09,35731.84
TAX1340062,USR5965,SPT1217386,2022-05-17,32410.53
TAX1340063,USR2132,SPT1373875,2022-07-09,34474.09
TAX1340064,USR8561,SPT1726412,2023-05-28,3778.72
TAX1340065,USR4399,SPT1449734,2023-06-14,10498.66
TAX1340066,USR8688,SPT1137118,2023-05-21,39482.56
TAX1340067,USR1702,SPT823347,2022-02-09,12540.19
TAX1340068,USR5951,SPT1783519,2023-06-24,32209.56
TAX1340069,USR9120,SPT853308,2022-02-17,2561.42
TAX1340070,USR8582,SPT990896,2022-09-18,19131.13
TAX1340071,USR4689,SPT227580,2023-05-22,19180.87
TAX1340072,USR7631,SPT1639646,2022-07-11,32543.76
TAX1340073,USR3481,SPT1437741,2023-05-02,12780.0
TAX1340074,USR2212,SPT1453082,2023-06-14,13269.8
TAX1340075,USR8390,SPT330792,2023-01-25,30495.87
TAX1340076,USR4486,SPT601740,2022-07-07,30557.88
TAX1340077,USR4531,SPT1974144,2022-05-15,34431.69
TAX1340078,USR1725,SPT334207,2023-02-11,44692.35
TAX1340079,USR9303,SPT1605399,2023-09-14,24488.56
TAX1340080,USR4884,SPT1354520,2023-09-30,39905.11
TAX1340081,USR9389,SPT1907368,2024-01-14,8867.74
TAX1340082,USR9870,SPT634733,2022-12-05,43975.34
TAX1340083,USR4215,SPT1466180,2022-07-17,49290.75
TAX1340084,USR3816,SPT1884734,2023-12-10,18039.02
TAX1340085,USR3021,SPT788943,2022-09-01,33184.47
TAX1340086,USR88,SPT792245,2022-10-25,24503.56
TAX1340087,USR9000,SPT322440,2022-12-22,35056.61
TAX1340088,USR1541,SPT1873692,2022-07-04,40928.72
TAX1340089,USR859,SPT1785373,2022-03-05,29734.2
TAX1340090,USR961,SPT953199,2023-08-22,27749.93
TAX1340091,USR7730,SPT730629,2023-04-07,3539.22
TAX1340092,USR3459,SPT592629,2022-06-25,9354.11
TAX1340093,USR5933,SPT810146,2022-07-23,22283.33
TAX1340094,USR463,SPT647852,2024-02-04,43783.96
TAX1340095,USR5526,SPT1591374,2022-11-24,29039.29
