ReportID,UserID,TradeID,ReportDate,ReportedAmount
TAX960001,USR589,SPT1819737,2023-08-03,17020.36
TAX960002,USR9846,SPT388399,2022-07-20,40022.16
TAX960003,USR6001,SPT86281,2022-03-11,9269.62
TAX960004,USR3039,SPT1689823,2022-05-21,2674.78
TAX960005,USR6749,SPT196325,2022-04-04,25255.73
TAX960006,USR1624,SPT104307,2023-01-11,10992.04
TAX960007,USR3318,SPT785570,2023-07-18,24063.12
TAX960008,USR642,SPT1930691,2022-04-11,25476.09
TAX960009,USR6060,SPT1183722,2022-05-14,10290.02
TAX960010,USR6590,SPT1558016,2023-12-01,32368.21
TAX960011,USR3819,SPT453224,2022-08-15,10515.49
TAX960012,USR5532,SPT1062089,2023-01-26,16099.07
TAX960013,USR7555,SPT205574,2023-02-07,24393.13
TAX960014,USR8332,SPT1301639,2022-06-27,17324.85
TAX960015,USR8414,SPT1242622,2022-07-13,49798.67
TAX960016,USR9392,SPT1880684,2022-04-08,17178.67
TAX960017,USR2457,SPT573736,2023-03-27,35410.82
TAX960018,USR4378,SPT1012919,2024-01-31,35339.53
TAX960019,USR3797,SPT833814,2022-11-14,28536.32
TAX960020,USR9059,SPT1625317,2022-07-05,27376.16
TAX960021,USR8040,SPT932978,2022-06-27,42354.66
TAX960022,USR8956,SPT241253,2023-09-30,44667.36
TAX960023,USR4550,SPT13995,2023-03-23,48010.98
TAX960024,USR7343,SPT375669,2023-08-21,6611.2
TAX960025,USR3325,SPT1393420,2024-02-05,33660.06
TAX960026,USR7404,SPT1944306,2023-04-25,2779.39
TAX960027,USR8112,SPT236905,2024-01-03,17145.67
TAX960028,USR2963,SPT1779593,2023-04-13,17696.19
TAX960029,USR4893,SPT297604,2024-01-12,1992.32
TAX960030,USR106,SPT495059,2022-06-04,33257.52
TAX960031,USR6914,SPT955074,2023-05-02,40546.96
TAX960032,USR2339,SPT1304294,2022-09-15,49842.13
TAX960033,USR9924,SPT1943408,2022-03-19,37823.64
TAX960034,USR1214,SPT1513294,2023-03-15,45560.68
TAX960035,USR9972,SPT44807,2022-03-06,43838.63
TAX960036,USR9022,SPT157051,2023-07-14,39150.94
TAX960037,USR9156,SPT35852,2022-02-18,16812.95
TAX960038,USR1053,SPT294958,2024-02-05,22438.6
TAX960039,USR7800,SPT994010,2023-01-05,11799.69
TAX960040,USR2291,SPT1389294,2022-11-12,15255.2
TAX960041,USR8760,SPT423214,2023-07-21,43595.49
TAX960042,USR7956,SPT396202,2023-03-14,24512.71
TAX960043,USR5757,SPT1975628,2023-12-14,39364.21
TAX960044,USR2596,SPT344842,2024-01-29,29805.59
TAX960045,USR6461,SPT1044834,2022-08-16,12580.5
TAX960046,USR8513,SPT1864087,2023-02-12,38077.7
TAX960047,USR3525,SPT1220044,2023-03-21,23484.4
TAX960048,USR2692,SPT9705,2022-02-25,42423.21
TAX960049,USR6907,SPT1647262,2022-05-22,41118.29
TAX960050,USR3517,SPT1013744,2022-06-20,6062.42
TAX960051,USR1906,SPT461823,2023-11-19,49297.19
TAX960052,USR6232,SPT104123,2023-11-28,40859.73
TAX960053,USR4641,SPT868254,2023-01-17,9998.55
TAX960054,USR1068,SPT1613923,2023-08-09,22048.12
TAX960055,USR7668,SPT1610931,2024-02-02,32716.49
TAX960056,USR4839,SPT1088191,2022-09-30,46913.57
TAX960057,USR2161,SPT1494698,2023-11-20,5246.86
TAX960058,USR5460,SPT600903,2023-01-16,22905.92
TAX960059,USR6789,SPT1140082,2023-09-28,2467.67
TAX960060,USR1616,SPT993159,2022-12-07,15009.74
TAX960061,USR9011,SPT1532605,2022-04-12,15975.23
TAX960062,USR1164,SPT246883,2023-01-17,8904.42
TAX960063,USR1664,SPT1322291,2023-11-16,19241.08
TAX960064,USR2083,SPT1890329,2022-11-07,19033.99
TAX960065,USR7613,SPT1933697,2023-01-27,8748.13
TAX960066,USR4949,SPT1234572,2023-01-09,23402.76
TAX960067,USR8528,SPT338729,2023-10-10,42335.4
TAX960068,USR8386,SPT233709,2023-11-12,12702.15
TAX960069,USR2079,SPT512745,2023-05-14,10198.73
TAX960070,USR7798,SPT1911971,2022-09-25,2532.84
TAX960071,USR9971,SPT1872744,2023-06-13,33013.4
