ReportID,UserID,TradeID,ReportDate,ReportedAmount
TAX1400001,USR837,SPT330933,2022-09-24,42185.37
TAX1400002,USR1494,SPT1613411,2022-09-13,9438.6
TAX1400003,USR8810,SPT1120112,2023-12-24,26171.41
TAX1400004,USR3183,SPT805730,2022-11-08,27185.07
TAX1400005,USR5892,SPT91876,2022-02-15,17604.71
TAX1400006,USR6231,SPT891330,2023-01-12,23098.4
TAX1400007,USR5352,SPT990928,2022-06-08,12121.31
TAX1400008,USR6614,SPT585303,2023-09-14,9505.44
TAX1400009,USR2085,SPT1967365,2023-05-15,1436.5
TAX1400010,USR9280,SPT90770,2022-02-18,43977.19
TAX1400011,USR3371,SPT186025,2023-03-03,17486.46
TAX1400012,USR9006,SPT1182872,2022-12-14,6331.05
TAX1400013,USR3840,SPT89544,2023-06-08,49506.54
TAX1400014,USR6620,SPT545035,2023-05-08,43991.37
TAX1400015,USR9676,SPT1822333,2024-01-07,42448.72
TAX1400016,USR8323,SPT56426,2022-10-29,46001.09
TAX1400017,USR5890,SPT1334451,2023-11-08,4153.65
TAX1400018,USR4003,SPT300055,2023-10-02,21138.94
TAX1400019,USR6804,SPT967407,2023-01-29,11465.92
TAX1400020,USR2268,SPT191364,2022-04-04,48519.63
TAX1400021,USR1981,SPT1827171,2023-03-24,22037.87
TAX1400022,USR439,SPT645999,2023-01-25,7692.52
TAX1400023,USR4138,SPT58230,2022-06-22,6768.27
TAX1400024,USR7997,SPT1711210,2023-05-29,15487.56
TAX1400025,USR348,SPT1539664,2023-05-29,35431.95
TAX1400026,USR2837,SPT1048004,2023-08-25,21531.57
TAX1400027,USR1860,SPT1488685,2022-06-20,1451.32
TAX1400028,USR4020,SPT1860625,2022-10-18,14757.86
TAX1400029,USR1541,SPT1980992,2022-02-14,32177.93
TAX1400030,USR1982,SPT554877,2022-09-18,8802.09
TAX1400031,USR3641,SPT782552,2022-05-03,24228.76
TAX1400032,USR6673,SPT1088589,2022-10-20,3967.25
TAX1400033,USR2464,SPT15294,2023-06-04,44712.19
TAX1400034,USR8610,SPT1151446,2023-09-14,31027.73
TAX1400035,USR5909,SPT22576,2022-12-06,49983.67
TAX1400036,USR692,SPT1090375,2023-07-06,27852.62
TAX1400037,USR9502,SPT1831898,2023-04-17,14529.39
TAX1400038,USR6586,SPT517335,2024-01-30,9136.45
TAX1400039,USR979,SPT1635128,2023-08-10,48717.68
TAX1400040,USR8458,SPT627700,2022-12-02,1502.8
TAX1400041,USR2215,SPT1455181,2022-11-23,39399.08
TAX1400042,USR9076,SPT665158,2023-07-17,39302.06
TAX1400043,USR9196,SPT1372085,2023-03-21,38370.27
TAX1400044,USR9744,SPT1001653,2023-07-30,31152.45
TAX1400045,USR6978,SPT1081569,2023-02-10,13214.39
TAX1400046,USR5800,SPT1524216,2022-05-20,25546.23
TAX1400047,USR9038,SPT504550,2023-11-23,20970.48
TAX1400048,USR5486,SPT1577193,2023-08-02,45322.77
TAX1400049,USR9725,SPT296693,2022-10-25,30910.32
TAX1400050,USR4323,SPT1648309,2023-01-16,40630.19
TAX1400051,USR1816,SPT417251,2024-01-04,33125.42
TAX1400052,USR3668,SPT1117900,2023-05-19,38004.71
TAX1400053,USR8374,SPT169010,2022-06-29,17195.01
TAX1400054,USR4027,SPT1644650,2022-03-10,2466.29
TAX1400055,USR2827,SPT1465730,2023-08-03,15387.9
TAX1400056,USR8046,SPT488333,2022-11-06,36877.95
TAX1400057,USR885,SPT666739,2023-09-22,44630.15
TAX1400058,USR1297,SPT558534,2023-02-07,39382.75
TAX1400059,USR8325,SPT696232,2023-07-24,9168.46
TAX1400060,USR8477,SPT1350303,2022-04-09,27346.16
TAX1400061,USR6414,SPT959363,2023-08-16,1359.32
TAX1400062,USR2470,SPT426201,2022-02-11,18783.18
TAX1400063,USR9602,SPT1214675,2022-12-29,12881.54
TAX1400064,USR7061,SPT819088,2022-08-10,12540.97
TAX1400065,USR5859,SPT1361352,2022-04-22,15601.77
TAX1400066,USR2241,SPT820507,2022-09-21,37981.19
TAX1400067,USR1205,SPT1558849,2022-03-20,12123.18
TAX1400068,USR2259,SPT1908408,2023-01-29,28689.49
TAX1400069,USR4530,SPT1161492,2023-09-10,16005.41
TAX1400070,USR6149,SPT760676,2023-02-12,46195.13
TAX1400071,USR6266,SPT347252,2022-05-08,35641.04
TAX1400072,USR4909,SPT662977,2022-10-19,37883.24
TAX1400073,USR8188,SPT1804411,2023-11-22,45471.46
TAX1400074,USR664,SPT969928,2022-12-08,3157.05
TAX1400075,USR6663,SPT416040,2023-07-16,49879.31
TAX1400076,USR7869,SPT1369054,2022-06-17,8953.81
TAX1400077,USR4176,SPT1211501,2023-01-28,1118.8
TAX1400078,USR2985,SPT947298,2022-08-04,12763.79
TAX1400079,USR7845,SPT230590,2023-08-10,30420.01
TAX1400080,USR7293,SPT604542,2022-12-08,3048.76
TAX1400081,USR2481,SPT1656201,2023-06-15,3558.62
TAX1400082,USR5611,SPT1887231,2022-05-28,32454.69
TAX1400083,USR6637,SPT1862169,2022-05-30,17378.41
TAX1400084,USR6271,SPT1844813,2023-06-16,44303.22
TAX1400085,USR8210,SPT1058655,2023-03-07,14082.36
TAX1400086,USR8376,SPT1855177,2023-10-02,4086.62
TAX1400087,USR4011,SPT556076,2023-08-21,29473.69
TAX1400088,USR9406,SPT1330244,2023-11-10,30456.24
TAX1400089,USR2114,SPT1146279,2023-09-17,11615.28
TAX1400090,USR6992,SPT1678708,2022-08-23,33266.61
TAX1400091,USR230,SPT1352413,2023-04-21,28380.98
TAX1400092,USR1921,SPT1410679,2023-03-25,31651.79
TAX1400093,USR7256,SPT1853129,2022-03-16,20948.14
TAX1400094,USR6566,SPT1943555,2024-02-03,46364.76
TAX1400095,USR7645,SPT1824359,2024-01-16,49784.36
TAX1400096,USR2504,SPT1228350,2022-07-02,48181.6
TAX1400097,USR5454,SPT170119,2022-06-28,22185.04
TAX1400098,USR6899,SPT1563771,2023-12-22,45108.35
TAX1400099,USR152,SPT1464507,2023-09-20,24299.75
TAX1400100,USR3034,SPT1591547,2024-01-19,45020.3
TAX1400101,USR4631,SPT133287,2022-06-05,17691.05
TAX1400102,USR9599,SPT1812510,2023-08-30,42345.23
TAX1400103,USR5894,SPT774502,2023-05-26,38158.82
TAX1400104,USR1642,SPT1160756,2022-11-30,5049.64
TAX1400105,USR2976,SPT781955,2023-09-20,22893.22
TAX1400106,USR8757,SPT955465,2023-05-02,4891.0
TAX1400107,USR3538,SPT403351,2023-03-15,44145.41
TAX1400108,USR5565,SPT1331235,2023-01-29,43157.47
TAX1400109,USR5575,SPT1519067,2024-01-14,37920.34
TAX1400110,USR2336,SPT1826593,2023-07-24,24600.66
TAX1400111,USR5219,SPT1838490,2022-10-16,1739.57
TAX1400112,USR1720,SPT1018297,2023-03-01,48632.42
TAX1400113,USR3827,SPT890048,2024-01-20,2722.07
TAX1400114,USR8382,SPT1126702,2023-03-13,48940.53
TAX1400115,USR2651,SPT602499,2023-12-27,38835.53
TAX1400116,USR8476,SPT1305498,2023-07-17,31537.3
TAX1400117,USR4681,SPT822789,2023-10-08,13439.98
TAX1400118,USR5736,SPT162819,2022-07-02,7463.65
TAX1400119,USR2381,SPT1923416,2023-02-16,37065.6
TAX1400120,USR6792,SPT1187256,2022-11-02,38410.1
TAX1400121,USR5801,SPT1767051,2022-04-26,49045.0
TAX1400122,USR4317,SPT665508,2023-08-01,6678.27
TAX1400123,USR3173,SPT923717,2023-07-31,19373.45
TAX1400124,USR8991,SPT565156,2024-02-06,35022.25
TAX1400125,USR4088,SPT1691227,2022-11-06,44171.15
TAX1400126,USR3148,SPT1706555,2022-08-31,45812.1
TAX1400127,USR4535,SPT1242874,2022-06-21,30212.71
TAX1400128,USR6091,SPT1345756,2023-03-03,13986.7
TAX1400129,USR2288,SPT537580,2022-12-08,11490.58
TAX1400130,USR3958,SPT1902814,2023-09-12,2516.3
TAX1400131,USR4898,SPT827130,2022-10-04,49950.25
TAX1400132,USR3578,SPT411314,2023-08-21,4174.69
TAX1400133,USR6708,SPT146956,2022-07-28,40990.52
TAX1400134,USR6502,SPT441909,2022-12-11,32596.2
TAX1400135,USR5186,SPT941617,2022-08-07,38026.16
TAX1400136,USR9626,SPT848613,2023-11-22,32210.85
TAX1400137,USR634,SPT377154,2022-03-16,5817.96
TAX1400138,USR1128,SPT630996,2023-08-04,7943.91
TAX1400139,USR3514,SPT413629,2023-09-20,17742.81
TAX1400140,USR5074,SPT1421384,2022-08-27,6581.8
TAX1400141,USR7932,SPT1838681,2022-03-10,9721.1
TAX1400142,USR4187,SPT263349,2022-06-22,19772.3
TAX1400143,USR4580,SPT855366,2023-01-25,21696.24
TAX1400144,USR102,SPT1370437,2022-12-30,10456.06
TAX1400145,USR4442,SPT674691,2022-07-24,6438.3
TAX1400146,USR6025,SPT1506939,2022-05-11,1345.72
TAX1400147,USR1251,SPT56438,2022-09-08,8301.6
TAX1400148,USR9245,SPT735838,2022-10-29,44650.34
TAX1400149,USR9778,SPT804553,2023-10-22,18552.02
TAX1400150,USR3706,SPT208585,2022-07-02,34366.03
TAX1400151,USR9371,SPT1486198,2023-03-04,28193.2
TAX1400152,USR6297,SPT298130,2022-05-03,11832.05
TAX1400153,USR1184,SPT1543507,2023-12-19,32777.64
TAX1400154,USR9948,SPT755429,2023-08-25,11992.83
TAX1400155,USR4633,SPT1066476,2023-01-06,26948.93
TAX1400156,USR5952,SPT1582876,2023-10-03,46202.04
TAX1400157,USR7128,SPT1397555,2023-12-21,32221.2
TAX1400158,USR4166,SPT1005059,2023-01-23,35761.13
TAX1400159,USR8069,SPT166126,2023-03-28,29812.18
TAX1400160,USR7369,SPT1298691,2022-08-15,49753.51
TAX1400161,USR298,SPT1302187,2022-07-27,25103.17
TAX1400162,USR3913,SPT1385960,2023-02-17,11011.56
TAX1400163,USR765,SPT45013,2022-06-29,32131.19
TAX1400164,USR9127,SPT186412,2022-05-29,48001.09
TAX1400165,USR940,SPT986035,2022-03-03,32367.43
TAX1400166,USR422,SPT251975,2022-07-11,38525.22
TAX1400167,USR9606,SPT819415,2023-03-24,46539.65
TAX1400168,USR9628,SPT1019277,2022-09-11,36013.84
TAX1400169,USR9840,SPT211933,2023-11-26,32532.89
TAX1400170,USR1076,SPT1117162,2023-06-15,47598.11
TAX1400171,USR1405,SPT462962,2022-04-02,15395.98
TAX1400172,USR6894,SPT342645,2022-10-14,3965.84
TAX1400173,USR7334,SPT916823,2023-01-26,1233.46
TAX1400174,USR595,SPT739874,2022-12-10,3782.59
TAX1400175,USR7606,SPT182869,2023-12-07,11695.98
TAX1400176,USR3935,SPT335562,2023-02-17,12691.44
TAX1400177,USR3873,SPT1066448,2022-04-10,4647.91
TAX1400178,USR9063,SPT1065649,2023-08-22,40447.76
TAX1400179,USR7054,SPT1064541,2023-07-06,28887.31
TAX1400180,USR8079,SPT1533660,2023-06-30,26851.22
TAX1400181,USR8941,SPT440269,2022-03-22,23527.34
TAX1400182,USR4173,SPT1229697,2023-08-27,13667.67
TAX1400183,USR3156,SPT319349,2024-01-31,26459.94
TAX1400184,USR9087,SPT100230,2023-11-23,48788.57
TAX1400185,USR9971,SPT1549140,2023-07-02,45415.18
TAX1400186,USR5158,SPT274945,2023-10-01,22026.96
TAX1400187,USR3444,SPT483186,2022-04-19,27564.36
TAX1400188,USR7426,SPT428444,2023-07-14,17662.1
TAX1400189,USR4550,SPT544612,2022-02-27,15839.71
TAX1400190,USR3494,SPT549956,2023-02-23,32889.47
TAX1400191,USR8623,SPT1203629,2023-11-09,14872.74
TAX1400192,USR6253,SPT1070598,2023-04-02,10526.97
TAX1400193,USR1477,SPT98110,2022-08-09,40314.55
TAX1400194,USR8320,SPT841576,2022-12-11,43172.23
TAX1400195,USR6029,SPT802537,2023-07-18,25511.51
TAX1400196,USR7685,SPT404492,2022-11-20,27225.64
TAX1400197,USR8594,SPT1009288,2024-01-08,12856.68
TAX1400198,USR750,SPT1358318,2022-04-18,43299.16
TAX1400199,USR5985,SPT1882324,2023-10-19,36791.5
TAX1400200,USR7762,SPT870213,2023-11-04,16315.51
TAX1400201,USR3613,SPT1635981,2022-05-15,39947.87
TAX1400202,USR9987,SPT730420,2023-11-06,2663.76
TAX1400203,USR621,SPT1830171,2023-07-31,14387.97
TAX1400204,USR6123,SPT303644,2023-12-03,13266.55
TAX1400205,USR6815,SPT24488,2024-01-18,29911.07
TAX1400206,USR3694,SPT1867430,2022-08-18,2558.1
TAX1400207,USR2145,SPT1571833,2022-09-17,37584.51
TAX1400208,USR7303,SPT816307,2022-05-04,42276.67
TAX1400209,USR7220,SPT1446341,2022-09-12,38784.62
TAX1400210,USR6841,SPT1612698,2023-08-19,1802.28
TAX1400211,USR6551,SPT45364,2023-10-21,19957.62
TAX1400212,USR153,SPT406812,2023-12-17,8330.48
TAX1400213,USR539,SPT179001,2023-10-30,35213.74
TAX1400214,USR2201,SPT1985037,2022-08-11,41573.65
TAX1400215,USR5015,SPT1720807,2023-08-29,36546.4
